id,post_id,content,source,collected_at
1653,27,Bài này kh phải hơi toxic mà là toxic luôn r nhé :)))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1654,27,Hồng Ánh t con gái t đá muốn mệt luôn nè ở đó mà chưa chạm hả,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1655,27,Trần Nguyễn Ánh Linh kh biết lấy đâu ra 100% bạn nữ chưa chạm bóng 🥲,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1656,27,Charlotte Tus đọc mà thấy nhức nhức cái đầu ghê á bà :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1657,27,"Châu Châu thầy cô tạo đk cho qua môn thì ko thích , còn thích khó thì cứ nói thẳng với thầy chứ lên đây giãi bày j chời , tưởng mình siêng học hay sao á :)))",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1658,27,Bảoo sao nó tốt số vậy m,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1659,27,Nguyễn Vũ dân đam mê đá BÓNG có khác ha 😂,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1660,27,Khương Hoàng Minh dạy thêm môn đá sân cỏ đen cho mấy ẻm kìa anhhh🥹😈🫠,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1661,27,"Nguyễn Vũ nhịp beat luôn vang trong đầu, đam mê từ lâu đã chải trong máo 😂",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1662,27,Ngọc Ánh Trangia Ky Thu Hiền bổ ít,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1663,27,Nguyễn Thanh Minh nhàn quá cũng không được,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1664,27,"Dương Thu Hương chắc bạn này ""đẹp"" trai nè",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1665,27,Nguyễn Hoàng Lưu  bus di,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1666,27,Dương Thu Hương nhường á chê😙,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1667,27,Nguyễn Hoàng Lưu  thôi có chỗ đậu rồi nhường cho Thanh Han,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1668,27,Dương Thu Hương cam on nhung ko nhan a ☺️,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1669,27,Nguyễn Hoàng Lưu sơ hở là đtrai liền,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1670,27,Chinh Lê ahahaha phải anh này không,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1671,27,Nguyễn Hoàng Lưu dài quá anh này còn chưa đọc chắc kh phải đâu,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1672,27,Dốt,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1673,27,Ngu,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1674,27,Qúi Tuấn thuiiii mò,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1675,27,Var,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1676,27,Thúy Nguyễn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1677,27,Trang Nhung quá mợt,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1678,27,Nguyễn Nguyêt Thu,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1679,27,Tú Mỹ Lưu,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1680,27,Thành VT,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1681,27,Thu HườngPhương Trang,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1682,27,Chắc phải rớt môn khóc khóc đồ mới chịu nẩu 🙌🏻😮‍💨,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1683,27,Phương Trang  Hà Thu Thảo mời các em đi thi lại để kiểm chứng,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1684,27,Thu Hường đừng mà,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1685,27,LH Phát,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1686,27,Phan Nguyễn Nhật Hà,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1687,27,Bích Phượng,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1688,27,Kiều Diễm,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1689,27,Phi Nhung,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1690,27,"Nguyễn Quốc Hưng aerobic full các buổi, tham khảo cho kì sau",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1691,27,Phi Nhung fitness h hết được máy lạnh r,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1692,27,Anh Khoa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1693,27,Khang Khang,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1694,27,Nobi Nobita Ace Lộc Bảo Blade,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1695,27,=)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1696,27,Linh LC Nguyễn Thư,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1697,27,Gia Han Pham khó quá cũng mang tiếng. Dễ quá thì kêu bào tiền. Chịu thật sự. Khó quá thì rớt môn thể chất thấy tào lao nhất. Thà dễ qua môn chứ môn này mà rớt thì quỳ lạy thật sự. Trường tư mà làm sao cũng bị góp ý à,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1698,27,Thanh Nguyễn Nguyễn Thịnh,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1699,27,"Tiến Phước tâm tư đồ đó , kh biết đi học được bnhiu buổi, nhiều khi vào tiết học lấy bóng ra tập thấy nắng lại kh dám ra ấy chứ🫤",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1700,27,Nguyễn Phúc ngta muốn được ra nắng 1h chiều để đỡ phí tiền đóng ấy bạn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1701,27,Nguyễn Phúc làm gì mà đã đụng đến bóng đâu 🐧,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1702,27,"Thanh Nguyễn khá là thuyết phục , nma rất vô lý 🙂",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1703,27,"Tiến Phước chịu, sướng k muốn thích tự hành hạ xong lại quay qua nói này nói nọ sướng cx kh chịu, khó quá thì than trư
ờng khó quá vậy.Hết cứu=))",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1704,27,Vương Quốc Huy xé x.á.c bọn nó cho emm =)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1705,27,"Trương Dương trời ơi. Một lũ phân biệt giới tính, lười biếng đang cố bảo vệ bị cáo và chỉ trích bị hại vì sợ sẽ ảnh hưởng đến quyền lợi ( cụ thể là đc lười biếng ) của mình. Nghe mà ngứa quá",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1706,27,báo quá trời báo =)))) tầm này chắc xong TC3 rồi mới dám lên bài,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1707,28,chủ thớt overthinking à ?,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1708,28,"ôi trời :)))) lại gọi hồn, lại đưa đất nước vào so với một bạn nam bên TQ. like NO ONE CARE",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1709,28,ủa rồi nói lên đây chi vậy có ai quan tâm mấy vụ đó đâu ??,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1710,28,Nguyễn Đăng Khoa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1711,28,Nguyễn Hoàng Khánh,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1712,28,"Lịch sử quan trọng nhất vẫn là tấm lòng, thái độ biết ơn tình cảm, mồ hôi và xương máu cha ông ta bỏ ra chứ k phải là ""kiến thức"". Nhìn văn phong tôi khẳng định luôn bạn đ bao giờ đọc lịch sử nhiều bằng tôi, nhưng hỏi h.qua kỷ niệm ngày gì chắc chắn bạn biết rõ còn tôi thì k, bởi tôi vẫn đang tiếp tục đọc, thấy thì đọc, ngẫu hứng thì tìm đọc để tiếp tục cảm nhận, chứ k cần đợi đến ngày cụ thể nào đó mới bộc lộ. So yeah, k quan tâm mèo khựa nhưng chắc tôi vẫn sẽ trả lời tầm bậy vì tôi đ nhớ nổi tất cả, problem ? 😎",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1713,29,một đứa làm sai xong cả lũ bị nói 😂😂😂. tội,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1714,29,Trần Tuấn Duy mày đúng ko 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1715,29,Hoàng Phúc mang tiếng quá 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1716,29,"Phạm Thị Mai Trúc này phốt Xuân Thắng đúng, thằng lỏ này sống tồyyy :))",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1717,29,Kim Tuyền sống nét thế mà nói gì dị,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1718,29,Xuân Thắng khẳng định là mày 😏chờ đi rồi m sẽ bị chị em tao phốt,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1719,29,Kim Tuyền thứ nó tệ tồi mà phốt chitme nó,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1720,29,Phạm Thị Mai Trúc phốt thì hong thấy mà toàn thấy iuuu🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1721,29,Xuân Thắng má nói éo biết tự ái:)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1722,29,Toàn Phạm chỉ có thể là nó thôi mọi người,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1723,29,Ú dà 🤭,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1724,29,Nguyễn Đăng Khoa chắc Huy với Tiến rồi,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1725,29,Đoàn Việt Tiến m đúng ko,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1726,29,Đặng Vũ Thành Long kì vậy anh kỹ sư ô tô,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1727,29,"Vũ Cloud tôi ks máy bay bạn ạ, nhầm ng rồi 😢",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1728,29,Trần Nguyễn Xuân Huynh chớ sao dẫy kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1729,29,Minh Khánh buồn nhẹ,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1730,29,Phạm Huy Hoài Giangg Nguyễn Tài ko thể ngăn cản,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1731,29,Ngọc Nhân del ai phải sống tử tế với những đứa con gái như vậy,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1732,29,"Ngọc Nhân bê bối quá, cạo đầu đi nv cho lành",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1733,29,Lê Huỳnh Nhất,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1734,29,Do Thi Thu Van là s,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1735,29,Thanh Văn cái ngành của anh drama quá =))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1736,29,Phương Uyên  chà lắm drama phết đấy nãy h lướt t thấy hơi nhìu 😅,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1737,29,Như Ý Phan :)) thua,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1738,29,Trần Ngọc Tuấn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1739,29,"Thích trong mơ đó, tui cũng lâu lâu mơ như thế",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1740,29,Nguyễn Kiệt khứa nào làm ảnh hưởng tập thể nữa rồi kìa fen,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1741,29,Bùi Hiền,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1742,29,Lê Thị Bình lại là máy anh zai oto,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1743,29,Huy Hoang Nguyen kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1744,29,Ngọc Thảo năm nào chả như năm nào á mà 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1745,29,Huy Hoang Nguyen thằng này công nghệ oto nè mng ơi,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1746,29,Ngọc Thảo m hay,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1747,29,Việt Đức sao anh kì v,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1748,29,Kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1749,29,Hên kh phải bên ngành cntt tiếp,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1750,29,Ngô Thượng Hoàng nay mình khoa cntt rồi =)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1751,29,Ngô Thượng Hoàng mang tiếng chung ngành công nghệ chỉ có tiếng  nhưng ko có miếng =))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1752,29,Nguyễn Mạnh Hiếu Trần Trung Trần Nam,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1753,29,Nguyễn Bảo cho thằng Mạnh ra khỏi ngành đi nó bá zơ wa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1754,29,"Nam Trần ẩu bạn, tui công nghệ thực phẩm:))))",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1755,29,Mạnh Nguyễn còn tui cntt mà bảo nó oto nó hú tên tui zô đây,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1756,29,Tý Dương Jr. lại m,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1757,29,Vũ Xuân Hải chưa chấm mút đc gì mà ae oto mang tiếng quá,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1758,29,Tý Dương Jr. mấy anh trai oto chất quá nà :))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1759,29,Tý Dương Jr. Coi làm sao thì làm. Đăng lên xin lỗi mấy bạn đi. Làm vậy mà coi được,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1760,29,Thanh Huyền may quá bữa gặp mà trúng th tử tế nên khong bị:))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1761,29,Anh Duy nè nha,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1762,29,Phạm Tiến Trung sắp ra trường r cũng k tha..mấy khứa này s đó :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1763,29,Ủa được hồi sinh rồi sao 🫢,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1764,29,Khánh Toàn gòi gòi chỉ có m,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1765,29,Nguyễn Ngọc Bảo Uyên nữa luôn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1766,29,Nguyễn Ngọc Bảo Uyên em uy tín như này mà bảo v,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1767,29,Lý Chanh Đức phải a đức ko =)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1768,29,Hữu Điền oto điện tử okk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1769,29,Vũ Tùng mình chắc chắn là anh này lun nha,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1770,29,Duy Tân,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1771,29,Vũ Tùng,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1772,29,Duy Thái chắc ah oto này nè,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1773,29,Phạm Trần Đăng Khoa ơ kìa :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1774,29,Vo Anh Tuan bỏ nha,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1775,29,Bảoo tới tới nữa r,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1776,29,Nguyễn Đồng thg nì nì,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1777,29,Hoàng Thơ như v đúng chưa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1778,29,Khánh Toàn k thể nào chuẩn hơn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1779,29,Tuowg Zie e đăng hở :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1780,29,MT Thông tr oi hỏng có,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1781,29,Mấy anh chơi kì quá 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1782,29,Thanh Thuận đọc này chưa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1783,29,Nguyễn Thư  chưa á. Xin hãy lấy công bằng lại cho trai khoa Công nghệ 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1784,29,Nhật Minh Đỗ Thành Danh Nghĩa Ngô cái ngành của mình sao mà bị bôi bác quá ta,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1785,29,"Huy Nghĩa nma thấy ngộ có 1 đứa thích nó à , có 1 đứa ăn k được đạp đổ à mà nó lôi nguyên mẹ cái ô tô kiếp trước chắc lái máy xúc hay sao á đào ghê thật",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1786,29,Nghĩa Ngô cha mẹ sinh ra tạo cho đôi mắt k biết nhìn người thị ráng mà chịu hở cái là lôi nguyên cái nghành ô tô ra phốt,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1787,29,Căng dị fen,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1788,29,Toàn Tô fen k thấy đang bị xúc phạm hả kk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1789,29,mẻ tưởng mẻ đẹp 👀,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1790,29,Toàn Tô sơ hở là con trai sống cho ngta nể mà k xem lại bản thân vơ đũa cả nắm cũng có ai nể đâu tự ỉa tự ăn kkkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1791,29,Huy Nghĩa lúc chịch có chịch chung k có sướng chung k mà lúc khổ lên gom nguyên cái ngành oto dở hơi thật,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1792,29,"Nghĩa Ngô bởi khổ lắm có phốt thì lôi chính chủ vô mà phốt mắc cái gì mà cứ lôi cái ngành ô tô vô, cứ trai ô tô là ai cũng như ai à khó hiểu thiệt",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1793,29,thì đó kiếp trước lái máy xúc đào ghê thật tận gốc kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1794,29,Hào Nguyễnn m làm gì con ngta mà nó chửi dữ quá hào kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1795,29,Kiều Đông Tây hỏi nó xem Luân Huỳnh,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1796,29,Hà Đông Đô ghẹo mấy ẻm chi h bị nói kìa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1797,29,Thanh Thảo Vy 😇 mấy ảnh toẹt vời như thiên thần,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1798,29,Nguyễn Thị Cẩm Vy khiếp,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1799,29,👀👀,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1800,29,Toàn Tô  m báo đúng ko,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1801,29,Nha Đam nói mà ko có hình ảnh bằng chứng cụ thể rồi gộp cả một khoa để nói xấu thì tin làm del gì chắc gì khoa tụi nó ko có cái xấu,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1802,29,Nhật Tân chơi gì kì 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1803,29,Quỳnh Giao Ảnh tồi lắm c ơi 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1804,29,Quỳnh Giao toy vô tội,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1805,29,Nhật Tân rồi sao để thằng e nó chê thế kia 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1806,29,Nguyễn Thanh Tùng ái chà chà bt r đó=)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1807,29,"Dân Chu Văn Nguyễn Tiến Đạt
Thằng Nguyễn Vũ  chắc luôn",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1808,29,Đình Đỉnh dấu răng nó nhiều lắm,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1809,29,Nguyễn Tiến Đạt Ẩu gòi á ba 😃,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1810,29,Đình Đỉnh Tào lao nữa 🥲,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1811,29,Nay Ad #Ost quay lại rồi à,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1812,29,Nguyễn Huy Hoàng t bị lộ rồi 😞,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1813,29,Đỗ Minh Hiếu mất mặt thật,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1814,29,Vc th lz Oto này Trịnh Long Vũ,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1815,29,Trần Vĩ không phải tao,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1816,29,Hên quâ tao học nghành ở tù,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1817,29,Trai ô tô nhắc ts là ko muốn nghe r,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1818,29,Oto mang tiếng zữ trời :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1819,29,Son An may quá anh 16 🤣🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1820,29,Trường Thọ m đúng kh,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1821,29,Phạm Trung Hiếu ??? T mà mà cua là đổ mới dừng🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1822,29,"Trường Thọ quên điện tử với ô tô, ae mình chế tạo kh lo",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1823,29,Phạm Trung Hiếu đúng v,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1824,29,Hiền Trần Quốc Huy tụi m ẩu quá ẩu 🤦,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1825,29,Phạm Đình Huy đắp chiếu 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1826,29,Hiền Trần  kiếm tiền đi yêu đương là duyên số t nói r mà tụi m kh nghe,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1827,29,"Phạm Đình Huy hư ghê ớ
Ác thiệt ấy chứ ăn no rỉnh mỡ phốt miết akakk",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1828,29,😇 lại là oto đến hẹn lại lên hà,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1829,29,Phạm Đình Huy cmm làm gì vậy Huy,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1830,29,The Sang v là anh ấy kh thích t à 🤦,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1831,29,Toàn Cận mấy thằng đệ mang tiếng quá kk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1832,29,Công Minh má ăn để bị phốt quài lun á fen,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1833,29,Nguyễn Thành Đạt phải bạn làm ra chuyện này không,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1834,29,Công Minh đã dặn kín kín rồi mà thế củng lộ 😂,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1835,29,nhắc toàn bị mang tiếng vậy,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1836,29,Huy Gia Quang Đạt Trần Đạt Hoàng Bình Hải Pham Le Hoang Anh Thằng nào làm mang tiếng vậy,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1837,29,Hiếu Trịnh clm pải lm trong sạch cho trai oto,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1838,29,Trần Đạt chắc nó đó kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1839,29,Hiếu Trịnh Tao saii xin lỗi đc chưa kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1840,29,Hiếu Trịnh mới có bài phản dame kìa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1841,29,Pham Le Hoang Anh tad zo tad zo,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1842,29,Trần Đạt khoá bình luận rồi,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1843,29,Tu Luong hư quá nha :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1844,29,Châu Châu zị á heng=)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1845,29,Quỳnh Hương may quá không có trai cơ khí :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1846,29,Đỗ Phi Hùng trai cơ khí còn ác hơn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1847,29,Minh Quân Hoàng ác gì :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1848,29,Minh Quân Hoàng tụi tui bịt mồm hết rồi,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1849,29,Kế Tấn sao lại làm vậy bạn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1850,29,Linh Hà đâu phải ai cũng tốt tính như tui đúng k fen,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
1851,29,Tấn Toàn tot cai cc,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273
