id,post_id,content,source,collected_at,content_anonymized
741,13,Phan Nguyễn Xuân Ánh máy bào Đồng Nai,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] máy bào Đồng Nai
742,13,"Phan Nguyễn Xuân Ánh cái này tuỳ cơ chế mỗi trường nè. Khi cô học ở ĐH Mở Tp. HCM cô quên k đóng học phí 2 lần. Hệ thống không khoá sv kì hiện tại nhưng sẽ khoá mã SV kì sau á em. Do vậy nếu mình tiếc thời gian học tập, trễ tiến độ là cực kì khó khăn . Vì thời gian có 2,5 năm mà khoá 2 kì là 1 năm rồi. Có làm đơn cách nào cũng k giải quyết cho mình cả.",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] cái này tuỳ cơ chế mỗi trường nè. Khi cô học ở ĐH Mở Tp. HCM cô quên k đóng học phí 2 lần. Hệ thống không khoá sv kì hiện tại nhưng sẽ khoá mã SV kì sau á em. Do vậy nếu mình tiếc thời gian học tập, trễ tiến độ là cực kì khó khăn . Vì thời gian có 2,5 năm mà khoá 2 kì là 1 năm rồi. Có làm đơn cách nào cũng k giải quyết cho mình cả."
743,13,"có nhiều trường hợp đăng kí nhưng không học làm ảnh hưởng trường thật, nhưng mà hy vọng trường có giải pháp hỗ trợ phần còn lại là các bạn sinh viên muốn học nhưng khó khăn. Và trường có mở cuộc họp khoa để thông báo và tiếp nhận ý kiến của sinh viên, không biết bạn sinh viên viết bài có tham gia và ý kiến chưa nhỉ",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"có nhiều trường hợp đăng kí nhưng không học làm ảnh hưởng trường thật, nhưng mà hy vọng trường có giải pháp hỗ trợ phần còn lại là các bạn sinh viên muốn học nhưng khó khăn. Và trường có mở cuộc họp khoa để thông báo và tiếp nhận ý kiến của sinh viên, không biết bạn sinh viên viết bài có tham gia và ý kiến chưa nhỉ"
744,13,Bùi Minh Hiếu đôn nết cho bạn đi Hiếu..,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] đôn nết cho bạn đi Hiếu..
745,13,Ngô Thượng Hoàng cho Hiếu vay 50 củ nào bro,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] cho [NAME] vay 50 củ nào bro
747,13,Ngô Thượng Hoàng =)) hay là mình thầu gói học trước trả sau với trường nhỉ,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] =)) hay là mình thầu gói học trước trả sau với trường nhỉ
748,13,Bùi Minh Hiếu đang học mà nghỉ ngang là mình đói =)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] đang học mà nghỉ ngang là mình đói =))
749,13,Ngô Thượng Hoànglựa những em nào uy tín như Hiếu là thầu ngon rồi,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] những em nào uy tín như [NAME] là thầu ngon rồi
750,13,Nhà Trường có hỗ trợ thêm em nhé. Em chia sẻ cho cố vấn học tập để gv nắm bắt thêm em nhé.,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Nhà Trường có hỗ trợ thêm em nhé. Em chia sẻ cho cố vấn học tập để gv nắm bắt thêm em nhé.
751,13,Hoàn cảnh khó khăn mà gặp cảnh này thì khóc ròng luôn 🥲🫩,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Hoàn cảnh khó khăn mà gặp cảnh này thì khóc ròng luôn 🥲🫩
752,13,"Nguyễn Tiến Đạt mình cũng khó khăn lắm, xin trường cho mình học tiếp cùng các bạn.",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] mình cũng khó khăn lắm, xin trường cho mình học tiếp cùng các bạn."
753,13,Nguyen Tuan Anh thôi thôi ra lẹ đi bạn à 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] thôi thôi ra lẹ đi bạn à 🤣
754,13,Nguyễn Tiến Đạt bạn cũng khó nè🥲🥺🥺,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] bạn cũng khó nè🥲🥺🥺
755,13,Trầnn.T HạNh đọc stk mjk ck 10k nè,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME].[NAME] đọc stk mjk ck 10k nè
756,13,"https://www.facebook.com/share/p/1AHEbxpVZy/  hóng phốt mới kìa , nhuc mặt thật chứ",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[[NAME]]  hóng phốt mới kìa , nhuc mặt thật chứ"
757,13,Hờ hờ bạn nào mà gđ khó khăn thì tốt nhất đừng học trường này. Học xong mạt luôn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] hờ bạn nào mà gđ khó khăn thì tốt nhất đừng học trường này. Học xong mạt luôn
758,13,Vũ Kiều Nhi tui nè 6 năm rùi nè,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] tui nè 6 năm rùi nè
759,13,Trường Tư đồng tiền đi liền khúc ruột :))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Trường Tư đồng tiền đi liền khúc ruột :)))
760,13,Lý Chanh Đức trường có thèm để ý đâu mà =)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] trường có thèm để ý đâu mà =))
761,13,Hữu Điền sap wed nua gio,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] sap wed nua gio
763,13,Lý Chanh Đức nghe đồn cbi xây thêm cái l j nữa mà sắp bú thêm mớ =))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] nghe đồn cbi xây thêm cái l j nữa mà sắp bú thêm mớ =)))
765,13,Văn Thành anh tẻn cho bạn lời khuyên,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Văn Thành anh tẻn cho bạn lời khuyên
766,13,Trần Lài khuyên kỉu rì ây tui cũng nghèo thiếu lên thiếu xuống mà🥲,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] khuyên kỉu rì ây tui cũng nghèo thiếu lên thiếu xuống mà🥲
767,13,Hên quá Lê Hoàng Sơn Thảo Trương Ngọc Vũ chứ không bây giờ cũng vỡ mồm,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Hên quá [NAME] chứ không bây giờ cũng vỡ mồm
768,13,Luat Nguyen hút máu hả b 🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Luat [NAME] hút máu hả b 🤣🤣
769,13,"Lê Hoàng Sơn Thảo chắc gom
Mớ dưỡng già",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] chắc gom
Mớ dưỡng già"
770,13,Mình hiều mà :((( mình cũng chả làm gì đc,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Mình hiều mà :((( mình cũng chả làm gì đc
771,13,Đại học Công nghệ Đồng Nai,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Đại học Công nghệ Đồng Nai
772,13,Nguyễn Vũ Uyên Vy :)))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] :))))
773,15,Mai ra trước cổng trường bạn Vũ Tùng mình mang tới trả nhé,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] ra trước cổng trường bạn [NAME] mình mang tới trả nhé
774,15,Nguyễn Trung Đoàn tôi nhớ là Hải Bằng lấy mà,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] tôi nhớ là [NAME] lấy mà
776,15,Vũ Tùng ý bạn nói cái màu nào á nhể 🤔🤔😂,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] ý bạn nói cái màu nào á nhể 🤔🤔😂
777,15,Đặng Phú trả cho người ta đi bạn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] trả cho người ta đi bạn
778,15,Đặng Phú từ ngày anh đi m tệ v s em,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] từ ngày anh đi m tệ v s em
779,15,Trọng Nhân em có làm j đâu anh già kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Trọng Nhân em có làm j đâu anh già kkk
781,15,"Trương Nhật Nam, bạn đã làm từ thiện bao nhiêu chiếc rồi? Tui: 2",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME], bạn đã làm từ thiện bao nhiêu chiếc rồi? Tui: 2"
782,15,Hiển Mon hông t cất trong cốp nên k mất kk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] hông t cất trong cốp nên k mất kk
783,15,"Trương Nhật Nam , bé nó đòi check cam, chỉ biết cười trừ😅😅",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] , bé nó đòi check cam, chỉ biết cười trừ😅😅"
784,15,Hiển Mon check như không check 🤡,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] check như không check 🤡
785,15,"Trả lẹ cho bạn đi má, s lại lấy nón bạn zậy hả. Charlotte Tus",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"Trả lẹ cho bạn đi má, s lại lấy nón bạn zậy hả. [NAME]"
786,15,Châu Châu h trả kịp ko bạn :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Châu Châu h trả kịp ko bạn :))
787,15,"Charlotte Tus không đâu, thôi diếm luôn đi🤡",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] không đâu, thôi diếm luôn đi🤡"
788,15,"Châu Châu nam mô a Di đà lạt, quẵm đi chơi luôn",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] nam mô a Di đà lạt, quẵm đi chơi luôn"
789,15,"mình đã mất 3 cái , bạn đã từng chưa =))",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"mình đã mất 3 cái , bạn đã từng chưa =))"
790,15,Trần Thị Thanh Thảo nêu cảm nghĩ :))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] nêu cảm nghĩ :)))
791,15,Nguyễn Vũ Hạ Vy cũ cũng k tha,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] cũ cũng k tha
792,15,"Lê Hoàng Vĩnh Phước Nguyễn Công Minh Võ Nguyễn Ngọc Hợp Ân Thiên Phan Văn Dương sắp ra trường rồi mà làm cái gì kì dẫy mấy ní
Ai lấy thì trả lại cho người ta đi",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] [NAME] sắp ra trường rồi mà làm cái gì kì dẫy mấy ní
Ai lấy thì trả lại cho người ta đi"
793,15,Lý Chanh Đức bỏ nha ra đầu thú đi =)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] bỏ nha ra đầu thú đi =))
794,15,Hữu Điền cả tháng nay không vô tới trường mà đổi thừa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] cả tháng nay không vô tới trường mà đổi thừa
795,15,Hữu Điền hay mày lấy thấy đổi nón mới suốt,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] hay mày lấy thấy đổi nón mới suốt
797,15,Hữu Điền vay ma hay doi thua lam,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] vay ma hay doi thua lam
799,15,Le Nguyen The Anh chết cha chiều t có lỡ cầm cái nón trên chiếc elegant 50 chỗ cột C2,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Le [NAME] chết cha chiều t có lỡ cầm cái nón trên chiếc elegant 50 chỗ cột C2
800,15,Tiến Phước bạn lấy thoải mái 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Tiến Phước bạn lấy thoải mái 🤣
801,15,Ngô Thượng Hoàng ẩu thế bro,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] ẩu thế bro
802,15,"Bùi Minh Hiếu xin lỗi bro, tôi đói quá…",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] xin lỗi bro, tôi đói quá…"
803,15,ッ Hưng   lấy nón của e  trả đi kìa 🤣. Để e nó đi tìm 🤪,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,ッ Hưng   lấy nón của e  trả đi kìa 🤣. Để e nó đi tìm 🤪
804,15,"Cách đây tầm 4 năm, cứ chiều t7 cuối tuần như mọi tuần, t xuống nhà xe để về nhà sau 1 tuần bị bào mòn, vừa xuống hết cầu thang KTX ra tới nhà xe đi hết dãy xe t thấy chiếc Sirius đỏ đen quen thuộc của t đây nhưng mà dell thấy mũ bảo hiểm của t đâu thề cảm giác lúc đó cay vcl, cuối tuần đã dell còn tiền mới về nhà, nhà thì xa tận mấy chục cây chừa đủ tiền đổ xăng về mà thg ché đỏ nào nó lấy mất mẹ cái mũ thiệt lúc đó camera mà ngon như h t trích xuất camera rồi thuee Người Đồng Nai đăng luôn. Má cái thg đó lấy nón t chắc h cũng chưa ra trường đc đâu cô hồn chứ có phải người đâu mà đi học ĐH chi k biết.",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"Cách đây tầm 4 năm, cứ chiều t7 cuối tuần như mọi tuần, t xuống nhà xe để về nhà sau 1 tuần bị bào mòn, vừa xuống hết cầu thang KTX ra tới nhà xe đi hết dãy xe t thấy chiếc Sirius đỏ đen quen thuộc của t đây nhưng mà dell thấy mũ bảo hiểm của t đâu thề cảm giác lúc đó cay vcl, cuối tuần đã dell còn tiền mới về nhà, nhà thì xa tận mấy chục cây chừa đủ tiền đổ xăng về mà thg ché đỏ nào nó lấy mất mẹ cái mũ thiệt lúc đó camera mà ngon như h t trích xuất camera rồi thuee Người Đồng Nai đăng luôn. Má cái thg đó lấy nón t chắc h cũng chưa ra trường đc đâu cô hồn chứ có phải người đâu mà đi học ĐH chi k biết."
806,15,"Nếu có 1 điều ước, t ước mấy con súc vật trộm mũ bh đi đường bị xe cán cho lòi cái bộ não được đắp bởi 💩 của chúng nó. Thứ cặn bã.",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"Nếu có 1 điều ước, t ước mấy con súc vật trộm mũ bh đi đường bị xe cán cho lòi cái bộ não được đắp bởi 💩 của chúng nó. Thứ cặn bã."
807,15,"Nhớ năm 2014 hí hửng  lên trường để học ngày đầu tiên, bố tặng cho cái mũ bảo hiểm 500k siêu đẹp chạy tới trường treo lên xe cúp 50, vừa rời xe 5p quay lại tính lấy ly nước treo ở xe thì bốc cmn hơi cái mũ 🤡",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"Nhớ năm 2014 hí hửng  lên trường để học ngày đầu tiên, bố tặng cho cái mũ bảo hiểm 500k siêu đẹp chạy tới trường treo lên xe cúp 50, vừa rời xe 5p quay lại tính lấy ly nước treo ở xe thì bốc cmn hơi cái mũ 🤡"
808,15,Tuấn Phúc Tân Minh Ngô,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME]
809,15,Hoàng Minh Quân nón mua đc 3 tuần còn bị cô hồn cướp mặc dù để đối diện chổ bảo vệ !,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] nón mua đc 3 tuần còn bị cô hồn cướp mặc dù để đối diện chổ bảo vệ !
810,15,Hoàng Minh Quân ai lấy trả t nón sơn màu đen đây. Cảm ơn bạn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] ai lấy trả t nón sơn màu đen đây. Cảm ơn bạn
811,16,Nếu bạn dư tiền thì làm việc khác hoặc trường khác sẽ là một lựa chọn sáng suốt hơn,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Nếu bạn dư tiền thì làm việc khác hoặc trường khác sẽ là một lựa chọn sáng suốt hơn
812,16,tiền ra như thác đổ luôn :v,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,tiền ra như thác đổ luôn :v
813,16,Nguyễn Đức Anh Tuấn anh này nha 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] [NAME] anh này nha 🤣
814,16,Ngư Ngư tròi oi tiền học mới x3 x5 lần thời điểm mình đi học chứ mấy 🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Ngư Ngư tròi oi tiền học mới x3 x5 lần thời điểm mình đi học chứ mấy 🤣🤣
815,16,Nguyễn Đức Anh Tuấn  chúng ta còn quá may mắn 🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME]  chúng ta còn quá may mắn 🤣🤣
816,16,Gia đình dư dả thì dô e ơi,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Gia đình dư dả thì dô e ơi
817,16,Tú Quyên Csvc cũng có ổn đâu mà dô c =)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] cũng có ổn đâu mà dô c =))
819,16,"Sinh viên đã ra trường cho em lời khuyên là
Kiếm trường khác mà học",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"Sinh viên đã ra trường cho em lời khuyên là
Kiếm trường khác mà học"
822,16,Khánh Duy chạy liền chạy vội,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Khánh Duy chạy liền chạy vội
823,16,"Dư dả tiền thì ra trg khác mà học cái bằng nó chất lg hơn , tất nhiên là cách dạy lẫn cơ sở vật chất, còn nếu muốn học thì học ok thì ra trg đc hết , chỉ là tốn bn với khi nào ra thôi , hãy đăng ký chuẩn theo các kỳ đừng để rớt môn , rất khó đk học lại , nói chung cái j cũng phải chuẩn , phải kỹ , còn về vấn đề vận hành , thì cái trang đk môn nó nghẽn lắm mặc dù trg đầu tư server ngon ( mà k xài ) , còn về mấy cô dịch vụ 1 cửa ( hay gọi dịch vụ hậu mãi , bảo hành ) thì chắc thôi bỏ qua , xử lý toàn bỏ con thôi :))",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] dả tiền thì ra trg khác mà học cái bằng nó chất lg hơn , tất nhiên là cách dạy lẫn cơ sở vật chất, còn nếu muốn học thì học ok thì ra trg đc hết , chỉ là tốn bn với khi nào ra thôi , hãy đăng ký chuẩn theo các kỳ đừng để rớt môn , rất khó đk học lại , nói chung cái j cũng phải chuẩn , phải kỹ , còn về vấn đề vận hành , thì cái trang đk môn nó nghẽn lắm mặc dù trg đầu tư server ngon ( mà k xài ) , còn về mấy cô dịch vụ 1 cửa ( hay gọi dịch vụ hậu mãi , bảo hành ) thì chắc thôi bỏ qua , xử lý toàn bỏ con thôi :))"
824,16,Đặng Phú bạn anh nó học 7 năm r chắc hơi nhiều kinh nghiệm,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] bạn anh nó học 7 năm r chắc hơi nhiều kinh nghiệm
825,16,Khanh Nguyên vào đây tao luyện cho thành người hết,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] vào đây tao luyện cho thành người hết
826,16,Đặng Phú thành ngôn phi thứ 2 à e,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] thành ngôn phi thứ 2 à e
827,16,Huỳnh Khiêm phát ngôn bậy bạ kkk,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] phát ngôn bậy bạ kkk
830,16,Tran Ngoc Linh Dan mình sao ác bằng trường mình dc =)))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Tran [NAME] mình sao ác bằng trường mình dc =))))
832,16,Tuấn Lê sao lại nói v,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] sao lại nói v
833,16,"Hãy dạo quanh 1 vòng cfs đọc những bài chia sẻ tận tình của các bạn đang học rùi quyết định nhé. Kẻo phải sau 1,2 năm học lại lên cfs than nhó 🤫",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"Hãy dạo quanh 1 vòng cfs đọc những bài chia sẻ tận tình của các bạn đang học rùi quyết định nhé. [NAME] phải sau 1,2 năm học lại lên cfs than nhó 🤫"
834,16,Thanh Phong chất lượng giảng dạy = chất lượng tự học :))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Thanh Phong chất lượng giảng dạy = chất lượng tự học :)))
835,16,Muốn biết nhiều hơn ib c chỉ cho nhen,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Muốn biết nhiều hơn ib c chỉ cho nhen
836,16,Thu Nguyễn sao chỗ nào cũng có mặt chị vậy 🤣🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] sao chỗ nào cũng có mặt chị vậy 🤣🤣
837,16,Tuan Nguyen kkk chị làm công không ăn lương đó em. Thương c chưaaa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] kkk chị làm công không ăn lương đó em. Thương c chưaaa
838,16,Thu Nguyễn khổ chị hết lòng vì DNTU mà ko đc công nhận,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] khổ chị hết lòng vì DNTU mà ko đc công nhận
839,16,Thu Nguyễn chỉ em nữa em cũng mún biết 👉🏻👈🏻,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] chỉ em nữa em cũng mún biết 👉🏻👈🏻
840,16,Trần Hoàn gì đây ní hh,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] gì đây ní hh
841,16,Đừng enmn bỏ qua trường này đi,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Đừng enmn bỏ qua trường này đi
842,16,Nhà e nhiều tiền thì cứ đâm đầu vô thôi e,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Nhà e nhiều tiền thì cứ đâm đầu vô thôi e
843,16,Ổn chỗ nào Đặng Linh chị này học chưa thấy đường ra trường,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Ổn chỗ nào Đặng Linh chị này học chưa thấy đường ra trường
844,16,Trần Ly thích mai c ra giờ ở dó mà chưa thấy kk tại c học kĩ hơn ngta xíu thui mà. 🥲🥲,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] thích mai c ra giờ ở dó mà chưa thấy kk tại c học kĩ hơn ngta xíu thui mà. 🥲🥲
846,16,Chạy ngay đi đừng nhìn lại phía sau :))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Chạy ngay đi đừng nhìn lại phía sau :)))
847,16,Nguyễn Tấn Thành s tui thấy bà hay kêu ngta chạy quá à :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] s tui thấy bà hay kêu ngta chạy quá à :))
848,16,Châu Châu hồi tui năm nhất là tui đã kiu ngta chạy ròi bàaa 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Châu Châu hồi tui năm nhất là tui đã kiu ngta chạy ròi bàaa 🤣
849,16,Nguyễn Tấn Thành thế s bà ko kiu tôi chạy đi 🤧,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] thế s bà ko kiu tôi chạy đi 🤧
850,16,Châu Châu bà thì để ngiu bà kiu đi 🤣,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Châu Châu bà thì để ngiu bà kiu đi 🤣
852,16,"0943000943 thầy Thái
Chuyên tư vấn tình cảm
Giá cả phải chăng",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"0943000943 thầy Thái
Chuyên tư vấn tình cảm
Giá cả phải chăng"
853,16,Né ra dùm đi trời nói biết nghe đi 🙂,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Né ra dùm đi trời nói biết nghe đi 🙂
854,16,Lượn sớm giờ còn kịp bạn ạ,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Lượn sớm giờ còn kịp bạn ạ
855,16,Phan Thị Ngọc Ánh đọc cmt giải trí :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] đọc cmt giải trí :))
856,16,"Cơ sở vật chất thì ổn thật máy lạnh mà lạnh run người luôn mà, thư viện là chỗ nghỉ ngơi mà ko cho nằm khi nào đông thì ko có chỗ ngồi, có thang máy chỉ dành cho gv nên học tầng 4 5 là tự leo lầu, vô học 1 cái là đủ thứ tiền",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"Cơ sở vật chất thì ổn thật máy lạnh mà lạnh run người luôn mà, thư viện là chỗ nghỉ ngơi mà ko cho nằm khi nào đông thì ko có chỗ ngồi, có thang máy chỉ dành cho gv nên học tầng 4 5 là tự leo lầu, vô học 1 cái là đủ thứ tiền"
857,16,"Giàu thì học bạn, gia đình kinh tế trung trung thì học hơi vất vả",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] thì học bạn, gia đình kinh tế trung trung thì học hơi vất vả"
859,16,Thảo Vy Sao mà thật thà v,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] Sao mà thật thà v
861,16,Hữu Điền sao vậy học r à,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Hữu Điền sao vậy học r à
863,16,"đừng em ơi, khuyên thật đấy, em cân nhắc lại các trường khác và suy nghĩ cho kĩ vào",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"đừng em ơi, khuyên thật đấy, em cân nhắc lại các trường khác và suy nghĩ cho kĩ vào"
864,16,Chien Tran tư vấn cho em nó tí đi kìa :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Chien [NAME] tư vấn cho em nó tí đi kìa :))
865,16,Viết Tùng mẹ cái này rm nó phải năhns riềng vs toi toi ms chịu chỉ,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Viết Tùng mẹ cái này rm nó phải năhns riềng vs toi toi ms chịu chỉ
866,16,Nhìu khi thấy dị mà ko phải dị :)),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Nhìu khi thấy dị mà ko phải dị :))
868,16,Học k biết khi nào ra,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,Học k biết khi nào ra
870,16,Nguyễn Trọng Trường khuyên em nó đi kìa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] khuyên em nó đi kìa
871,16,Hoàng Nguyễn em biết mỗi Sơn Tùng,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] em biết mỗi [NAME]
872,16,Mẽo Tâm chạy nhanh còn kịp :))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] chạy nhanh còn kịp :)))
873,16,Nguyễn Nam vô đi cho nó khó :)))),https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] vô đi cho nó khó :))))
874,16,Trần Thanh em hỏi kìa,https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,[NAME] em hỏi kìa
875,16,"Trịnh Long Vũ nên vô e ơi, Có e cơ sở vật chất của tụi a mới tốt lên đc",https://www.facebook.com/DNTUConfession/,2026-06-28T18:32:07.539273,"[NAME] nên vô e ơi, Có e cơ sở vật chất của tụi a mới tốt lên đc"
