id,content_anonymized,label,GPT5.5_Medium
6331,[NAME] 🤣🤣🤣🤣,,1
6332,[NAME] đi học trễ thì quay xe về ngủ luôn cho lành,,1
6333,"Lần sau bị đuổi thì có thể ra quán one Coffee sau trường vì cà phê ở đó khá ngon,còn muốn làm vài đường Bi a cơ bản thì đối diện cổng chính,ngoài ra còn có các quán như phúc tea,milano, strong coffee rải rác xung quanh trường, còn nếu muốn vừa rẻ vừa mát nữa thì thư viện mà triển,chứ đằng nào cũng bị đuổi thì rẽ vào đâu đó luôn cho khỏe,đỡ mất tiền gửi xe..Thân gữi!",,0
6334,"[NAME] làm plan đỉnh quá nè, kh chuyển ngành quản trị đi cậu",,2
6336,Đuổi thì kím chỗ nào ngồi nghỉ ngơi đi rồi xíu thầy cô kêu dô học xíu,,1
6337,Thật Thuỳ phải hôn hay xạo lồn ngủ trễ rủ t nghỉ học,,1
6338,Biết trễ thì quay xe luôn đi :)),,1
6339,"Hông gì bùn hết á em, chi đi học toàn 7h30 vào lớp mà 9h chị mới dô lớp hong àaa",,1
6340,[NAME] giờ đó t còn húp hủ tíu,,1
6341,[NAME] chị còn đang ngủ truong lonn,,1
6342,[NAME] ủa k phải đi báo vs Nguyễn Kim Hạnh hả,,1
6343,[NAME] rủ đi về nhà tui chơi mà ngủ truong lonn,,1
6344,[NAME] đime cả đám qua nhà m chơi cái ngủ hết bỏ mình tao đi học,,1
6345,"[NAME] báo gì đâu, k cho dô thì mình mua mì về nhà Quyên nấu",,1
6346,[NAME] ủa k phải ra An xòe bài hả,,1
6347,[NAME] thì cũng có chút chút,,1
6348,[NAME] 1g học 12g 40 lật đật chạy đi học 🥲,,0
6349,Bị đuổi là dề nha Bao Pham,,0
6350,Thái Uyên may mắn quá lần nào cũng trễ 3-40 p vẫn vào lớp ngồi ê đít,,1
6351,😐😐😐 đi lm mà trễ 10p là ăn chửi á 😃,,1
6352,Vu Ngoc [NAME] rút kinh nghiệm nha bà zà,,1
6353,"[NAME] ụaaaa gì zậy ,tuiii coá bao h đi trễ đouuuu bà",,1
6354,[NAME] chắc chưa,,1
6355,Văn Cơ Thanh Hoài Quốc Lợi Nguyễn Đạt đi trễ thì ở nhà nghe chưa 🤡,,1
6356,Khoi [NAME] cúp luôn chứ hong có khái niệm trễ🥹🥹,,1
6357,Thanh Hoài ai mà ẩu dữ ta 🙂,,1
6359,[NAME] để bản thân mình k buồn vì đi trễ thì quay về luôn em nhé 🫶🏻,,1
6360,"còn 3 năm nữa rút kinh nghiệm đi em
lần sau trễ vậy thì về ngủ luônn",,1
6361,Phùng Cảnh Thanh kinh nghiệm tràn trề vậy anh trai,,1
6362,Phùng Cảnh Thanh học sinh gương mẫu đây chứ đâu .kkk,,1
6364,Nhanh trí quay đầu về thôi :))),,1
6365,"OaNh NuuPhan Kim Thảo thấy trễ quá ở nhà ngủ luôn, hong ấy cúp đi hai lầnh =)))",,1
6366,[NAME] mấy em thật trẻ người non dạ,,1
6367,[NAME] chào mừng em gia nhập người ngoài hành lang,,1
6368,[NAME] zẻ đi em thầy cho em nghĩ xả hơi bữa đó em,,1
6369,"[NAME] dạ em biết r chị ơi
Bữa sau em mà dc v em rủ chị đi chơi",,1
6370,Quang Anh em đi chơi mình riết à,,1
6372,Qua [NAME] đây học nè bạn,,1
6373,Nếu có lần sau thì quay lưng với cả thế giới về nằm một giấc tới tối nhé☺️ mình chỉ góp ý cho vui thôi,,1
6374,"Em phải tự giác nghỉ luôn chứ, sao để thầy đuổi rồi mới nghỉ 🐧",,1
6375,Biết ai luôn hồi đó còn bắt đứng giữa lớp xin lỗi vì đi trễ nữa cơ =))),,1
6376,Nhật [NAME] inb riêng cho cái tên,,1
6377,[NAME] cần gì kín đáo thế nói luôn cho nghe này :v,,1
6378,Nhật [NAME] nói đi nhanh lên,,1
6379,Mình trễ tận 1 tiếng :))),,1
6380,"Trường thì tầm trung thôi, thầy giỏi thì đã ở vị trí khác, tỏ vẻ trịnh thượng quá chi hông biết 🤔",,1
6381,"Mới năm nhất thôi e ah, quay xe còn kịp, kiếm trường nào trao thân gởi phận đi kkk",,1
6382,Đi trễ liên hệ mình dắt đi đánh bài :)),,1
6384,[NAME] nào bị đuổi alo c,,0
6385,[NAME] bớt báo đi conlol,,1
6386,[NAME] bán sh chưa nói hoài dị,,1
6388,"Các bạn [NAME] nên tập thói quen đi đúng giờ, đến lúc đi làm thì đỡ bỡ ngỡ, chứ đi làm trễ đến phút thứ 6 là mất toi nữa ngày công rồi",,0
6389,[NAME] đc đi trễ 10 hay 15p mà,,1
6390,"[NAME] chắc ở lớp đó chứ có lớp thì trễ 5 phút, có lớp thì sớm hơn 5 phút, có lớp 10, 15, rất đa dạng.",,1
6391,[NAME] nma nay đến tháng. K thích cho mấy đứa ii trễ như m vào đc khummmm,,2
6392,[NAME] mấy cô trường mình đáng iu mà trc trễ gần tiếng vẫn đc vào 🥲,,0
6393,"Từ từ rồi quen nha em, sau bị đuổi thì kiếm quán cf ngồi😗",,0
6394,Mỹ Huyền mốt trễ quay xe đừng đi nx =)),,1
6395,Quỳnh Nhi [NAME] kìa,,1
6396,Mỹ Huyền thôi vẫn iu cô🙂,,1
6397,[NAME] coi chừng m là ng tiếp theo đó 9h 45 học 10h 27 vô,,1
6398,[NAME] bí mật bí mật m kkk,,1
6399,"Không sao đâu e, tận hưởng cảm giác bị thầy cô đuổi trước khi e bắt đầu giai doan không muốn đến lớp đi🥸",,1
6400,[NAME] bị đuổi mà mừng thầm trong lòng😂,,0
6401,"Vinh Quang xuỵttt, thầy cô biết thầy cô buồn đó:>",,1
6402,"Thanh TuyềnLan [NAME] dậy sớm đi học thôi, chứ thầy cô k biết mình thà đi học trễ chứ k nghỉ học đâu:))",,1
6403,[NAME] ôi hên đám mình ăn ở tốt nên thầy cô nào cũng bất lực khi cả đám đi trễ nhưng vẫn cho vào lớp nha🙂🤣,,1
6404,[NAME]  đấu tranh tinh thần lắm mới tới đc trg :(((,,0
6405,Cuộc đời mà ai biết được chữ ngờ bị vậy về ngủ 1 giấc cho khoẻ,,1
6406,"[NAME] đi học trễ nhanh trí gđ rủ mấy đứa bạn đang ngồi trong lớp học đi ăn bún lộc lâm :)) hôm nay ko học thì ngày mai học , hôm nay mất bài thì mấy đứa bạn cũng phải mất bài.",,0
6407,Song [NAME] trễ có 45’ hên vẫn chưa bị đuổi lần nào 🤣,,0
6408,[NAME] trễ có 1 tiết nên thầy cô thương tình thầy cô tha :)))),,1
6409,học thầy [NAME] hả :))),,1
6411,[NAME] z đc đi trễ 10-15’ mà ta,,1
6412,"[NAME], nghỉ học vài bữa như t là thấm liền 👌",,1
6413,Xưa t ở ktx trễ 5p t ngủ tiếp,,1
6414,[NAME] bớt đi thằng em,,1
6415,Trọng Nhân học 5 tiết mà tiết t3 mới zô nè,,1
6416,[NAME] bởi sung sướng,,1
6417,"Đi làm trễ 10p lần đầu cảnh cáo, lần sau trừ lương nha e. Sau này đi làm chắc phốt cả cty quá",,1
6418,Tủi trẻ ta hết mình với nhiều lí do :))) bing chiling 😋,,1
6419,[NAME] Phạm sau này đi làm trễ 10p là trễ rồi trừ lương thôi chả ai thông cảm 🥹🥹🥹,,1
6420,[NAME] chiếu mới :))))),,1
6421,=)))) mấy thèn bạn anh đuổi là nó kênh cho phát r nó về luôn có nhiều thứ xui rủi chứ chua gì thầy cô đã đuổi thẳng v lấy đâu thể diện cho sv,,0
6422,Trung Sơn Nhân chim còn sợ,,1
6423,Tân Đinh Nhật đuổi chỉ có mấy ông thầy cỡ đó thôi chứ thầy cô bth chả ai làm thế :)))),,1
6424,[NAME] không phải. Phải nói là làm người chả ai làm thế,,1
6425,Tân Đinh Nhật :)))) thật sự nhiều giảng viên cực kì tâm huyết và yêu nghề nhưng có những con người ko thể chấp nhận đc,,1
6426,[NAME] nói chuyện lịch sự quá nghe không quen,,1
6427,"Tân Đinh Nhật 1 người ghét ko nói đây nhắc đến tên ai cũng ngao ngán thì nên xem lại mình chứ cứ tưởng là giảng viên xong cứ thể hiện ra thế thì chả ai ưa nổi bạn , nói đi cũng phải nói lại ai học công nghệ các em liên hệ anh [NAME] ẹp zai nhé 🤪🤪",,1
6428,Các cậu lịch sự quá hãy nói ditmenhanchim đi ạ -..-,,1
6429,Sang năm 2 là làm biếng đến lớp luôn đấy :))) kh còn cơ hội để đuổi đâu em,,1
6431,[NAME]  hay trời,,1
6432,[NAME] nhưng chưa rớt môn nào,,0
6433,Lỡ học trễ hay bị đuổi thì ghé qua [NAME] chơi net với mình nha :)),,0
6434,[NAME] hay ra đối diện trường chặt hẻo,,1
6435,Ngọc Thương thôi hư ng đó kk,,1
6437,Nguyen [NAME] ngu thì chịu than cái gì,,0
6439,Nguyen [NAME] đến trễ ra chơi net lun,,1
6440,[NAME] đi trể về ngủ còn ngu là còn đợi,,1
6441,Nguyen [NAME] than đéo j huy có chơi có chịu 🤣,,1
6442,Nguyen Phuc Huy mấy đứa ở lại mấy đứa đó khôn,,1
6443,[NAME] đi trể ra có infor gái nha mấy cu,,1
6444,Nguyen [NAME] ghê z cha,,1
6445,[NAME] cú có gai à,,1
6446,[NAME] có gì phải buồn hết bạn ơi bị đuổi về thì cứ lên thư viện chúng ta cùng đánh dtcl:))),,0
6447,Sau này có bị nữa liên hệ mình đi Zen uống trà sữa nha bạn 😁😁,,1
6448,[NAME] bao đi thì liên hệ,,1
6449,[NAME] đi trễ đi rồi bao nha,,1
6451,[NAME] nghe phát biết thầy nào luon 😞,,0
6452,Tường [NAME] xu hoi tự nhin dính 🥲🥲,,0
6453,[NAME] liên hệ bạn đô này để đc biết giờ nào thì minh vào cho thầy khỏi đuổi về nha 😜,,1
6454,Uyên [NAME] có buồn k zay,,1
6455,[NAME] không bị đuổi nhưng thấy mấy bạn bị đuổi củng tự giác ra khỏi lớp rồi,,0
6456,Hải Dương v là m trốn học,,1
6457,"Tú [NAME] đọc cmt dứi, thầy bik thày buon ít hay nhiều hok bik nữa😀",,1
6459,"Đuổi thì về bạn ê, tui bị rồi nên biết🤣🤣🤣",,1
6460,[NAME] ủa hôm đó tui chốt cửa rồi mà cũng vô đươc hã kkk Hà Quế [NAME],,1
6461,"Đuổi 1-2 lần làm gương chứ sau này quen rồi toàn ăn sáng, cf các kiểu rồi mới tới lớp.",,1
6462,[NAME] tính ra mặt mình dày 🥲 đuổi về nhưng vẫn cố chui vô ngồi,,0
6463,[NAME] thui sợ vcl kk,,1
6464,[NAME] sợ mà đi ăn căn tin đến giờ về mới zô hả :)),,1
6466,Kim Tuyền 1 câu chuyện buồn ko bằng múp bang của chúng ta :)),,1
6467,"[NAME] đi học trễ đuổi ra là bth, zô học nửa buổi bị đuổi zì múp bang mới quê 😂",,0
6468,[NAME] khum bằng ngta học nửa buổi rôi mình mới lên,,1
6470,"[NAME] t khuyên m, đi trễ tự giác nghỉ luôn i nha hahah",,1
6471,"Tiên học lễ hậu học văn
Đi học trễ nghỉ học luôn 😆quay xe",,1
6472,[NAME] ụa hồi đó là mình tự dìa lun k cần đuổi phải ko mài 🙂,,1
6473,Tân Otis ủa cần đi trễ mới về hả? Tưởng thích là về chớ 😂,,2
6474,Tân Otis hồi đó số lần tự về còn nhìu hơn số lần điểm danh =)),,1
6475,[NAME] đúng roài cần j đuổi chúng e tự về ạ 🙂,,1
6476,[NAME] đi trễ thì tự động ở nhà ngủ 🙂,,1
6477,Thanh Hoà đi trễ còn ráng mua ly trs lên lớp uống:),,1
6478,[NAME] Đức ham học thế nhờ 🤣,,1
6479,[NAME] hồi đó toàn nghỉ k chứ thầy có đuổi đâu 😂😂,,1
6480,[NAME] tính ra ch có môn nào học trọn vẹn hết 🤣,,1
6481,A thì khác em ạh . Không để thầy đuổi . Anh trốn luôn 🥲,,0
6483,Quốc Huy em hư nè hư nè 🤣🤣🤣🤣🤣,,1
6484,[NAME] tụi mfinh đi học sớm quá nên hông bị đuổi bao giờ hee 😅,,0
6485,Ngọc Minh Châu sao t ko bị đuổi nhỉ,,0
6486,Ngọc Minh Châu học sinh gương mẫu đây chứ đâu,,1
6487,Cứ từ từ mà trải nghiệm vs đi học có trách nhiệm xíu..🤣🤣🤣,,1
6488,Nhã Uyên Nguyễn Thư Nguyen Hoang Anh Thuchúng ta nếu trễ là ra chơi zô hay ngủ lun 🥲 chúng ta tồi z sao,,0
6489,[NAME] sao đọc thấy nó đao đớn z ne,,1
6490,[NAME] nói nhỏ nhỏ thôi🤫,,1
6491,Nguyen [NAME] chị 2 mà hư lắm,,0
6492,[NAME] xạo cho dume,,1
6493,Đen thôi chứ học tới năm 3 r mà chưa gặp tình cảnh này đúng ko ae Trịnh Hoàng Thanh HiếuNora GamiTrương ĐứcNo NghĩaNguyễn Việt,,1
6494,Thề năm nhất em còn ngây thơ lắm :)))) sau này ra đời đi làm đi rồi biết cảnh,,1
6495,[NAME] đi trễ 10p.. lớp mình 9h mới lên học [NAME],,1
6496,[NAME] có m chứ có ai :)) t toàn nghỉ luôn hoặc 1 tiếng thôi,,1
6497,[NAME] gặp t vui gần chết. [NAME] rủ [NAME] về bắn pubg :))),,1
6498,[NAME] giờ ra trường r cần thú tội cái gì không. :)),,1
6499,[NAME] biết nói tội gì bây giờ 😌,,1
6500,"Em phải quen dần với điều lày đi bé , còn nhiều cái thú vị nữa nèeee",,1
6501,[NAME] alo đi học chưa? Chưa thì sủi thoii :)),,1
6502,[NAME] :)) mở mắt là phải hỏi bạn đi học kh,,1
6503,"cái này gọi là đánh phủ đầu nè, phải dậy ngay từ năm nhất",,1
6504,[NAME] thui về ngủ :))),,1
6505,[NAME] chắc v quá m,,1
6506,Dao Thi Anh Thu Văn Hải đi trễ bị khóa cửa ra chơi xong vô :))),,1
6507,[NAME] đi trễ >ngồi ngoài >ra chơi đi vô:)),,1
6508,[NAME] mãi đỉnhh,,1
6509,[NAME] quen òi he,,1
6510,[NAME] Thanh em n năm nhất chưa quen 🙂 cố lên em,,1
6511,[NAME] bị đuổi nhốt ngoài bắt đi bộ 10 vòng nữa 😄,,0
6512,ai cũng có sai lầm thôi bạn trẻ thân mến,,1
6513,Hảii Yến sáng đi trễ 3p hít đất 50 cái hoi! Khoẻ người lắm lun á 🥰,,1
6514,"[NAME]  rồi đến khi thầy cô đến trễ thì xin lỗi các em, bộ xinloi là xong hả?",,1
6515,Hảii [NAME] xin lỗi em mời thầy ra khỏi lớp giúp em ạ 🥰,,1
6516,Phải b viết cfs ko z Ngọc Quỳnh,,1
6517,Tr Ng Gia Han 2đ m đi học trễ bị đuổi về đko,,0
6518,Vy Tường rồi tất cả là tại tụi t,,1
6519,Cái j cung t để t hi sinh 😞,,0
6520,[NAME] đuổi ra khỏi lớp thì nên làm gì nào,,1
6521,Tu [NAME] về nhà thôi biết sao giờ =)),,1
6522,Duyên Phạm thì thẳng tiến cf thôi chứ lói gì nữa,,1
6523,"kkk chưa biết bị đuổi học là gì , muộn nghỉ luôn đến trg chi",,0
6524,"[NAME], Bùi Ngọc Ánh, Kim Ngân gặp trg hợp này các b lên lm gì 😂",,1
6525,[NAME] đuổi thì về ngủ chứ sao nữa 🙁  bữa bị gùi =)))),,0
6526,Ngọcc [NAME] đi về ngủ 🥱,,1
6527,[NAME] lỡ mà đi trễ thì ở nhà ngủ luôn chứ seo,,1
6528,[NAME] thôi ra cf chứ nói gì nữa,,1
6529,Quốc Hân ngày 3 bữa hả,,1
6530,Có gì đâu mà bùn 🫠 Nguyễn Khuyên,,1
6531,[NAME] lo đi sớm đi :)),,1
6532,[NAME] mình lun đi súm mò :3,,1
6533,Diệm [NAME] biết thầy nào rồi đó,,1
6534,[NAME] sao giống thầy mình học quá dậy😢,,1
6536,[NAME] lo đi học sớm nghe chưa :)),,1
6537,Hồng Ánh thì tui di trễ nửa tiéng chứ nhiêu bà,,1
6538,"[NAME] nhỏ này nef hỏi nó trễ chưa, nhỏ bảo còn sớm b lo gi",,1
6539,[NAME] đợi ngta gần về rùi dô vẫn kịp mà kkk,,1
6540,[NAME] bạn tui 7h30 học hơn 8h mới vô :v,,1
6541,"[NAME] Phong trễ có vài phút à , hì hì😅",,1
6542,[NAME] m viết cfs này phải k,,1
6543,Ly Ly đuổi t thử xem quay xe về luôn,,1
6544,[NAME] clm con xe của m mà m cũng đi học muộn dc à,,1
6545,"NguyễnThị [NAME]  nghe Thầy, thấy quen k ạ😁",,1
6546,Đuổi về lun ha hoài kkk,,1
6547,"Đoàn [NAME] nói z hoy chứ ib thầm kín, k bị gank bh 🤣",,1
6548,NguyễnThị Thu Hoài  kỉ niệm đẹp bên Thầy iu dấu của lớp😄😄. Đi trễ bị phạt nhưng vẫn vui nha,,0
6549,NguyễnThị Thu Hoài  chí lí,,1
6550,Đức Danh tôi với bạn mà là thứ thì chỉ có [NAME] là chủ nhật,,1
6551,t với danh bị bắt l đâu,,1
6552,khuôn mặt đại diện mà,,1
6553,Anh [NAME] má tao đi học trễ có bị đuổi đâu trời dắt do hên :))))),,0
6554,Anh [NAME] danh mà [NAME] bị đánh trễ hay đánh vắng nữa chứ số trời độ kkk,,1
6555,[NAME] tập chấp nhận đi,,1
6556,[NAME]  chấp nhận gì ông,,1
6557,[NAME] người quen m kìa,,1
6558,[NAME] đi học sớm đi kìa,,1
6559,[NAME] anh đi sớm hẳn 30p luôn,,1
6560,[NAME] - 30 phút hả,,1
6561,[NAME] [NAME] trúa tể đi họk trễ coi trừng pị đuổi đó nhak :))),,1
6562,[NAME] cđm mới đọc xong out ra thì m tag:)),,1
6563,"[NAME] [NAME] đi họk sớm dùm i, t mà là gv t cho m rớt môn nè cl",,0
6564,[NAME] có ngày cũng bị đuổi à kkk,,0
6565,Việt Huỳnh đuổi thì zề kkk,,1
6566,[NAME] hay ghe kkk,,1
6567,Như Lê  đâu phải thầy cô nào cũng dễ đâu 😂,,1
6568,[NAME] mình chắc đi học sớm he,,1
6569,Như Lê sớm ngược lại kkkk,,1
6570,[NAME] bớt đi trễ đi nha,,1
6571,[NAME] ngài từng trải chia sẻ cho em nó nghe trước khi ra trường đi 🐆,,1
6572,Quang Vinh thầy kêu sao thì cứ làm vậy bạn ạ. Đợi thầy nguôi giận rồi giải trình sau.,,1
6573,[NAME] làm trước cái thủ tục rồi giải trình sau,,1
6574,"[NAME] đi học trễ, ra Zen ngồi :))))",,1
6575,NT [NAME] ra zen ngồi thì làm gi có cơ hội đuổi :))),,1
6576,"[NAME] thời ae mình làm gì đuổi dc, ra chặn cổng trường liền kkk",,1
6577,[NAME] suốt 4-5 năm học đại học t chưa hề đi trễ 1 buổi nào,,1
6578,[NAME] trễ là ra luôn AK rồi thì còn gì định nghĩa trễ nữa,,1
6579,[NAME] mới gần trễ là mày chuyển hướng ra AK mẹ rồi :))),,1
6580,Trưa mới học nhưng đồng đội bảo đang ngoài AK là t đã có mặt từ sáng tới chiều luôn rồi :)),,1
6581,[NAME] tủi chẽ =)),,1
6582,Nhất Duy đáng lẽ e ấy nên nghỉ moẹ đi cho đỡ bị chửi chứ bức xúc cm gì =))),,1
6583,Quảng Bình quen không bạn =)))),,1
6584,[NAME] nghe la biet thay nao lien =))),,1
6585,[NAME] đừng đi trễ nữa mà 😢,,1
6586,Trang [NAME] phải đi sớm thôi,,1
6587,[NAME] phải mặt dày zo mới được,,1
6588,[NAME] ủa đi học trễ cái là lên thư viện ngồi hả 🤔,,1
6589,Trung Hiếu haha bị đuổi k có j phải buồn🤣🤣,,0
6590,[NAME] nếu z chắc t bị đuổi hằng ngày 🙁,,0
6591,[NAME] Bạn này nhạy cảm quá à. Đuổi về ngủ tiếp có gì đâu mà căng 🥹,,1
6592,[NAME]  Bị đuổi về là chuỵn thườg thoaiii,,0
6593,[NAME]  như t chắc nhà ngủ là ok lun,,1
6594,[NAME] mai đi trễ 10’ thử xem shao🌝,,1
6595,[NAME]  [NAME]  gap t là về di chơi di nhậu ở đó mà hoc :)),,1
6597,Ngocthao [NAME] sợ,,1
6598,[NAME] kệ đi em ơi kệ đi em,,1
6600,Đạt Nguyễn thag tuấn b,,1
6601,Gia Bảo lắm lí do ghê,,1
6602,[NAME] bị đuổi puồn ha 🥺,,0
6603,[NAME] trễ là ra quán kkk,,1
6604,Tuyếtanh Lưu bít ai luônn nói là biết ai liền,,1
6605,Anh ngồi ở quầy lễ tân thư viện ngày 19/2 ơi anh cho em infor,,1
6607,để cái xe như cái đất này là của bố m vậy 🙂,,1
6608,Thành Danh t để chìa khoá đó luôn,,1
6609,Khó hiểu các chiến thần khoá cổ xe để chi nữa,,1
6610,[NAME] [NAME] nè đi học coi chừng sơ hở cái bị nói nha dạo này trường tính lóng như kem tụi mình rén á :)),,1
6611,"[NAME] hên là mấy bạn khóa cổ, chứ mấy bạn bật chống trộm xe thì vcl :))) nó kêu má hú luôn",,1
6612,Các e cứ mạnh dạn đá vào tay lái để khỏi sài khoá cổ🤣🤣,,1
6613,Sao mà đỉnh cao bằng mấy bạn đã vô ko khớp còn ráng để trầy xe người kế bên :))),,2
6614,[NAME] xì bánh xe rồi hỏi sao xuiii nha 😀 ý thức như cái ý thức vậy,,1
6615,"[NAME] cái điều t2 kìa. Đi trễ là sao chứ alo bạn iu ơi, tụi mình học ca 2 vào k còn chỗ nào để dc thì bắt buộc để v chứ để sao g, khó khăn quá mốt đem xe lên phòng học luôn dùm chứ ai chịu nổi bạn. Góp ý giọng mẹ ngta",,1
6616,[NAME] lưu ý dùm bẹn đi kìa,,1
6617,Chú mình có con bồ câu nếu bạn biết chạy thì mình cho ạ,,1
6618,"Bạn chịu khó đi bộ qua bên bờ kè cầu hoá an mình đưa xe bạn đi, thấy bạn có lòng đi đón bạn nên mình mới cho mượn đấy nhá",,1
6619,Cho mượn chạy ra cầu hoá an thì được 👍,,1
6620,"Mình post giúp thằng bạn ai có cho nó mượn nhé. 🥲
#Pug",,0
6622,đi đi về về mốt ra tiệm cầm chuộc,,1
6623,Clm mùa wc đến rồi hạn chế mượn đồ đặc biệt là mượn xe nha bạn kkk,,1
6624,[NAME] anh cho e mượn xe đi về đi đi a kkk,,1
6625,[NAME] s a giống e v,,1
6626,Rồi 15p sau xe nó ở đâu thì ng mượn k nói,,1
6628,Nguyen Pham Hong Phuc Nguyễn Tú thể hiện tình sinh viên liền mấy c,,0
6630,[NAME] rành qá he 😆,,1
6631,chở thằng bạn về nhà cái đến từ châu âu ha sao,,1
6633,Thu Phương cho mượn xe kìa bà,,1
6635,Coi chừng đi cắm trại xong là đi trại luôn à,,1
6636,Đi ăn cháo k t chở m đi :)))),,1
6637,Mùa world cup đấy mn 🙂,,1
6638,Chien [NAME] mượn xe ra đây xíu tí về trả,,1
6639,[NAME] còn thức hok cho mượn xe éc hắc chạy đuy chụy,,1
6640,Theo usa hả gì zạy ta,,1
6641,"Có bộ đồng phục mà cũng không mua được à? Lên đh rồi thì tự đi mà lo chứ có phải c3 hay còn nhỏ đâu mà không có tiền mà phải lấy tiền người này người nọ? Thật ra tham dự thì cũng cho có phong trào thôi, chứ lên đh rồi đừng có quan trọng mấy cái danh hiệu về cho lớp, chả được cái gì đâu? [NAME] lắm mấy bé :))",,1
6642,"[NAME] a đang tưởng a bị bóc phốt chứ, nhìn kỹ lại thì là 22 chứ ko phải 21 😅😅",,1
6643,[NAME] ghi chi dài dữ z🤣,,1
6644,[NAME] phải lói cho mấy em nó hiểu b oi,,1
6645,"Do lớp trưởng và thành viên trong lớp ko dám đứng lên phản đối giờ đóng rồi lên cfs la làm gì. Nếu bản thân thấy ko hợp lý thì nói từ đầu, sợ gì bạn bè trong lớp tại chưa chắc học chung với tụi nó hết 4 năm.",,1
6647,Đình Hải sao lại thương thương. 🤣🤣,,1
6648,[NAME] hợp lý a zai ơi,,1
6649,Chuyện trong lớp lớp giải quyết vs nhau đem lên đây bôi bác nhau làm j vậy 🤣,,1
6650,[NAME] v ha dat 🙁),,1
6651,Quốc Duy thui lỡ rùi ae mình chơi lớn lun đi 🥲,,0
6652,[NAME] lớn cỡ nào v bé đẹt :)),,1
6654,[NAME]  avt mình giống nhau qué,,1
6655,"Mình từng là ng chỉ sống vì mình chẳng quan tâm gì đến xung quanh , nhưng khi đến 1 thời điểm nào đó , bạn sẽ trân trọng những khoảnh khắc bạn và bạn bè bạn ở bên nhau , sống , làm việc , chơi vs nhau b mới hiểu đc sự quý giá của nó ... đây là những lời tâm sự của mình , có thể chấp nhận hay ko đó là tuỳ vào nó
19DNH1 mãi đỉnh
Iu những ng đồng đội đã từng sát cánh đá banh chung với mình
[NAME] , Hoàng Đức Khôi  , Long Hoàng , Tài Bé , và tất cả những ae từng đá banh vs mình
Love u All",,2
6656,[NAME] nói có cái ae zô chan chứa tình cảm v,,1
6657,[NAME] tối muộn k có bồ thầy buông lời hay quá z,,2
6658,đồ đá quyet dinh y thuc,,1
6659,[NAME] đồ ns hả thầy,,1
6660,[NAME] đồ chưa tan hả,,1
6661,Hoạt động cắm trại là hoạt động lớp mà. Còn ai k tham gia thì mất quyền lợi thôi chứ sao kêu ca đc,,0
6662,":))))) mấy em vẫn còn giữ tư tưởng như cấp 3 sao , vẫn nghĩ lên ĐH năm nhất năm 2 màu hồng sao , tỉnh dậy đi em ơi ko ai cứu đc em đâu",,1
6663,Để nhờ con mèo ở đây tí ghé lại đọc tiếp🙊,,1
6664,"Đụng đến tiền bạc thì phải tỉnh táo vào, nhất là tiền của tập thể, đừng có kiểu tự nhiên như tiền của mình",,1
6665,ko biết lớp tui quỹ lớp ai giữ ta...???,,1
6666,"[NAME] Mai quỹ cũ còn đâu bé. Còn mấy trăm giải 3 thi văn hoá năm nhất , mà dùng chưa thì hỏng nhớ",,1
6667,Các bạn trẻ không làm tôi thất vọng 😆🤭,,1
6668,"Có nhiu đó thôi mà cũng post lên đây nữa à, thôi đi nhậu đi rồi giải quyết nè 😂",,1
6669,"đọc xong tưởng được quay về thời cấp 3, lâu lắm mới nghe tới vụ thu quĩ lớp 😂",,1
6670,"Tien [NAME] Huỳnh Như sao mấy bạn kì zay, tui đã nói rồi mà",,1
6671,không có cái gì gọi là đoàn kết ở môi trường đại học em ạ,,1
6674,[NAME] em khá bức xúc,,1
6676,"[NAME] =))) suy nghĩ rộng xíu đi , tham gia cho có phong trào cho có tuổi trẻ , thay vì ngồi đó than phiền , hãy hết sức ngồi cỗ vũ đội bóng mình mình đã ủng hộ ... đại học là thế nếu b chỉ sống vỏn vẹn là chỉ vì mình thì chẳng có kỉ niệm đẹp đâu ....",,1
6677,"Thật ra từ đó h mình chưa thấy ai đi thu quỹ lớp xong đi mua đồng phục cả, có thể các bạn cho rằng đại diện lớp nếu thắng thì lớp hưởng mà có gì đâu, nhưng mà khi thắng thì lấy tiền đó đi ăn mừng cho các bạn chứ lớp có được hưởng cái gì đâu (vì tiền thắng giải chưa chắc đã đủ để cho cả lớp đi ăn một bữa), ngta gọi đó là [NAME] NHƯNG KHÔNG CÓ [NAME]""",,1
6678,[NAME] phải bạn [NAME] là lấy thủ quỹ đánh tài xỉu luôn chứ mua đồng phục đã là gì :))),,1
6679,"Gần 4 năm đh, cuối cùng t cũng biết vì sao mà có 50k tiền quỹ tụi nó cũng ko đóng cho t từ năm 1 tới h. Bởi z, làm bí thư chi cho cực. Kinh phí thì [NAME] ko cấp, lớp thì ko đóng mà phong trào thì toàn hô hào. Đến lúc ko ai tham gia thì lấy ai mà tổ chức. Còn mấy đứa ko đóng quỹ y rằng cuối đh là những đứa ib riêng đầu tiên hỏi vụ ctxh của t sao giờ m???  Sao bí thư cập nhật ctxh phờ ri cho thì ko lên đăng cfs đi",,1
6680,Đam mê đk nhưng ko bất diệt vs đam mê thì phải 😝😝😝,,1
6681,Cẩm Tú dạo này khoá dưới drama nhiều ghê kkk,,1
