id,content_anonymized,label,GPT5.5_Medium
1540,Sau dạy đúng quy trình b sẽ thấm.có bộ phận muốn học cũng có bộ phận lấy chỉ qua môn chả qua bạn chọn nhầm môn bạn đã yêu thích,,2
1541,"Khóc lóc 😃
Tới lúc cho thi đúng giáo án ko qua môn lại bảo có mỗi môn thể chất cũng làm khó.
Qua môn là mừng rồi ông cố nội ơi.
Còn muốn đá nhiều thì kiếm đội ra sân mà đá xong 😂.
Làm vậy làm khó mấy bạn ko cod năng khiếu thể thao đâu cha",,1
1542,[NAME] kkk ng từng trải :))),,1
1543,Yến Hải Trần Thị kkkkk cứ cho qua môn là oki tuốt 😂😂😂,,1
1544,[NAME] thật ý. Trc học bóng chuyển vs đá cầu đến khổ 😭,,0
1545,[NAME] tủi trẻ chưa trải e ạ,,1
1546,"[NAME] em nghe ứa gan ghê 🤣🤣
H cho thi đúng giáo án
Khóc mẹ dòng sông luôn",,1
1547,"[NAME] e cảm ơn a, chia sẻ ý nghĩa lắm ạ!",,2
1548,"[NAME] đọc nghe tức ghê 😂
Mà mayd thích khịa khum em 😂😂😂
Ký đầu h",,1
1549,[NAME] qa môn là vui r:)) ý kiến nhiều quá mệt,,1
1550,[NAME] sao sao á ta :)),,1
1551,[NAME] bởi tụi nó ngáo ngáo ghê,,1
1552,[NAME] hồi xưa học sml mới đc 5đ qua môn giờ ngồi mát lướt lướt bấm bấm cũng qua môn mà còn lên cằn nhằn phốt phát các kiểu :))),,0
1553,[NAME] moá hồi sút banh qua hàng rao qua mốt chắc 6 năm ra trường,,1
1554,[NAME]  lụm :))),,1
1555,[NAME] thg này nó toàn cúp học đi bữa đầu với bữa cuối cũng qua môn haizz,,1
1556,[NAME]  m nói cc gì z t đi học đầy đủ 😏,,1
1557,[NAME] hãy suy nghĩ lạc quan lên… đh cả rồi sắp bước ra đời rồi… chỉ cần đk môn đóng học phí đầy đủ cộng với buổi thứ 10 e nói là được nhé… thân ái và quyết thắng,,1
1558,[NAME] bạn hay vậy quá 🤣,,1
1559,[NAME]  kinh nghiệm bạn à,,1
1560,trưa nắng 40 độ m ra tập cho tao nha,,1
1561,Hoang Gia Huyy nóng quá anh huy ơi,,1
1562,"Đi học ngồi chơi về sớm, đi thi kí tên qua môn k muốn, muốn đào tạo chính quy chắc rớt ầm ầm, để hơi sức dành cho các môn khác đi em êi",,1
1563,sao biết bạn nữ kh chạm bóng hay z 🫶,,1
1564,Mỹ Dung 😇 cầm bóng ném muốn khờ,,1
1565,Mỹ Dung đúm r đâu chạm bóng đâu đá bằng chân mà 🤣,,1
1566,[NAME] bởi z khổ,,1
1567,Mỹ [NAME] đúng mà ta😵‍💫😵‍💫,,1
1570,Mỹ [NAME] đâu em thấy c cũng up locket ma,,1
1571,[NAME] immmmmm nha,,1
1572,"Thay vì bạn thấy tiếc tiền vào môn này thì nình nên tập trung mấy môn chính ở trên giảng đường đi ạ. Thầy làm như vậy là tạo cơ hội cho các bạn đc nghỉ  ngơi đấy chứ, miễn sao bạn qua môn là được rồi chứ trời nắng nóng như mấy ngày nay còn bắt các bạ chạy , hc thật nữa hả",,1
1574,[NAME]  vậy làm sao cho dễ đây b,,1
1575,Các e cứ đóng tiền đều đều vô,,1
1576,[NAME] quá nha anh Đô,,1
1577,[NAME] a có nói gì đâu cà 😂,,1
1578,"Quốc Đô  a hay zị quá, e nó mới lên. Rồi đến năm 4 e nó sẽ tự hiểu là những môn ngoài lề này “k cần học mà vẫn được qua môn” nó là 1 cái thứ gì đó do ơn trên ban tặng 🤣",,1
1579,Phương Ngọc úi chà e còn hay hơn a quá trời 😂 🤣,,1
1580,[NAME] ơn trên ban tặng nè e🤣 🤣Phương Ngọc,,1
1581,Quốc Đô thanh niên có kinh nghiệm cho hay,,1
1583,[NAME]  chưa từng thấy trg nào như trường này 🤣,,1
1584,[NAME] gán đóng tiền đi e trai,,1
1585,[NAME] không đc nv nha a Đô,,1
1586,[NAME] a nói gì đâu 😂 😂,,1
1587,[NAME] nói đúng nói to kk,,1
1588,"[NAME] biết z hồi đó đừng đki học bơi :)) khoẻ ko chịu, thích chịu cực chịu khổ cho đáng đồng tiền :)))",,1
1589,NT [NAME] hem đki kì này thì kì khác cũng phải dki mà bạn :)) được cái môn bơi đc uống nước no bụng,,1
1590,"Bạn đã giúp các sinh viên khoá sau rồi đấy, ko học thì rớt, mà có học cũng chưa chắc đã vượt qua bài test cuối kì. Đúng là hảo hản",,1
1591,[NAME] hên quá vừa mới qua :)),,1
1592,[NAME] dm sướng v còn than dạy gắt thì bảo khó mệt,,1
1594,Cảm ơn bạn. Nhờ bạn mà từ nay trường đã mất đi 1 thầy giáo lâu năm tâm huyết!,,2
1595,Nếu bạn yêu thích thể thao thì có thể trải nghiệm môn võ nè quá xá đã😈😈😈,,2
1596,Thế mà cũng la lên. Chán thật. Lo học mấy môn chuyên ngành cho tốt. Môn này qua môn dc rồi. Đi làm ko ai trả lương đá banh đâu,,1
1597,Sau bài này chắc sẽ có nhiều bạn rớt môn thể chất :))),,0
1598,"Môn bơi khó cũng nói , môn này đc thả cho qua cũng nói :))",,1
1600,Chứ mà học thiệt là tớ auto rớt vì ko biết đá bóng 🤣🤣,,1
1601,Khó như môn bơi cũng nói … dễ như này cũng nói )),,1
1602,Sao mà ngộ nghĩnh dị em ơi :)),,1
1603,[NAME] mùi tiếc tiền á m ơi,,1
1604,[NAME] Hoàng Vy tiếc một lần ko chịu đòi tiếc nhìu lần,,1
1605,Mi Hạ cái bé này chắc chăm học lắm🌝,,1
1606,Loan Loan tuổi trẻ chưa trải sự đời :))) cứ tưởng v là hay 😌,,1
1607,Mi Hạ tới lúc k ra đc trường rồi lại lên bảo gv khó 🥲,,1
1608,[NAME] bởi đi học cưng mấy đứa lanh chanh mà khoái phát biểu như khứa này ghê,,1
1609,Bảo rồi cắn nửa viên thôi cắn mấy viên xong lên đây ảo 😖🐧,,1
1611,"Đơn giản môn học bắt buộc trong đào tạo đại học, cái cuối tụi e muốn là bằng cấp hay là muốn được những môn mà ra trường cũng chẳng áp dụng được",,1
1612,Tran [NAME] ê biết dị đó đki đá banh á. sung sướng quá chời,,1
1613,1 thằng khôn cho hay :))),,1
1614,"Sướng quá than cũng chịu:(( Rồi khóa tới sẽ , đến công chiện",,1
1615,Đào Thị Châm thoi mà em ơi,,1
1616,"Ai mướn lên bài z 🤡động lực nào z sướng riếc rồi quen bị ngứa háng nắng 3 mấy độ gần 40 thầy cho off giữ sức ko biết mà cảm ơn, đi lên bài như thiểu năng giỏi thì học mình đi má ai khiến m z",,2
1617,[NAME] ụa kì z ta chứ bạn mình ngày nào học cũng đá banh hết á,,1
1618,[NAME] đúm vị có ngày nào mình ngừng chạy hả ta toi thấy ngày nào hc về ngừ toi cg đau nhức xương khớp,,1
1619,Pt [NAME] đồng đội chị rã rời nè,,1
1620,[NAME] thì hc bóng đá mà,,1
1621,"Kim Hồng trời đài mà , bắt t chạy thấy bà :))",,1
1622,[NAME] ra đá bóng tiếp nè,,1
1623,[NAME] toy chỉ thấy ngày nào cx phải chạy.,,1
1624,trước khi nói gì hay nghĩ đến hệ luỵ ❗️,,1
1625,:))) mốt rớt môn xong than,,0
1626,Bạn có quyền kêu thầy cho ra tập giữa trời nắng gần 40• mà? Sao ko làm vậy?,,1
1627,[NAME] anh này hay nè :)) Trần Vương Cường [NAME],,1
1628,[NAME] thích cái cách ảnh bình luận 🤣,,1
1629,Điều tương tự cũng đã xảy ra với môn bóng chuyền ahihi,,1
1630,"Quoc [NAME] chắc ông lười tập, thi rớt môn tui hay sao mà lên đây phán như đúng rồi vậy.",,0
1631,[NAME] may quá con siêng tập nên qua môn🤣,,2
1632,Nguyen Cuong Trời cuối cùng con cũng được thầy rep rồi. Con cảm ơn thầy đã cho con qua môn ạ hihi. 😁🙏🏻,,2
1633,Quoc [NAME] rớt là rớt chứ qua môn cái gì,,0
1634,"Bích Du con thì nhất, Thầy con mà con coi như bạn bè luôn. Ai chịu nẩu",,1
1635,"Trường chuẩn đầu ra có khác
Tý Dương Jr. đẳng cấp 😻",,1
1636,[NAME] Do trường tạo điều kiện giữ sức cho các môn sau đó thôi chứ k phải v đâu,,1
1637,Thuỳ [NAME] đá banh mà làm khó chắc tụi này rớt liền kkk dễ cho qua môn cũng than nữa lạy luôn 🙏🏿🙏🏿,,1
1638,[NAME] rớt la khó dễ thì kêu kk,,1
1639,[NAME] m ch chạy dưới cái nắng 40 độ m ch sợ đúng k ?,,1
1640,"Phương Thảo xỉu ts nơi rồi báo mém nữa thi rớt nè, thi khó cực.",,1
1641,Bạn xử lý thằng này Bùi Ngọc Phi,,1
1642,Tôi tìm đc thằng ngu đó r nha mn @nêu bật,,1
1643,[NAME] thk khôn đó là ai v a,,1
1644,[NAME] dễ cx nói mà khó cx nói :((,,1
1645,"[NAME] chịu, qua môn là ngon rồi còn quay lại cắn :))",,1
1646,[NAME] thua 🙌,,1
1647,"[NAME] Đức dễ cũng nói khó cũng nói, cứ nghỉ học nhiều vẫn qa môn là ok đk kkk",,1
1648,[NAME] Nguyên kkkk,,1
1649,Nhung Thị Oanh [NAME] yêu trường yêu lớp zử,,2
1650,"Bích Ngọc tới lúc làm khó lại than bảo môn này ko quan trọng hay,…",,1
1651,Nhung Thị tới lúc làm theo quy trình đánh rớt 5 7 môn thì zãy đành đạch bảo gv khó,,1
1652,[NAME] biết thế hồi đó đăng ký đá banh 🤣,,1
1653,Bài này kh phải hơi toxic mà là toxic luôn r nhé :)))),,0
1654,[NAME] t con gái t đá muốn mệt luôn nè ở đó mà chưa chạm hả,,1
1655,[NAME] kh biết lấy đâu ra 100% bạn nữ chưa chạm bóng 🥲,,1
1656,Charlotte [NAME] đọc mà thấy nhức nhức cái đầu ghê á bà :)),,1
1657,"Châu Châu thầy cô tạo đk cho qua môn thì ko thích , còn thích khó thì cứ nói thẳng với thầy chứ lên đây giãi bày j chời , tưởng mình siêng học hay sao á :)))",,0
1658,Bảoo sao nó tốt số vậy m,,1
1659,[NAME] dân đam mê đá BÓNG có khác ha 😂,,1
1660,[NAME] Minh dạy thêm môn đá sân cỏ đen cho mấy ẻm kìa anhhh🥹😈🫠,,1
1661,"[NAME] nhịp beat luôn vang trong đầu, đam mê từ lâu đã chải trong máo 😂",,1
1662,Ngọc Ánh Trangia Ky Thu Hiền bổ ít,,1
1663,[NAME] nhàn quá cũng không được,,1
1664,"[NAME] chắc bạn này ""đẹp"" trai nè",,1
1665,[NAME]  bus di,,1
1666,[NAME] nhường á chê😙,,1
1667,[NAME]  thôi có chỗ đậu rồi nhường cho [NAME],,1
1668,[NAME] cam on nhung ko nhan a ☺️,,1
1669,[NAME] sơ hở là đtrai liền,,1
1670,[NAME] ahahaha phải anh này không,,1
1671,[NAME] dài quá anh này còn chưa đọc chắc kh phải đâu,,1
1681,[NAME],,1
1682,Chắc phải rớt môn khóc khóc đồ mới chịu nẩu 🙌🏻😮‍💨,,0
1683,Phương Trang  [NAME] mời các em đi thi lại để kiểm chứng,,1
1690,"[NAME] aerobic full các buổi, tham khảo cho kì sau",,1
1691,[NAME] fitness h hết được máy lạnh r,,1
1694,Nobi Nobita Ace Lộc Bảo Blade,,1
1697,[NAME] khó quá cũng mang tiếng. Dễ quá thì kêu bào tiền. Chịu thật sự. Khó quá thì rớt môn thể chất thấy tào lao nhất. Thà dễ qua môn chứ môn này mà rớt thì quỳ lạy thật sự. Trường tư mà làm sao cũng bị góp ý à,,0
1698,[NAME],,1
1699,"Tiến Phước tâm tư đồ đó , kh biết đi học được bnhiu buổi, nhiều khi vào tiết học lấy bóng ra tập thấy nắng lại kh dám ra ấy chứ🫤",,1
1700,[NAME] ngta muốn được ra nắng 1h chiều để đỡ phí tiền đóng ấy bạn,,1
1701,[NAME] làm gì mà đã đụng đến bóng đâu 🐧,,1
1702,"[NAME] khá là thuyết phục , nma rất vô lý 🙂",,1
1703,"Tiến Phước chịu, sướng k muốn thích tự hành hạ xong lại quay qua nói này nói nọ sướng cx kh chịu, khó quá thì than trư
ờng khó quá vậy.Hết cứu=))",,1
1704,[NAME] xé x.á.c bọn nó cho emm =)),,1
1705,"[NAME] trời ơi. Một lũ phân biệt giới tính, lười biếng đang cố bảo vệ bị cáo và chỉ trích bị hại vì sợ sẽ ảnh hưởng đến quyền lợi ( cụ thể là đc lười biếng ) của mình. Nghe mà ngứa quá",,0
1706,báo quá trời báo =)))) tầm này chắc xong [NAME] rồi mới dám lên bài,,1
1707,chủ thớt overthinking à ?,,1
1708,"ôi trời :)))) lại gọi hồn, lại đưa đất nước vào so với một bạn nam bên TQ. like NO ONE CARE",,1
1709,ủa rồi nói lên đây chi vậy có ai quan tâm mấy vụ đó đâu ??,,1
1712,"Lịch sử quan trọng nhất vẫn là tấm lòng, thái độ biết ơn tình cảm, mồ hôi và xương máu cha ông ta bỏ ra chứ k phải là ""kiến thức"". Nhìn văn phong tôi khẳng định luôn bạn đ bao giờ đọc lịch sử nhiều bằng tôi, nhưng hỏi h.qua kỷ niệm ngày gì chắc chắn bạn biết rõ còn tôi thì k, bởi tôi vẫn đang tiếp tục đọc, thấy thì đọc, ngẫu hứng thì tìm đọc để tiếp tục cảm nhận, chứ k cần đợi đến ngày cụ thể nào đó mới bộc lộ. So yeah, k quan tâm mèo khựa nhưng chắc tôi vẫn sẽ trả lời tầm bậy vì tôi đ nhớ nổi tất cả, problem ? 😎",,2
1713,một đứa làm sai xong cả lũ bị nói 😂😂😂. tội,,1
1714,[NAME] mày đúng ko 🤣,,1
1715,[NAME] mang tiếng quá 🤣,,1
1716,"[NAME] này phốt Xuân Thắng đúng, thằng lỏ này sống tồyyy :))",,1
1717,Kim Tuyền sống nét thế mà nói gì dị,,1
1718,[NAME] khẳng định là mày 😏chờ đi rồi m sẽ bị chị em tao phốt,,0
1719,Kim Tuyền thứ nó tệ tồi mà phốt chitme nó,,0
1720,[NAME] phốt thì hong thấy mà toàn thấy iuuu🤣,,0
1721,Xuân Thắng má nói éo biết tự ái:)),,1
1722,[NAME] chỉ có thể là nó thôi mọi người,,1
1724,[NAME] chắc Huy với [NAME] rồi,,1
1725,[NAME] m đúng ko,,1
1726,[NAME] kì vậy anh kỹ sư ô tô,,1
1727,"[NAME] tôi ks máy bay bạn ạ, nhầm ng rồi 😢",,1
1728,[NAME] chớ sao dẫy kkk,,1
1730,[NAME] [NAME] Tài ko thể ngăn cản,,1
1731,Ngọc Nhân del ai phải sống tử tế với những đứa con gái như vậy,,1
1732,"Ngọc Nhân bê bối quá, cạo đầu đi nv cho lành",,1
1735,Thanh Văn cái ngành của anh drama quá =))),,1
1736,Phương Uyên  chà lắm drama phết đấy nãy h lướt t thấy hơi nhìu 😅,,1
1739,"Thích trong mơ đó, tui cũng lâu lâu mơ như thế",,1
1740,[NAME] khứa nào làm ảnh hưởng tập thể nữa rồi kìa fen,,1
1742,[NAME] lại là máy anh zai oto,,1
1744,Ngọc Thảo năm nào chả như năm nào á mà 🤣,,1
1745,[NAME] thằng này công nghệ oto nè mng ơi,,1
1747,Việt Đức sao anh kì v,,1
1749,[NAME] kh phải bên ngành cntt tiếp,,1
1750,[NAME] nay mình khoa cntt rồi =)),,1
1751,[NAME] mang tiếng chung ngành công nghệ chỉ có tiếng  nhưng ko có miếng =))),,1
1752,[NAME],,1
1753,[NAME] cho thằng [NAME] ra khỏi ngành đi nó bá zơ wa,,1
1754,"Nam Trần ẩu bạn, tui công nghệ thực phẩm:))))",,1
1755,Mạnh Nguyễn còn tui cntt mà bảo nó oto nó hú tên tui zô đây,,1
1757,[NAME] chưa chấm mút đc gì mà ae oto mang tiếng quá,,1
1758,[NAME]. mấy anh trai oto chất quá nà :))),,1
1759,[NAME]. Coi làm sao thì làm. Đăng lên xin lỗi mấy bạn đi. Làm vậy mà coi được,,1
1760,[NAME] may quá bữa gặp mà trúng th tử tế nên khong bị:))),,2
1762,[NAME] sắp ra trường r cũng k tha..mấy khứa này s đó :)),,1
1763,[NAME] được hồi sinh rồi sao 🫢,,1
1764,[NAME] gòi gòi chỉ có m,,1
1765,[NAME] nữa luôn,,1
1766,[NAME] em uy tín như này mà bảo v,,1
1767,[NAME] phải a đức ko =)),,1
1768,Hữu Điền oto điện tử okk,,1
1769,[NAME] mình chắc chắn là anh này lun nha,,1
1772,[NAME] chắc ah oto này nè,,1
1773,[NAME] ơ kìa :)),,1
1776,[NAME] thg nì nì,,1
1777,[NAME] như v đúng chưa,,1
1778,Khánh Toàn k thể nào chuẩn hơn,,1
1779,[NAME] e đăng hở :)),,1
1780,[NAME] tr oi hỏng có,,1
1781,Mấy anh chơi kì quá 🤣,,1
1782,[NAME] đọc này chưa,,1
1783,[NAME]  chưa á. Xin hãy lấy công bằng lại cho trai khoa Công nghệ 🤣,,1
1784,Nhật Minh [NAME] cái ngành của mình sao mà bị bôi bác quá ta,,1
1785,"[NAME] nma thấy ngộ có 1 đứa thích nó à , có 1 đứa ăn k được đạp đổ à mà nó lôi nguyên mẹ cái ô tô kiếp trước chắc lái máy xúc hay sao á đào ghê thật",,1
1786,[NAME] cha mẹ sinh ra tạo cho đôi mắt k biết nhìn người thị ráng mà chịu hở cái là lôi nguyên cái nghành ô tô ra phốt,,0
1788,[NAME] fen k thấy đang bị xúc phạm hả kk,,1
1790,[NAME] sơ hở là con trai sống cho ngta nể mà k xem lại bản thân vơ đũa cả nắm cũng có ai nể đâu tự ỉa tự ăn kkkk,,1
1791,[NAME] lúc chịch có chịch chung k có sướng chung k mà lúc khổ lên gom nguyên cái ngành oto dở hơi thật,,0
1792,"[NAME] bởi khổ lắm có phốt thì lôi chính chủ vô mà phốt mắc cái gì mà cứ lôi cái ngành ô tô vô, cứ trai ô tô là ai cũng như ai à khó hiểu thiệt",,0
1793,thì đó kiếp trước lái máy xúc đào ghê thật tận gốc kkk,,1
1794,[NAME] m làm gì con ngta mà nó chửi dữ quá hào kkk,,1
1795,[NAME] hỏi nó xem Luân Huỳnh,,1
1796,[NAME] Đô ghẹo mấy ẻm chi h bị nói kìa,,1
1797,[NAME] 😇 mấy ảnh toẹt vời như thiên thần,,1
1798,[NAME] khiếp,,1
1800,[NAME]  m báo đúng ko,,1
1801,Nha [NAME] nói mà ko có hình ảnh bằng chứng cụ thể rồi gộp cả một khoa để nói xấu thì tin làm del gì chắc gì khoa tụi nó ko có cái xấu,,0
1802,Nhật Tân chơi gì kì 🤣,,1
1803,[NAME] tồi lắm c ơi 🤣,,1
1804,Quỳnh Giao toy vô tội,,1
1805,[NAME] rồi sao để thằng e nó chê thế kia 🤣,,1
1806,[NAME] ái chà chà bt r đó=)),,1
1807,"Dân [NAME]
Thằng Nguyễn Vũ  chắc luôn",,1
1808,Đình Đỉnh dấu răng nó nhiều lắm,,1
1809,[NAME] [NAME] gòi á ba 😃,,1
1810,Đình Đỉnh Tào lao nữa 🥲,,1
1811,Nay [NAME] #Ost quay lại rồi à,,1
1812,[NAME] t bị lộ rồi 😞,,1
1813,[NAME] mất mặt thật,,1
1814,[NAME] th lz Oto này Trịnh Long Vũ,,1
1815,[NAME] không phải tao,,1
1816,[NAME] quâ tao học nghành ở tù,,1
1817,Trai ô tô nhắc ts là ko muốn nghe r,,1
1818,Oto mang tiếng zữ trời :)),,1
1819,Son An may quá anh 16 🤣🤣🤣,,2
1821,[NAME] ??? T mà mà cua là đổ mới dừng🤣,,1
1822,"Trường Thọ quên điện tử với ô tô, ae mình chế tạo kh lo",,1
1823,[NAME] đúng v,,1
1824,[NAME] tụi m ẩu quá ẩu 🤦,,1
1825,[NAME] đắp chiếu 🤣,,1
1826,[NAME]  kiếm tiền đi yêu đương là duyên số t nói r mà tụi m kh nghe,,1
1827,"[NAME] hư ghê ớ
Ác thiệt ấy chứ ăn no rỉnh mỡ phốt miết akakk",,0
1828,😇 lại là oto đến hẹn lại lên hà,,1
1829,[NAME] [NAME] cmm làm gì vậy Huy,,1
1830,The Sang v là anh ấy kh thích t à 🤦,,1
1831,[NAME] Cận mấy thằng đệ mang tiếng quá kk,,1
1832,Công Minh má ăn để bị phốt quài lun á fen,,0
1833,[NAME] phải bạn làm ra chuyện này không,,1
1834,[NAME] đã dặn kín kín rồi mà thế củng lộ 😂,,1
1835,nhắc toàn bị mang tiếng vậy,,1
1836,Huy Gia Quang Đạt Trần Đạt Hoàng Bình Hải Pham Le Hoang Anh Thằng nào làm mang tiếng vậy,,1
1837,[NAME] clm pải lm trong sạch cho trai oto,,1
1838,[NAME] chắc nó đó kkk,,1
1839,[NAME] saii xin lỗi đc chưa kkk,,1
1840,[NAME] mới có bài phản dame kìa,,1
1841,Pham Le [NAME] tad zo tad zo,,1
1842,[NAME] khoá bình luận rồi,,1
1843,[NAME] hư quá nha :)),,1
1844,[NAME] zị á heng=)),,1
1845,Quỳnh Hương may quá không có trai cơ khí :)),,2
1846,[NAME] trai cơ khí còn ác hơn,,1
1847,[NAME] ác gì :)),,1
1848,[NAME] tụi tui bịt mồm hết rồi,,1
1849,Kế Tấn sao lại làm vậy bạn,,1
1850,[NAME] đâu phải ai cũng tốt tính như tui đúng k fen,,2
1852,[NAME] ẩu òi ẩu òi tui hok bt moẹ gì hết,,1
1853,[NAME] không được thì thôi đi 😌😌,,1
1854,[NAME] ẩu :))),,1
1855,Nguyên Trần  mấy bạn  lại bị lên tiếp kìa 🤣,,1
1856,[NAME] đến hẹn lại lên kkkkk,,1
1857,Nguyên Trần năm nào cũng có cái ngành đó bị huông r,,1
1858,[NAME] ăn không đc đạp đổ m :v,,1
1859,[NAME]  máy anh điện tử oto kia sao á chứ anh này hong có dậy,,1
1861,[NAME] đạp ngã chứ đừng đạp đổ nha bị nói ấy,,1
1862,[NAME] nào tóc mọc lại tôi sút bạn à :))),,1
1863,Minh Phú Phan  Nguyễn Hoàng Hải Nam  Phạm Hữu Minh  Nguyễn Phúc  Tiến Phước  tụi m khai mau khứa nào,,1
1865,[NAME]  17 m oi,,1
1866,[NAME] ảnh hưởng quá nha,,1
1867,K như dân IT nhát gái lắm 🥹🥹,,1
1868,[NAME] chắc là nhát gái chưa,,1
1869,[NAME] Thun chắc dữ r đó,,1
1870,[NAME] làm cái gì mà để ngta bóc phót vậy trời,,1
1871,Tài Nguyễn nữa cứ vậy không oan ức cho thần thiếp quá,,1
1872,[NAME] gòi gòi oto kìa ú,,1
1873,Hà Hương má tới nữa r,,1
1874,Tuyếtanh Lưu ô tô của ú kia hỏng chừng é,,1
1876,[NAME] nó dô nó quánh ghen m nè con,,1
1877,"Hà Hương má tha, t cheee",,1
1878,[NAME] đứa nào chơi kì zậy bây🤣,,1
1879,[NAME] chắc thằng [NAME].,,1
1880,[NAME]hai Anh má ơi T đi xa rồi còn bị nua hả 😂,,1
1881,[NAME] gây án xong bỏ đi khỏi nơi cư trú.,,1
1882,Thai [NAME] t nghi ngờ thg Khang,,1
1883,Chưa tin đc. Cập nhật nick FB e ra đây để a kiểm tra coi đúng hay k,,1
1884,[NAME] Trần tui nói a3 tha cho em nó đi mà hk nge 🥹,,1
1885,[NAME] tàn ác thường sống thảnh thơi 🤣,,1
1886,[NAME] sao em tệ z  Duy,,1
1887,[NAME] thì tại ngta hk chấp nhận mik đấy thuiii,,1
1888,[NAME] fen còn nhìu cái tui k muốn nói đâu nha,,1
1890,[NAME] sao hay dị quá à,,1
1891,[NAME] ơ ô tô điện tử chứ a ô tô k à😀,,1
1892,[NAME] m xem thằng hùng nó sống tệ chưa kìa k ăn đc thì đạp đổ,,1
1893,2 đứa m quánh nhau đii t cỗ dũ 😎😎,,1
1894,[NAME] ko vui. [NAME] nói nữa. Nào vui nói,,1
1895,[NAME] k sống tệ lắm nha hùng bị ngta nói vậy rồi,,1
1896,[NAME] ai cũng hùa vào nói t,,1
1897,[NAME] để hỏi xem sống tệ với ai. Vào nói nghe chơi chơi chứ lo nhớ nữa roof🤣🤣🤣,,1
1898,[NAME] đâu ai nói m đâu,,1
1899,[NAME].m chứ còn ai.trích nguyên văn: m xem thằng [NAME] nó sống tệ chưa kìa k ăn được thì đạp đổ🤣🤣🤣là ko nói dữ chưa,,1
1900,[NAME] rồi có ai hùa với t đâu cha,,1
1901,[NAME] ai cha. Cả m nữa hiệp,,1
1902,[NAME] thân gửi mấy a oto,,1
1903,[NAME] Phi Thanh Ngô Phạm Văn Phú Nguyễn Hoang Anh [NAME] bây làm j mà mang tiếng z,,1
1904,Khánh Toàn [NAME] có vợ rồii anh ngoại lê nhee,,1
1905,[NAME] dạ anh 🥰,,1
1906,Ý là em tag anh để anh xác thực cái thg kudo á,,1
1907,Khánh Toàn mấy thằng bây coi chừng :))),,1
1908,[NAME] con sâu làm rầu nồi canh 🥺,,1
1910,Khánh Toàn nồi canh toàn sâu e ơi :)),,1
1911,[NAME] có mùi của anh thì phải,,1
1912,[NAME] hết chuyện đi hớt,,1
1913,[NAME] m làm j để ngta nói v oan cho tụi t,,1
1914,"Tí chúng nó lại tràn vào hỏi ""là bạn hả"" nữa bâyh duma",,1
1916,[NAME] thế thì tag tên t ăn cứt à,,1
1918,Hên quá mình học môi trường,,1
1920,Chien Tran ngt nói cậu kìa,,1
1921,[NAME] m nghe chưa,,1
1922,[NAME]  xin lỗi là dc chứ gì :((,,1
1923,Đình Chinh e xin lỗi:((,,1
1924,[NAME] không phải chế tạo máy,,1
1926,Kim Phụng ê vô chơi:)))),,1
1927,Hồng Ngọc năm nào ngành này cũng đc tế nhở🤣,,1
1928,[NAME] đâu phải năm nào tháng nào đó chớ🤣🤣🤣,,1
1929,[NAME] kiếm chiện quá tr r,,1
1930,[NAME] ai dám sợ mấy bé lắm:((((,,1
1931,[NAME] m tag tên thằng đó đó vào đi,,1
1933,[NAME] đừng có ủa ủa,,1
1934,[NAME] Đức hên là hồi đi học toàn nghỉ kh biết ai là ai 🤣,,1
1936,[NAME] ngồi ko dính đạn vl,,1
1937,[NAME] xin lỗi đi,,1
1938,[NAME] có được tha thứ k mà xl,,1
1939,"Thì thôi nếu em ko như thế thì thôi , nhặng lên làm gì rồi cũng chả ai biết thằng đó là ai hay em thế nào :))))) lo học cho xong đi rớt môn ông bà già buồn đó , suốt ngày cfs cười ẻ 🤣",,0
1940,[NAME] báo công an sơn,,1
1941,[NAME] biểu tào lao,,1
1942,"Tân Đinh Nhật djtme toàn nít rank bữa bị hốt 1 mớ khóc lóc tè le , t canh t hốt hết luôn fen",,1
1943,"sơn nặng tay quá
lần sau hốt cho t xe nha 😂
à mà có cho t theo làm tài xế k",,1
1944,Êru xe này khó chạy lắm ru ko như xe thường đâu :v,,1
1945,Quân Dương mài nha vợ con đuề huề rồi,,1
1946,[NAME] [NAME] làm j để ngta phốt kìa,,0
1947,[NAME] haizz lom dom quá 😃😃😃,,1
1948,Quách Hải Nam tầm này phải để khanh hoá olaf làm mấy nhát thôi,,1
1949,[NAME]  cua k đc chửi :)),,1
1950,Ta [NAME] chửi xong rồi cua tiếp =)))),,1
1951,[NAME] :))) nó là danh hài à m,,1
1954,"[NAME] ê, nhớ năm 2 có ông nhắn tin cua 4 đứa mình , mà 4 đứa mình chơi chung kkkk,",,1
1955,Như Lê Hehehe lm như dễ ăn lắm,,1
1956,Nghiệp của ông tổ ngành ô tô dữ quá. Đến đời này rồi vẫn chưa hết drama :)),,1
1957,[NAME] trai oto kiểu gì dị chú để ngta ns miết vậy,,1
1958,[NAME] chuyên phá đời con gái ngta bảo😌😌,,1
1959,Tính ra oto xưa h nhiều phốt nhỉ kkk,,0
1960,[NAME] chưa ai phốt a à,,0
1961,[NAME] clm thời đó toàn đi nhậu ai phốt j đc,,0
1962,Trọng Nhân may cho a a ra trường chứ ko e cho a 1 bài r kkk,,1
1963,Hà Hương clm sợ quá cơ,,1
