id,content_anonymized,label,GPT5.5_Medium
2826,[NAME] coi trăm mấy em tân sv tốt tốt síu nha,,2
2827,Có bằng giời cũng phải thi nhó 😆,,1
2828,có cũng như khom thoi em à 😌😌,,1
2831,Không chấp nhận em nha :))),,1
2832,[NAME] cho em nó lời khuyên xem có phải học ko kk,,1
2833,Đi học mà tất nhiên phải học gùi :))),,1
2834,Anh cũng như em vậy đó mà cũng phải học lại nè,,1
2835,Nếu em đã có bằng MOS quốc tế thì để anh [NAME] trả lời cho em là đc không 😂😂😂,,1
2836,[NAME] Em dăm ba cái mos đóng mấy tr hc chứng chỉ ab đi,,1
2837,Em có bằng nhưng trường kh có nhận :)),,1
2838,[NAME] tl em nó đi,,1
2839,Hoài An học đi vui lắm :)),,1
2840,[NAME]  flex cực mạnh,,1
2841,[NAME] Trung :)))),,1
2842,"Không nha em, tại trường này nó thế =))).",,1
2843,[NAME] dạo này lên trình v :))),,1
2844,[NAME] e có bằng quốc tế thì ra quốc tế mà học đã vào trường này phải học lại cả e biết bao nhiêu 1 chỉ ko mà bỏ kkk,,1
2845,[NAME] vào phòng đào tạo uống trà :))),,1
2846,Ừ. Bỏ qua cho [NAME] lần này á nha,,1
2847,"Luật vua thua lệ rừng thôi em , không chấp nhận nha em ơi:))",,1
2849,Rồi cũng thi tin thôi 😂,,1
2850,Thầy [NAME] chỉ chỗ cho em nó hỏi cái thầy 😑,,1
2851,Tuan [NAME] k phải chuyên môn nha Khầy,,1
2852,Nguyen Cuong vậy mai sao thầy :v :v,,1
2855,[NAME] nếu chấp nhận là giờ tòa F lắp máy lạnh 0 đc ròi 🙂,,1
2856,"Lên thẳng phòng 1 cửa hỏi có khi lẹ hơn đó, chứ cái trường hợp này ít ai đc trải nghiệm lắm nên k trả lời đc đâu",,1
2857,Tất cả các bằng ở ngoài dù co xịn hơn ở trường nhưng vẫn phải thi ở trường nha e. À quên mất có thể e có MOS nhưng e lăng quăng có khi còn thiếu chứng chỉ tin khỏi ra trường 🥹🥹🥹,,1
2858,Nếu chấp nhận thì khu f ko có máy lạnh như bây giờ đâu😎,,1
2859,[NAME] của bạn hết 1 củ,,1
2860,[NAME] của em 500,,1
2862,[NAME] có bằng kệ em =))),,1
2864,Có thiệt z koĐỗ Đức Hòa😃,,1
2865,[NAME] chưa thấy báo cáo 😂,,1
2866,[NAME] mát mà hén :)),,1
2867,[NAME] Là có dữ chưaaa,,1
2868,[NAME] và chúng ta được xếp phòng không có máy lạnh để học trong 5 tiết,,1
2869,Ngọc Nga học lúc 1h để tận hưởng cái gió của máy nóng :)),,1
2870,[NAME] năn nỉ trường lắp máy lạnh thêm ở G205 nữa iii,,1
2871,[NAME] ủa tưởng đó phòng kho nên bị tháo thấy toàn ghế mà 🥲,,1
2872,"Bích Tuyền Sao lại nói dịii
Trường để nhờ bàn ghế trong kho để mình học có thiếu ghế thì ngồi á",,1
2873,[NAME] Thư Ngọc Tiên ủa có hả bay,,1
2874,[NAME] g mới bt à,,1
2875,[NAME] nay mới đi hc thấy j đau. Chắc hc về rùi mới lap 🥲,,1
2877,[NAME] có cái lò😌,,1
2878,[NAME] Thảo Phạm Minh Hiếu Thành Tài Lê Công Bình Triệu Điền nếu cảm nhận ngày hum nay nào,,1
2879,Để mai toai đi học toai rì viu cho,,1
2880,[NAME] máy lạnh thien nhiên ó,,1
2881,[NAME] tin này ch chuẩn r,,1
2882,[NAME] như cái lò,,1
2884,[NAME] có ko chế,,1
2885,"Có dữ chưaa, hòi chìu học bết bát vảii🥲",,1
2886,[NAME] còn phải đăng kí thim 3g🥲,,1
2889,Linhh [NAME] bn cảm thấy thế nào,,1
2890,Quốc Phú sướng sướng ☺️,,1
2891,[NAME] thầy kiến nghị lắp thêm ổ điện đi thầy,,1
2892,[NAME] được thì thêm cái nhà tắm dạ mấy cái giường ngủ nữa thì ok phải ko :))),,1
2893,[NAME] thầy phán thì chỉ có [NAME] :v,,1
2894,[NAME] là có chưa kkk,,1
2895,Quốc Phú hiện tại sáng nay đi học vẫn chưa có nha 🙂,,1
2896,[NAME] suỵt. Bé thoii,,1
2897,[NAME] cứ thế là chích thoii :))),,1
2898,Nghia [NAME] có muốn học máy lạnh ko,,1
2899,[NAME] coi  buồn hông🤣🤣,,1
2900,Thiên Kim nhanh trí học lại lần nữa 🥱,,1
2901,[NAME] [NAME] khu mới à :))),,1
2902,"[NAME] ? khu nào v, chiều nay t mới ướt áo",,1
2903,[NAME] where where????,,1
2906,Làm máy lạnh thì mỗi chỉ tăng tầm 100k nhé mấy em chứ đâu có dễ mà ăn của dntu thế :)))))))),,1
2908,Tri Tien Nguyen Đuc đủ thật ko =))),,1
2909,[NAME] bạn yêu vừa tốt nghiệp thì trường lắp máy lạnh,,2
2910,[NAME] coi có buồn hemmmm,,1
2911,[NAME] có muốn hoãn tốt nghiệp để ngồi máy lạnh hem ban,,1
2912,"Đa Thị Ái Mỹ hong má, hong nha",,1
2913,[NAME] Kim Hạnh  h đi học lại đi để đc sài máy lạnh kìaa kk,,1
2914,[NAME] t lên đòi 500k chứ ai gảnh,,1
2915,"[NAME] mẹ, toàn cứ ra truờng ròi là truờng up lênn",,1
2916,[NAME] má khoá 14 mà 41 kiếp nạn,,1
2917,"[NAME] ôi thật vô nghĩa làm sao, đời bất công",,0
2918,"[NAME] quá dô nghĩaa, học xong thì trường lắp máy lạnhh",,1
2919,[NAME] lúc học nóng lòi cứt,,1
2921,[NAME] ra trường tới nơi òi :v,,1
2922,Bảo Thương dữ vậy đó🙊,,1
2924,[NAME] nhưng mà có cho mở kh ạ,,1
2925,[NAME] mở 4 cái quạt với full cửa sổ nha,,1
2926,[NAME] khùng quá nó lấy máy lạnh bên khu G qua á,,1
2927,[NAME] vậy thì tội khu G quá,,1
2928,Khang Hoàng chứ khu G nay cũng có mở máy lạnh đâu,,1
2929,[NAME] chắc vậy mới đem qua khu F làm cảnh đó,,1
2930,"[NAME] yeahhh đỡ nóng rồi, thật là háo hứng để đi học",,1
2931,[NAME] kiếm ai học ké chớ mất quyền đăng ký tín chỉ ròi,,1
2932,Bảo Châu [NAME] hết nóng nhé các cậu,,1
2933,[NAME] có đề tài chưa cậu,,1
2935,[NAME] mốt mà bạn:)),,1
2936,[NAME] lộn tại mắc học quá r :))),,1
2937,[NAME] Phạm Minh Anh lẹ,,1
2939,[NAME] là đầy đủ giữa chưa,,1
2940,"[NAME] là dữ ròi đóa , tận hưởng đi :]]",,1
2941,[NAME] tôi cb ra trường thì trường update 🥲🥲🥲,,1
2942,[NAME] thế hệ mới mà :v,,1
2943,Lúc nóng em vẫn học đầy đủ mà có nghỉ đâu😗,,1
2945,Tran [NAME]  vừa tốt nghiệp luôn đó bà,,1
2946,"[NAME] hồi đó học, quạt mỏi tay có ai thấy :)))",,1
2947,[NAME] [NAME] khu F nào vậy tụi bay?,,1
2948,[NAME] đừng hỏi t :)),,1
2949,[NAME] có cái nịt,,1
2951,Thi Thanh Trinh . Quá khứ...,,1
2952,"Hiển [NAME] ''phòng hoá chất làm sao lắp máy lạnh được...""",,1
2953,"[NAME] khoa Công nghệ, mình khoa khoa học mà😗😗",,1
2954,[NAME] một là mở máy lạnh 2 là mở quạt . Được chọn 1 trong 2 thôi nhé,,1
2955,Trinh Thi [NAME] truờng hợp ba: mở cửa sổ ra đi các em...,,1
2956,[NAME] k trọn vẹn😂😂😂,,1
2957,Hiệp Đây m có thấy ko 😂,,1
2958,Tuyền Nguyễn Thanh Thanh Thúy Thư Nguyễn  dẹc sơ,,1
2959,[NAME] đã trải nghiệm 🙂 và lạnh giá thật nha,,1
2961,Khánh [NAME] sướng nhất em Toàn,,1
2962,[NAME] :))) máy lạnh há,,1
2963,[NAME] để test nha,,1
2964,[NAME] phải khom zay,,1
2965,Tường [NAME] có nói thiệc hog,,1
2966,[NAME] xạo hả bữa h nóng chết,,1
2968,Anh [NAME] kiểm chứng đi em :)),,1
2969,[NAME] đã kiểm rất lóng :)),,1
2970,"[NAME]  may nhá vừa vô là toà F đc lắp r🤣 khỏi sợ nóng, mà mỗi tội ko có bắt đc wifi😪",,1
2971,Thảo Ngân thôi cũng có máy lạnh được rồi chị :)),,1
2972,[NAME]  đỡ qua t học ké😌,,1
2974,[NAME] Anh Thy Nguyễn Vũ Tường Vi có dữ à 🫠,,1
2975,Pham Nguyen Tuong [NAME] nóng vai l,,1
2976,Pham [NAME] trường nào chứ trường này mơ mà có kkk,,1
2977,[NAME] qua đi học làm gì coá,,1
2979,Thảo Ngân Nguyễn Thị Thu Hà thứ ctoi cần là wifi 🥲,,1
2980,[NAME] chịu nóng 2 tuần sắp quen đến nơi rồi ☺️,,1
2981,[NAME] trg bịp à học f304 có thấy đâu :)),,0
2982,[NAME] để t6 xem lại,,1
2983,[NAME] chiều đi học tưởng phòng xông hơi 🤓,,1
2984,[NAME] cái lò lun á chứ,,1
2985,[NAME] hết lo 🤗,,1
2987,Quá đã lần này ngủ mát ròi :))),,1
2988,Sau bao nhiêu ngày chửi khu F như con thì cuối cùng cũng được nói những lời thương yêu :))),,1
2989,Hoài Trinh Nguyễn Thị Thanh Hoa quào,,1
2990,[NAME] còn nóng kg,,1
2991,[NAME] nóng hổi lun🤣,,1
2992,MT Thông máy lạnh ở đâu ra vậy trời,,1
2993,"Thùy Vân bình tĩnh nè, r sẽ có thoai, vừa mát vừa dễ học vừa ngắm trai =))",,1
2994,MT Thông đúng ùi . Tui đang mong có để được vậy á,,1
2995,Tuyếtanh Lưu  nhà [NAME] giống có lắm r nè bà,,1
2996,[NAME] má ngon luôn,,1
2997,[NAME] thời ra trg mới có á .,,1
2998,[NAME]. Vừa hay mình cũng học xong 😗,,1
2999,Duy HíThụy TrầnTrần Công DanhNguyễn Hữu Hiệpđi học ngon lành rùii,,1
3000,MaiMinh Hiếu nào thử mới biet:))),,1
3002,MaiMinh [NAME] tuỵt dạy ní,,1
3003,[NAME] 2 phòng đầu có th nha em,,1
3004,MaiMinh [NAME] sáng ik học vẫn chưa có nha,,1
3005,[NAME]  nói thiệt hok,,1
3006,[NAME] phòng coá phòng khum,,1
3007,[NAME] zmaf kiu full đokk🥲,,1
3009,Máy lạnh là máy gì nhỉ,,1
3010,Những giấc ngủ ngon bắt đầu :))))),,1
3011,Truong Nghia em hứa khong cúp nữa,,1
3012,[NAME] tin chuẩn chưa ạ =)),,1
3013,Quảng Bình mai đi mới biết dc,,1
3014,Nay vừa hc đã có đâu :))) bịp àaa:),,0
3015,Ngọcc Ánhh Bùi Ngọc Ánh Kim Ngân học 3 năm bên khu F giờ hết học thì có mấy lạnh đúng là …,,1
3016,[NAME] h kiu sửa cục wifi mình ra trường mấy đứa nhỏ xài là vừa rùi 🥰,,1
3017,Kim Ngân em chua được sài mín nào,,1
3019,Trung Thành [NAME] gắn máy lạnh nhưng học dưới xưởng,,1
3020,[NAME] gắn cho lắm vô r tăng học phí =)),,1
3021,"[NAME] mà cái này lâu rồi , có tầng 5",,1
3022,[NAME] tăng hẳn lên lầu 5 chọn,,1
3023,Ánh GiangHương Giang khoa tài chính con ghẻ của dntu,,1
3024,[NAME] nhà A thì hong thấy nhắc tới 🥹,,1
3025,gắn mỗi tầng 5 mấy tầng kia như cái lò =)),,1
3027,[NAME] lâu r chưa lên nên k bt =))) anh đức rv xem,,1
3028,Hữu Điền học dưới xưởng :)),,1
3029,[NAME] quạt công nghiệp thổi vù vù =))),,1
3031,[NAME] ủa bữa học thấy gắn mỗi cái thùng phải k ta ??,,1
3032,[NAME] như khầy Thinh Cao bảo đó là cái thùng xốp,,1
3033,xưa nhớ đóng cũng đủ mà k có máy lạnh ta 😆🤣,,1
3034,[NAME] chuyến này tới công chiện :)),,1
3035,[NAME] có mình lầu 2 đc lắp thôi chứ mình học lầu 3 đâu ra máy lạnh trường bịp,,1
3036,[NAME] là lắp full dữ ch :)),,1
3037,Như Trang lạnh tới nổi ngồi chảy cả mồ hôi,,1
3038,"[NAME] k nghe hả, mỡ phải để tủ lạnh ăn mới ngon :))",,1
3040,[NAME] có máy lạnh k thì k bt nhưng vẫn k có wifi nha,,1
3041,[NAME] là khu thực hành phải hem?,,1
3042,[NAME] đúng đúng lò lửa huyền thoại đấy,,2
3044,[NAME] s sáng đi học ko thấy vậy ta,,1
3045,[NAME] ai mờ có biết kkk,,1
3046,[NAME] vậy sao chiều cũng học khu F mà nóng dữ,,1
3047,[NAME] chắc mỗi phòng mình ch cập nhật 😪,,1
3048,[NAME] k tới lượt mình đâu😂,,1
3049,Ngọc Thư Chinh Chinh Tiểu Băng mát rùi đi học lại k các bạn ưiiiii,,1
3050,[NAME] trước mình học có mỗi khu G thui ha :))),,1
3051,Thu Hiền bạn nhớ bế con theo để giới thiệu trường đại học của Mẹ nha 🤣🤣,,1
3052,[NAME] Thu Nguyễn Thắm Đoàn Ngọc Bích Nguyễn Chí Hiếu Có máy lạnh rồi nha mấy chị kkkk,,1
3053,Uyên Tú  sang năm đi học lại nha :))),,1
3054,[NAME] f là khu nào còn ko nhớ,,1
3055,[NAME] mai đi học nha mấy chị,,1
3056,Huyền Nhi Châu Vân Khánh Anh Quân  phải k z bay😂,,1
3057,[NAME] chỉ là vẻ bề ngoài,,1
3058,[NAME] sai hoàn toàn nha chìu em mới học nóng mà mỡ ra như heo quay luôn😂,,1
3060,Vinh Quang quá bịp không thể chấp nhận😂,,1
3061,Mấy thế hệ ra trường r ms nắp đc điều hòa à Ad 😀,,1
3062,[NAME] Kiều Yến Nhi [NAME] những ngày nóng chảy mỡ chúng ta đã từng trải nghiệm 🤡,,1
3063,[NAME] :)))) tiếng việt thực hành,,1
3064,[NAME] thi translation :)))),,1
3066,Bịp thật chứ sáng mới học không hề thấy nha,,1
3067,203 máy lạnh khí trời,,1
3068,Nguyên Lê ấm lòng sinh viên rồi đừng cúp nữa,,1
3069,[NAME] [NAME] bậy bạ đi học hơi chăm á nói vậy ngta quánh giá,,1
3070,Nguyên Lê thấy toàn chăm em nào ngoài one ko,,1
3071,[NAME] [NAME] lại bậy nữa rồi đó,,1
3072,Thương Phương hong lo mặc áo dài học khi F nữaaaa,,1
3073,nghe gắn máy lạnh từ năm 2 mà 3 năm sau ms gắn 😞,,1
3074,[NAME] có thiệt kh,,1
3076,[NAME] chắc mới lắp tối nay🥹,,1
3077,[NAME] ￼mai lên ktra,,1
3078,Tâm TrầnKhánh Hoàng 2 bà đi rui mới có máy lạnh 🥲,,1
3079,[NAME] nhớ đợt ngồi học 3 tiết giữa trưa :)),,1
3080,Khánh Hoàng nóng chảy mỡ 🥲,,1
3082,"[NAME] ơi học khu F dui dữ
Nóng chảy kem, quần dính vôi rùi cửa kéttttttttttttttt đã dễ sợ",,1
3083,[NAME] nào chứ hổng phải F trường mình đâu,,1
3084,[NAME] thẳng thắn +10 điểm thanh lịch,,1
3085,"Nhất chị mình rồi Đỗ Thị Như Quỳnh, and bạn mình nữa [NAME] Vy",,1
3086,Ngọc Thảo phòng tui máy quạt =)))),,1
3087,[NAME] học bên G nha kkk,,1
3088,[NAME] phải học khu F để trải nghiệm máy lạnh mới chứ sắp bị đuổi tới nơi rồi,,1
3089,"[NAME] nào, Thảo nên ở lại thêm vài năm",,1
3090,[NAME] mình là đôi bạn cùng tiến mà chị nói gì kì dị,,1
3091,[NAME] thật ra thứ chúng tôi cần là wifi:(),,1
3092,"[NAME] máy lạnh thì ko có cũng ko sao, nhưng quý phi mà ko có là mặt đực ca cả ngày",,1
3093,[NAME] đâu ch thấy mai học 3môn khu F 🙂,,1
3095,Phòng có phòng ko mà=))),,1
3096,[NAME] roài học phí ga sao roài :))),,1
3097,"[NAME] :))) k19 950k/ chỉ c ạ vs hnhu vẫn áp dụng tăng 10% mỗi năm, khoá em vẫn tăng đều 10% moiix năm",,1
3098,"Phương Châu bên khu f ngành c có p thực hành gòi đó, nguyên cái giường vs mấy cái bàn tiệc lun",,1
3099,[NAME] hồi lúc chị sắp ra là có thấy rùi á,,1
3100,"[NAME] thoai c, nhin thèm z chứ hp ói ẻ lun đó=))) hc xong đủ tiền làm đám cưới lun",,1
3101,[NAME] tự lừa mình lừa người,,0
3102,[NAME] =)))dạo này triết lí dữ z,,1
3103,tin này chuẩn không ạ :))),,1
3104,[NAME] chuẩn vào năm e ra trg nhé 🙂🙂🙂,,1
3105,[NAME] mắ dỗi ghê á 😞,,1
3106,[NAME]  hãy dỗi trg đừng dỗi￼ teo đề nghị ad nên tìm hỉu kĩ trc khi đăng bài :))) để con dân k thất vọng càng thất vọng hơn 🙂🙂🙂,,1
3107,[NAME] dỗi trường màaa 😞,,1
3108,Bảo Trâm nào có máy lạnh lạnh như mùa đông vancouver và có wifi mạnh như bò húc lúc đó e sẽ iu trg 🫠🫠🫠,,1
3109,Huy Ngo [NAME] đã :))),,1
3110,[NAME] có ổ điện chưa?,,1
3111,nay học 2 phong deu kh có 🙂 truong bip,,1
3112,Nguyen Thuong dme bị hư đúng phòng ms coay còn khu F nửa năm nữa ms lắp 🙂,,1
3113,Lời nguyền trường luôn đổi mới khi ta đi Nguyễn Văn San,,1
3114,[NAME] ae mình góp một phần công nhỏ nhỏ cho khoa công nghệ kkk,,1
3115,[NAME] xạo dữ r đó,,1
3116,Tường [NAME] nói thiệt mà 🥲🥲 chỉ là lắp tầng 2 khum lắm tầng 3 hoi 🥲,,1
3117,[NAME] t thấy đầy đủ dữ gòi đó,,1
3118,[NAME] tin chuẩn không anh,,1
3119,Sắp ra trường rồi mà vậy thì nên buồn hay vui ạ,,1
3120,[NAME] ráng rớt môn để ở lại hít máy lạnh bạn ơi kkk,,0
3121,[NAME] như vậy thì khó quá :)),,1
3122,Nguyen [NAME] Tú bịp z,,1
3124,[NAME] đâu đầy đủ đâuu,,1
3125,[NAME] nhìn ghéc ghê,,1
3127,[NAME] [NAME] chúng ta đã không đợi đc ngày này,,1
3128,[NAME] nào của đó á bác,,1
3129,[NAME] thôii. Đổi lại là 8xx 1 chỉ đó bàa,,1
3130,[NAME]  bye học pha chế mà nóng chảy mỡ,,1
3131,[NAME] 🤧đi học mà nóng cọc vs nhau luôn:)) ra dc trường là vui rùi bà,,1
3132,Lúc học nóng như cái lò . Sắp ra trường thì trường update là shao 🥲,,1
3134,[NAME] [NAME] có máy lạnh ròi kìa,,1
3136,[NAME] bữa đi đăng kí nhập học mà ngủ quên mất tiu,,1
3137,[NAME]  kkkk đi đki mà hết hạn mất tiu,,1
3138,Tiền học sẽ tăng thêm 100k mỗi chỉ nhé mấy e😂,,1
3139,Hưng Đăng 1 chỉ 1 củ 🥲,,1
3141,[NAME]  làm gì có sáng nay mới học,,1
3142,[NAME] có tầng 2 à tầng ba chưa :)),,1
3143,Rồi phòng G205 vẫn chưa có😭,,1
3144,Chờ tao ra trường rồi lắp. [NAME],,1
3145,[NAME] ủa chứ bth có đi học đâu trời 🤦‍♂️😊,,1
3146,Thành Nghĩa xạo l nữa,,1
3150,[NAME] tầng bao nhiêu thì ko nói,,1
3151,[NAME] suỵt :)))),,1
3152,Nhưng wifi thì sao ạ Thu Nguyễn Tran Huong [NAME],,1
3153,[NAME] chúng toiiii cần wifi thôiii,,1
3154,[NAME] quaiphai muôn năm,,1
3155,[NAME] chưa bao h thấy điện thoại vô nghĩa như vại,,1
3156,May quá đó giờ chả được học khu F mấy hôm :))),,2
3157,"Học 3 năm trời r mới lắp, h lắp xong lịch học lại chui dô p k có máy lạnh",,1
3158,[NAME] còn lên trường nữa thì lắp,,1
3159,Hung Xuan  Tantai Nguyen  ra trường r giờ nó trag bị máy lạnh. Đúg kiểu công nghiệp dntu🤣,,1
3160,[NAME] về đây học nè đại ka.,,1
3161,[NAME] lúc học năm 3 là nghe cbi lắp :v mà tới giờ mới lắp xong là chết r :v,,1
3162,[NAME] lầu 2 3 ko có máy lạnh ah. Có mẫu 4 5 của bọn e hoi.,,1
3164,Ngọc Ninh [NAME] thấy moẹ,,1
3165,[NAME] nóng phát cọc luôn,,1
3166,[NAME] Vũ do mình kh đụ may mắn,,2
3167,Nguyen Thuong má đ biết đầy đủ chỗ nào luôn á 😀,,1
3168,Thế đã có tivi chưa hay vẫn máy chiếu 🤧,,1
3169,Hẳn là máy lạnh Nguyễn Vũ Tường Vi [NAME],,1
3170,Anh [NAME] chịu lun òi 🥲,,1
3171,"Đừng gào nữa tự thích nghi đi , riết thành thói quen thôi😅",,1
3172,riết thấy toàn sinh viên complain không 😂,,1
3173,Tam Tran gào khi còn có thể,,1
3174,Bán ip mua androi xài bạn,,1
3175,[NAME] còn đi học share kinh nghiệm kìa kkk,,1
3176,Duy Long buồn quá k mún ra trường lun 🙂,,0
3178,[NAME] thì nghỉ học đi làm đi em 😇,,1
3179,[NAME] sao chị nói zay,,1
3180,Diễm Phương giải pháp tốt nhất r đó 😊 chứ ý kiến chi cho mệt,,1
3181,[NAME] ngta tấm chiếu mới mà,,1
3184,Cố gắng thích nghi em ơi 😀,,2
3185,[NAME] cũng muốn được thích nghi lại =)),,1
3187,"Thư Minh Hồ Mai Phương
Mấy chị góp ý đi mấy chị",,1
3188,[NAME] rồi dần dần cũng quen với cụôc sống đó thôi :))),,1
3191,Từ từ r cũng quen cả thôi😂,,1
3192,[NAME] còn nhiều cái thú dị lắm 🤣🤣🤣,,1
3193,[NAME] cựu sv trường chia sẽ😂,,1
3194,[NAME] sắp thôi chứ chưa phải cựu nha🤣,,1
3195,[NAME] anh đúng k??,,1
3196,"Hà Huy Phúc dkhp mà mệt luôn, ko canh cái là hết lớp😑",,1
3197,"Rồi sẽ quen thôi, không sao đau🙂",,1
3198,[NAME]  có r hả,,1
3200,[NAME] :))) quen rồi đúng ko bà,,1
3201,[NAME],,1
3202,[NAME] do xui thôi chứ ai nào muốn bạn toi còn kh đki đc môn nào phải nhờ bb gánh đây kkk,,1
3203,[NAME] k có 2 bạn toi năm nay thất học 🥲,,1
3204,Ngọc Diễm [NAME] nỗi lòng của bao sv,,1
3205,[NAME] vấn đề sập web trường nào chả bị trời 😀,,1
3206,[NAME] k píc bị s trong khi trg là CN mà mỗi lần dki học phần mạng lag như quỹ 🥲,,1
3207,[NAME] không phải mạng đâu 😞 là do nhiều ng vào web í 🫠,,1
3208,[NAME] đi trễ thì chúng ta sẽ làm gì😅 chỉ em nó đi chứ đứng ngoài đợi làm gì cho khổ zạy trờiiiii,,1
3209,[NAME] th hư lắm kkkk,,1
3210,"[NAME] là do quá nhiều SV vô cùng lúc nên lag đó em (trường nào cũng bị thôi), còn chuyện đi trễ bị ở ngoài thì em nên tập cái thói đi học đúng giờ đi nhé😘",,2
3211,Duy David 💀 ng từng trải,,1
3212,Giám Đốc [NAME] Ai =)))),,1
3213,Thiệt ga là cái đoạn đk hp hầu như trường nào cũng lag hết ó,,1
3214,[NAME] [NAME] giải thích cho em nó đi,,1
3215,Vinh Ngo ........ [NAME] biết gì luôn,,1
3216,[NAME] chịu với e nó lun á,,1
3217,"Thấy mấy bé mới vô trường năm nay cười tươi lắm ý ,mong nụ cười của mấy em sẽ luôn như vậy đến năm 4 hen 😙",,2
3218,[NAME] học 1 năm trải nghiệm thôi. Chuyển trường được rồi nhợ :))),,1
3219,[NAME] trải nghiệm dị đủ rồi!!!🌝,,1
3220,Vậy là “ cục kỳ” hay “cực kỳ” mới đúng,,1
3221,Lương Trần  tuổi trẻ :v,,1
3222,"Công Tuyến em nó đúng mới lên, vài năm quen thôi đó mà",,1
3223,Lương Trần năm 2 r mà vẫn chưa thích nghi vs vỉệc đăng ký HP 🤣🤣,,1
3224,https://laodong.vn/video-xa-hoi/1001-noi-lo-cua-tan-sinh-vien-truoc-ngay-len-dai-hoc-1235148.ldo,,1
3225,[NAME] dkhp trong hòi hộp :))),,1
3226,Tường [NAME] còn nhìu điều thú dị đang chờ đón🤡,,1
3227,[NAME] trả lời cho em nó kìa,,1
3228,Vo Anh Tuan em chịu :)),,1
3230,[NAME] em cũng thắc mắc mấy năm rồi mà chưa có câu trả lời 😞,,1
3231,[NAME] đổi qua androi dùng,,1
3232,Ngọcc Ánhh em dùng androi mà chị 😞,,1
3233,[NAME] nhỏ này đi học trễ vô lớp trễ quá sợ quê đòi đi về 🥲,,1
3234,[NAME] nói thế chết tuiii :)),,1
3235,"Làm quen chịu khó đi em, lúc mới vô anh cũng bức xúc, tới giờ năm cuối rồi, đầu óc thanh thản, cuộc sống nhẹ tựa lông hồng, đi làm về mệt thì lười học online, khỏe cũng ko học :))))",,0
3236,"Năm nhất nên em chia sẻ lên là chuyện bthuong, tầm năm 2 là em im re nghe năm nhất mới trình bày y em :)))",,2
3237,đi trễ thì xuống sân mang lap xem 2 ngày 1 đêm thôi,,1
3238,"10 năm rồi của a nó vẫn lag em, đkmh là là 1 trận chiến, em nên tranh thủ 12h đến 2h sáng nhé, mạng tiệm nét.... Copy mã môn học và enter liên tục nhé. Còn chuẩn đầu ra,  khóa luận,  tiểu luận nữa,  đây mới bắt đầu thôi em nhé. Cố lên.",,2
3239,[NAME] 3h vô nha e,,1
3240,[NAME] lâu lâu,,1
3241,"ios đâu phải muốn là có app đâu, cố gắng đk bằng máy tính thôi 🥲🥲",,2
3242,Tiến Phước ios kêu chi tiền mua chân sàn trong app store là ổn hết :)),,1
3243,[NAME] ip hút máu =)),,1
3244,Tự thích nghi đi e:)) chứ học mà theo ý mình thì k phải đời:)),,1
3246,[NAME]   chia sẻ kìa bạn. Để e nó biết hệ thống hút máu 🤣,,2
3248,[NAME] chạy đi đâu bây giờ sếp 😢,,1
3249,[NAME] còn thở còn làm lại đc,,1
3251,"Mấy e 12 thì đc nghe những lời mật ngọt, vô trường rồi thì nghe những lời như vậy đó :))))",,1
3252,Trường đã nâng cấp cơ sở vật chất cũng như wifi mỗi phòng học KHU G còn khu F thì (😮‍💨) lúc trc tkb vào nhanh như bay sau khi nâng cấp hệ thống chậm như rùa. [NAME] tập làm quen dần đi 😂,,1
3253,Trường này nhìu drama qé :)),,1
3254,Thuỷ Nguyễn Văn ủa Thỷ,,1
3256,[NAME]  cũng hên là bài này được duyệt =)) tưởng phải ém luôn chớ,,1
3257,[NAME] còn nhiều điều thú vị đang chờ em :))),,1
3258,[NAME] còn 3 năm cứ từ từ mà tận hưởng,,1
3259,"Rất hay cho 1 đàn e vừa lên năm 2 , a thì a cũng như e dị í nhưng mà chỉ có phần đk học phần thôi 🥲🥲",,1
3260,[NAME] anh hay quá a oi 🌝,,1
3261,"[NAME] chả hay e , a mà lị",,1
3262,Tập làm qen đi e còn nhiều điều thú vị lắm( mượn sách thư viên đừng quá hạn nhá..kinh khủng lắm🥲),,1
3263,Còn nhiều lắm cứ từ từ mà cảm nhận 🤣,,1
3264,"Thứ nhất: Hệ thống bị lỗi, lag thì tất cả các trường đại học đều bị không riêng gì trường mình.
Thứ hai: Để mà vận hành được 1 cái app trên ISO không chuyện đơn giản và muốn vận hành được thì chi phí nó rất lớn.",,1
3265,[NAME] ủa vậy trường tăng học phí quá trời đất để làm gì,,1
3266,[NAME] cái này thì thua🤣🤣,,1
3267,"Vân Lê thoi nào chị cả, đừng làm e sợ😬",,1
3268,[NAME] chị có làm gì em đâu mà em sợ🤣🤣,,1
3269,Mới năm nhất mà em ý tâm sự hơi nhiều 🙄,,1
3270,Đời nó v trách j đc bn :)))),,1
3272,"Mở bài lủng củng z
Là sinh viên năm nhất lại còn năm nay lên năm 2 🥲 sao ko nói sv năm 2 ngay từ đầu :vv",,1
3273,[NAME] đi học trễ còn ý kiến :))),,1
3275,"Không sao không sao anh đây năm 3 rồi, thông cảm chịu khó thôi em. Cố lên còn 2 năm nữa thôi [NAME] phù hộ con Chúa phù hộ con =))",,2
3276,Lo mà học qua môn đi ở đó nói nhiều,,1
3277,[NAME] căng quá dị anh kkk,,1
