id,content_anonymized,label,GPT5.5_Medium
3975,[NAME] năm nay bạn vào năm 3 à,,1
3976,"[NAME] không có đâu bạn ơi, đấy là lúc basic nhất , chắc 665 là áp dụng cho khoá 15 16 í chứ bâyg k có đâu, mình hên là NNA khoá 17 nên mới đc 730/ tín, chứ điều dưỡng khoá 17 là đã 800 hơn r á không có giá 665 đâu, tỉ lệ thi lại thấp lắm vì đa số nằm trong đề cương hết, 60 đề cương 40 là đề tự cho ở ngoài để phân loại sv á, ngoài ra bạn còn hay bị mất đồ vặt ở tủ thư viện nì, ở bãi xe nì, nếu muốn bic thêm thì bạn vào cfs trường để đọc thêm nha",,2
3977,[NAME] mình năm 3 rui,,1
3978,"[NAME] nếu dc mình muốn hỏi thêm, trả lời mình ở messenger nhé",,1
3979,Em gái bé bé nào học cơ khí ib anh tư vấn nhé :))),,1
3980,Hình như tính chỉ trường anh chị sắp ngang hutech,,1
3981,Phuong Anh [NAME] đọc cmt kkk,,1
3982,"[NAME]  thôi mấy e chưa trải sự đời, học bài chứ k báo",,1
3983,[NAME] thiện tai ;))) thôi lo học bài đi cu,,1
3985,"Đa Thị Ái Mỹ phải không chị , em đang tính vào học trường này ạ,có gì chị chỉ em chút kinh nghiệm của ngành kế toán nhaa",,1
3987,"Trải nghiệm luôn cho ta kinh nghiệm 😊😊😊. Chúc các em sẽ có nhiều trải nghiệm nơi ngôi trường thân iu và rút ra được nhiều kinh nghiệm quý báu. Nó sẽ làm hành trang đi theo các em cả đời.😁😁. Chúc các em may mắn
Một sinh viên năm 2 Khoa Kinh tế cho hay",,2
3988,"Mình thấy nhìu bạn cmt tiêu cực ghê. Trường nào cũng như truòng nào thôi, ko chịu học rồi thấy nản, đổ lỗi cho trường cho thầy cô",,0
3990,Mình mời bạn [NAME] review ktx khu ổ chuột 🤣 vs những trải nghiệm mất quần 😂,,0
3991,"Cơ sở vật chất trường oke mà. Thầy cô cũng hết mình nữa. Học phí trường tư ở SG hay Biên Hoà cũng vậy thôi, mà trg đẹp mà. Còn học quan trọng nhất là tự rèn luyện để ko phí tiền của cha mẹ 🤗",,2
3992,Nam Linh chuẩn lun bạn,,2
3993,Đừng zô học nha mấy đứa,,1
3996,[NAME] có lun anh ơi,,1
3997,Mấy em học nhớ gửi xe đối diện cổng sau trường ủng hộ cho chị đi thái len PTTM nha,,1
3998,[NAME] đây chỉ có thế thôi,,1
3999,[NAME] s nhỉ nếu định hướng gõ gàng vs đam mê bất diệt thì theo nhaa chứ lóc chóc cỡ năm 2 cút :))))) lọc hết mem ga dô chớ đùa,,1
4000,https://youtu.be/32sYGCOYJUM,,1
4002,[NAME] ngưỡng mộ chị quá,,1
4004,[NAME] [NAME] ăn cắp riết quen thói,,1
4005,[NAME] trinh bày tao chứ ai,,1
4006,Lần sau đăng bài nhớ kèm theo hình ảnh nữa nha,,1
4007,3 năm ko dưới 5 cái 4 nón vải 1 nón bảo hiểm Đình Chinh,,1
4008,[NAME] Chứ gì nữa,,1
4009,Nguyen [NAME] coi chung` mat doi giay may chuc trieu kia,,1
4010,Nhật Trường tiền lẻ thôi,,1
4011,Đóng học phí 10m/hk để vô nhảy trộm dép thì cũng đại gia đấy =)),,1
4012,[NAME] trời ơi có đôi dép đi học cũng bị nhảy mất 😢😢,,0
4013,"[NAME] chời đất ơi:))
Đóng 12 triệu dô trộm dép:>",,1
4014,[NAME] lần sau đi học chả nhẽ lại mang xích đi khoá dép :)),,1
4015,[NAME] đem đôi dép lên tầng kê đầu ngủ,,1
4016,[NAME] kiếm dây đeo cho ẻm mới được,,1
4017,[NAME] hơi dữ rồi cái này sao ngoắc cạp quần được,,1
4018,[NAME] trưa mai cẩn thận,,1
4019,Minh Thu tui ko hiểu sao có đôi dép cũng lấy :)))),,0
4020,Nga [NAME] là ai,,1
4021,Diễm Quỳnh Phạm siu đạo chích lấy đôi dép :)),,1
4025,Diễm Quỳnh Phạm kh ngờ,,1
4026,mình có đứa bạn đi lộn dép mà ko biết có phải của bạn ko nè ! 🤕🤕🤕,,1
4027,[NAME] mình cũng có thằng bạn đi lộn dép hong pit phải của bạn kh nữa 🤕,,1
4028,Cũng lạy mấy bố đến đôi dép cũng k tha nữa,,1
4029,[NAME] có giấu dép b ở đâu thì trả b đi,,1
4030,[NAME] trả cho ngta đi a Tài ơi,,1
4031,[NAME] đừng có nói oan ngta nha,,1
4032,"Cách đây vài tuần, em cũng có gửi 1 cô gái ở trường, e đi dự hội nghị xong quay lại cô ấy mất tích luôn đến giờ, mong nha trường hỗ trợ tìm giúp e ạ 😅😅",,0
4033,[NAME] bạn mình hồi chiều mất cái nón bảo hiểm ai lấy của bạn mình trả lại cho bạn mình đi ko ỉa chảy 7 ngày 7 đêm giờ 😞,,0
4034,Hoàn Mỹ mừng vì qua môn đi ra nhà xe thấy mất cái nón bảo hiểm🥲,,0
4035,[NAME] vui chưa được bao lâu nữa :))),,1
4037,"Có mỗi đôi dép cũng không tha, mai mốt chắc rớt cái nịt cũng lấy quá 🥹.",,0
4038,Nobi [NAME] bần hèn tới cái dép cũng không tha. Này chắc mang dép lên lót ngủ luôn cho an toàn 🤡,,1
4039,[NAME] cái đôi dép m đeo có cảm thấy áy náy ko,,1
4040,"Nóng giận sẽ phá huỷ sự lương thiện trong tâm hồn,mình nên vui vẻ đón nhận và xỏ đôi dép bên cạnh đi về 😂😂",,1
4041,Đình Chí ê ê ê. Không có bày hư mấy em nha ông,,1
4042,[NAME] kkk mài có lấy thì trả ngta đi😂,,1
4043,[NAME] không vô thư viện sao lấy được mà trả bây. Vu khống bạn không à 🥹,,1
4044,[NAME] có đôi dép cũng bị lấy🥲mốt chắc cặp ngay nách luôn qué,,0
4045,"[NAME] sợ nha má ơi, trường riết tưởng gì ko á",,1
4046,[NAME] đi học mà sợ bị mất cắp khum á má,,0
4047,[NAME] mốt ko dám bỏ cgi ở ngoài lun á,,1
4048,[NAME] sao có đôi dép mới mà trùng hợp với ngta mất z :)),,0
4049,[NAME] 10h30 t về rồi,,1
4050,"[NAME], Kim Ngân, Bùi Ngọc Ánh lần sau nhớ đeo dép lên cổ 😅😂",,1
4051,[NAME] mai zô thư ziện t sẽ mang theo cái khoá để khoá lại 😞,,0
4052,Ngọcc [NAME] mang xích khoá lại :)),,1
4053,[NAME] rồi trường học mà  sao ăn cắp như cơm bữa luôn á🙂 đi học mà để thế thì đi hoc làm gì cho tốn tiền zậy tr,,1
4054,chắc bạn nào đó mang nhầm thoi hic. [NAME] bạn trả,,1
4055,[NAME] hiếu trả ch bạn đi,,1
4056,[NAME] hiếu đúng ko,,1
4057,[NAME] nay tui ở nhà mà giaanh bị làm s vậy,,1
4058,[NAME] [NAME] ai làm chứng híu ở nhà,,1
4059,"Tai nghe bỏ trong áo khoác để một gốc, lát quay lại áo khoác vẫn còn tai nghe bốc hơi",,1
4060,[NAME]  vai c trả đôi dép cho ngta đi barrrrrr,,1
4061,[NAME] ra 2 tụi m lấy à,,1
4062,[NAME] vĩ nó kêu t lấy về đii mà t khuyên nó kh nghe :(((,,0
4063,"[NAME] Long học kh lo, lo giấu dép ngta😌",,1
4064,[NAME] thong kamr bạn chưa mua dép :)))',,1
4065,[NAME] m cầm 1 chiếc mà rồi m trốn mà :))),,1
4066,Chịu thôi mình thật ra mang bà cái cặp rồi lên phía trên nằm chứ chẳng tin gì để ở tủ bên hông,,1
4067,"[NAME] trừi ưi bạn tôi
Nghèo thì giữ tí liêm sỉ chứ mắc gì trộm dép ng ta dị 🙁",,1
4068,J chứ đến dép cx lấy thì thui hết thuốc chữa 😌😌,,1
4069,Tệ nạn [NAME] Phạm  coi chừng mất dép :)),,0
4070,[NAME] tui mà mất chỉ có bạn chứ ko ai hết:))),,0
4071,Tantai [NAME] nghe nói bữa bạn tài mất sịp lọt khe nên phải nhờ t đặt loại lọt khe và đồ y tá ship qua cho m mặc tối🤣,,0
4072,Binh Pham cái lót giày xe nó còn lấy mà,,1
4073,Thành Đô mốt đưa t đôi dép mang về lun nha 🙂,,1
4074,[NAME] cũng chịu :))),,1
4075,Thôi đừng có sốc. Ráng ra trường đúng hạn nghen 🥲,,0
4077,[NAME] mài lấy đúng k,,1
4078,Có lấy trả ngt đi Đình Đứcức,,1
4079,"Hiền  m đói lắm à, trả ngta đi",,1
4080,[NAME] 🙁 đóng tiền thư viện mà có vào đó bao h đâu,,1
4082,"[NAME] nghe nói mới chĩa đôi dép đúng k , trả lại bạn đi",,1
4083,[NAME]  đôi này hả,,1
4084,[NAME] hên qá mấy nay khò khò ở nhà 🙄,,1
4085,"[NAME] trả lại đi kìa, qua tao cho đôi",,1
4086,[NAME] nay trời mưa nên ghé qua làm vài đôi để nhà =))),,1
4087,[NAME] lấy thì trả ngta đi ba,,1
4088,[NAME] trc t hay lấy docter thôi kkk,,1
4089,"[NAME] có đôi dép tụi m cũng lấy đc, tụi m còn nhân tính ko?",,1
4090,"Mạnh Nguyễn mày có bao h thấy tao mang dép đi học chưa, lúc nào mà tao chả mang giầy, chỉ có khi từ thư viện ra tao mới mang dép thôi🤭",,1
4091,"[NAME] Trung j vậy ba, nứng hả mài",,1
4092,[NAME] Trung mai mốt lên trường t tụt quần m😏,,0
4093,[NAME] đến đôi dép cũng mất 🥹,,0
4094,cái nón của bạn mất là đúng r kkk,,0
4095,"[NAME] dumia kêu nó cất kĩ vào , sơ hở là kao lụm nó luôn 🥲",,0
4096,Kim Ngân Sơn [NAME] đi học mang dép tổ ong cho tao :)),,1
4097,Thảo Thảo trùm ăn cắp vặt Lê Thành Tâm ko ai ngoài nó,,1
4098,[NAME] lâu lâu mang lộn mà khó khăn :((,,0
4099,[NAME] đăng bài chưa,,1
4100,[NAME] vụ này chìm r 🥹,,1
4101,[NAME] ko thể chìm đc,,1
4102,[NAME] bị bùa r,,1
4103,[NAME] nta chả dép cho c chưa🤣,,1
4104,"Phương bữa đó chị học xong 3t xuống thì nó trả lại rùi, mà thúi quoắc à nên thui vứt luôn.",,1
4105,[NAME] s hay mượn dép quá pà kk,,1
4106,[NAME]. Linh lớn rùi mà hư quá,,1
4107,[NAME] mượn di ve sinh xíu trả kk,,1
4108,[NAME] chắc tui than quá mới trả á bà,,1
4109,Ngọc Thạch cái mũ bảo hiểm t nay vô thi 30p ra nó còn lấy cơ mà 😃,,1
4110,Đức Cường  nay t để áo mưa ngay xe hên mà kh đi theo cái nón của m 😢,,1
4111,Quảng Bình đến cả đôi dép mà cũng bỏ chủ,,1
4112,Thanh Bình nó đi chơi tý mai nó về =)),,1
4113,[NAME] dép cũng k tha,,1
4114,Uyên [NAME] t lạy đến cùng 🙂,,1
4116,[NAME] đừng có thiếu thốn,,1
4117,[NAME] mới mua dép rồi,,1
4118,[NAME] đôi dép nó còn lấy,,1
4119,Thành Hậu [NAME]  cái dép cũng ko tha luôn 🥲 đến chịu,,0
4120,[NAME] trộm quê ở đâu...,,1
4121,"[NAME] duoc de vu nay chim , tao vua alo ong anh , lam cho toi' vu nay..",,1
4122,[NAME] đôi dép cũng kh tha,,1
4124,[NAME] đi học riết áp lực quas,,1
4125,Tui là hong có dấu dép ai hết á,,1
4126,[NAME]  chị dám thề hong,,1
4127,[NAME] cẩn thận k mất đôi giầy nha,,0
4128,Phùng Gia Huy mắt tiền h mất dép lấy về thẩm du,,0
4129,[NAME] nay tới dép cũng mất kìa,,0
4130,[NAME] má lạy thiệc chứ,,1
4131,[NAME] toi luon noi moi khi xuong,,1
4134,"[NAME] ghiền đôi crocs màu xanh lắm có thèm lấy dép ai đâu, oan z",,1
4135,Chau Minh Minh tối ôm đôi crocs ngủ luôn mà,,1
4136,"[NAME] ""dép này đẹp lắm beo"" ""mang đôi này thoải mái lắm beo""",,1
4138,Ngọc Ngọc Hân bà lấy đúng ko,,1
4139,"Thanh Phong Son Thai Hoanganh Nguyen 3 đứa m, thằng nào lấy",,1
4141,[NAME] clm em sơn a kêu để lại đi  m kêu oke mà bây h vậy à,,2
4142,"[NAME]
nay thấy áo khoác sơn nó phồng phồng, thì ra giấu dép ngta trong đó",,1
4143,Ta [NAME] ẩu r đó 3,,1
4144,Ta [NAME] vãi đúng cmnr t kêu trả đi rồi thế mà vẫn lấy cho bằng được,,0
4145,"Ta [NAME] mới có thêm một đôi dép ,ko bt có nên đeo đi học không ta",,1
4146,[NAME] ngta tìm kìa,,1
4147,[NAME] :))) thg đồng nó lấy hẳn 2 đôi,,1
4148,Khánh Toàn sống dơ quá thiệt húi hận khi chơi chung,,1
4149,[NAME] duma đừng có dí t,,1
4150,[NAME] k m thì ai vào đây,,1
4151,[NAME] phèn ha chơi mà mang tiếng luôn á,,1
4152,[NAME] m lo giấu kĩ đi k ngta lấy cái chân m đấy,,1
4153,Khánh Toàn [NAME] đr thủ phạm là t. Cái trường này mất cgi cũng t lấy hết,,0
4154,[NAME] là m nhận nha thủ phạm là m,,1
4155,[NAME] chứ sai vào đâu,,1
4156,[NAME] trả ngta kìa duma giữ lâu quá z,,1
4157,[NAME] quá đáng dữ z ba\,,1
4159,Nguyen Diem hồi chiều mới treo đôi dép:( mốt cái áo mưa:(,,0
4160,[NAME] mà cũng nhảy! Chịu,,1
4161,[NAME] vào thư viện nhớ kẹp dép vào nách nha m kẻo mất là đi chân đất đó :)),,0
4162,Pham Quang Tuan đôi giày [NAME] 19.9tr đô được chế tác hoàn toàn bằng vàng nguyên khối kết hợp cùng 30 Carat kim cương và thiên thạch từ năm 1567 thì t giữ kĩ lắm m ơi:)))),,1
4163,Đâu có ai lấy dc dép thầy đâu kkk,,1
4164,[NAME] ko dc lấy dép thầy mang chơi bóg chiền nha nha,,1
4165,"[NAME] e nào dám lấy dép thầy , e toàn chơi chân ko à 😂",,1
4166,[NAME] uy tín luôn thầy,,1
4167,Kelyna Shi Tống Thu Phương Lê Hoàng Thi,,1
4170,Thùy Vân MT Thông Ngân Thy Huỳnh Nguyễn Trần Hoài Yến Linh Anh có đôi dép cũng mất 😂,,0
4171,Có đôi dép cũng ko tha😂,,1
4172,[NAME] chỉ bik ước đừng lấy đôi dép mà lấy t đc ko,,1
4173,MT Thông ể cũng đc ấy nhờ 😅,,1
4174,Diễm Nguyễn ko ấy chắc mốt mua móc khóa vô đôi dép quá,,1
4175,[NAME] khóa lại cho chắc😂,,1
4176,[NAME] đôi dép cũng hong tha,,1
4177,[NAME] chắc ngta mang nhầm hoii😂,,1
4178,[NAME] nhầm mà hong thấy trả kì dị ta,,1
4179,Hoang Nguyen Ly Lương Tuyết Nhi Phuc Hau Le Mỹ Hương Nguyễn Huỳnh Đức Tín Nguyễn Minh Thông lần sau 1 là chân đất 2 là lấy dây cột lại đeo vào cổ cho chắc,,0
4180,[NAME] đôi dép tớ hơi đặc trưng chắc ngta cũng k lấy đâuuuu,,1
4181,Phuc [NAME] đặc trưng lạ nên mới lấy á,,1
4182,[NAME] hoyyyyyyyyy,,1
4183,[NAME] lấy dây xích xích con em lại,,1
4184,Ly Lương xích mũi lại à [NAME],,1
4185,[NAME] xỏ vô giống mấy con bò đồ đó,,1
4187,[NAME] t nói ha đứa nào lấy đôi dép t nha là dép vàng dép bạc đụng zô đi t biết là t cào tang nhà nác cửa 🔪,,1
4188,[NAME] chắc hong ai dám lấy dép mẹ con nhà mình đâu,,1
4189,Học đại học mà bé chịu khó đi. Em có bao giờ nghe huyền thoại 1 gv đánh rớt hết lớp chừa 10 sv có thể thi cuối kì k em? Chịu khó đi nhé,,0
4190,"gặp nhiều [NAME] dễ quá nên gặp [NAME] GV khó là tự hủy ngay... đáng nhẽ tất cả GV phải khó mới đúng, dễ quá sv nhờn",,1
4191,[NAME] còn trẻ học lại vài lần cho tốt nhờ :)),,1
4192,[NAME] m khịa t đấy à,,1
4193,[NAME] khịa đâu :))) tôi cũng học lại mà bạn :))),,1
4194,[NAME] thằng e gắt quá kekeke,,1
4195,Công Ngô thèn em chưa ra đc trường nên bị khó tính á anh zai,,1
4196,"[NAME] ơ dời ra đi thôi em , học phần lên 1 tr chưa kkk",,1
4197,"Công Ngô em nghe nói khóa nào lên hơn 900 r á, lâu r e cũng ko đi học",,1
4198,"[NAME] 1tr thì sơm muộn thôi , thời 450k này con đâu kk",,1
4199,"Gv khó cũng chỉ muon tốt cho mình th b à , cho dù là đã lên hoc đh r thì cái viec học onl cũng như c2-3 học onl cũng bắt mở cam th , rất là bth , học onl k mở cam thì s thầy cô bt dc mình có that sự hoc đàng hoàng nghiêm túc hay k , hay lại tắt cam r để đó đi ngủ đi lướt fb nt lướt tik ăn uong..., Đã là lên đh r thì bắt buộc trc sau gi cũng phải có 1 laptop , vấn đề này là điều hiển nhiên k có gi là lạ cả ai cũng biết het á , k co lap thì còn có đt , k lẽ b k có đt s ư? Cho dù đt b hư cam thì còn có đt ng nhà, thiếu gi cách học để mở cam",,2
4200,Nghe câu k mua nổii lap để học là nghe quen à nha 😆,,1
4201,[NAME] xin if với 🤣🤣,,1
4202,Ib riêng cho mình biết ai đi mng :)))),,1
4205,"[NAME]  hỗ trợ bạn qua giảng viên khác để tiếp tục học. Suy nghĩ của tôi sẽ khác nếu nó dừng lại ở việc bắt học trò phát âm như người bản địa vì tôi cực kì ủng hộ, bắt mở cam thì không nói gì, nhưng những cái là ""treo máy ngang không cho biết lý do""(ủa bắt ngta mở cam mà sao thầy không mở cam, sao lại treo máy ngang bắt ngta chờ ? ) ,""bài làm xong rồi có điểm rồi lại hủy ngang mở bài khác không cho ngta biết nên ngta thiếu bài và rớt"" sao mà làm ăn hãm thật sự. Chơi v ai chơi ?. Thầy cô ngta cho bài tập đàng hoàng, hướng dẫn ôn thi tận tình, tạo đk qua môn gần chết ,  chứ đâu phải để chơi khăm ngta, không coi con ngta ra gì cả.  không xứng đáng với nghề giảng viên !",,0
4206,"Tui là học gv nào đc thì kì sau đki học tiếp, chớ kh có đki đại nhiều gv học. Bất quá hết lớp thì mới đki thui",,1
4207,đọc phát biết ai luôn,,1
4209,"Kiều Chi bữa đọc qua chưa biết ai, mới được thằng em ta khai sáng, thì ra là người năm đó dạy chúng ta … như hạch 🤣 người thầy mà dạy ngày đầu tiên ta đã chê rất nhiều. Giáo viên khó mà là giáo viên giỏi thì chẳng có gì để nói nhỉ.",,1
4210,"[NAME] ohoh, chỉ cần bạn dẻo miệng, bạn sẽ là trò ngoan trò giỏi, điểm tuyệt đối, thầy trò thân thiết 🤣🤣🤣 chờ ê chê nha",,2
4211,Kiều Chi bạn chi khai sang tau với,,1
4212,"Công Ngô khó khai sáng được quá, hình như bạn Công không học ổng bao giờ á, tụi này trót dại học 1 lần, rầu xiền muốn chết, kiểu người thích a dua nịnh hót ấy, kiểu đó đó🤣🤣🤣🤣",,2
4213,Kiều Chi ơ thế nào nhờ có gặp trên trường bao h ko ta tả sơ sơ hình dung tý nào bạn ơi kkk,,1
4214,"Công Ngô Tăng Gia Linh tả sao chế, không thích cho nên không lưu ấn tượng lắm, kiểu cao gầy, lớn tuổi hả, tả cho Công tưởng tượng coi",,2
4215,thua rồi bn ơi cho cai tên luôn đi cho máu kkk,,1
4216,"Công Ngô ib cho bạn [NAME] nhá, chủ tiệm đi hóng hớt dữ z 🤣",,1
4217,[NAME] lâu lâu hóng đờ ra ma tí ấy mà kkk,,1
4218,"Công Ngô ib cho Tăng Gia Linh nha, nó khai sáng cho ta đấy, chắc có nhiều đệ tử ruột lắm, hổng dám nói tên đâu, không khéo lại bị chửi hahaha",,1
4219,Coi như lần này học để có kinh nghiệm. Lần sau đki lại gv đó đỡ phải bỡ ngỡ,,1
4220,[NAME] =)) ib nói tui nghe ai đi bạn ơi :)),,1
4221,[NAME] vâng ạ,,1
4222,Các em dồn lại đi năm 4 púa 1 lần cho đã :))))))),,1
4223,ai cho em biết thầy này là ai zới dc hok mn,,1
4224,Ai có thể tốt bụng ib cho em biết GV đó được khong ạ:)),,1
4225,[NAME] bíc thì kể taoo,,1
4226,[NAME] để hỏi mai kể liền:)),,1
4228,[NAME] đọc tới “bắt phát âm như người bản địa” thấy quen quen,,1
4229,[NAME] mà khúc bắt mở cam thì thấy lạ lạ,,1
4230,[NAME] ai zị,,1
4232,Xin tên gv để em né :))),,1
4233,[NAME] đến hiện tại vẫn chưa tin mình qua tất cả môn tiếng anh 🤣🥹  và toàn được gặp những giảng viên vui tính và thân thiện bọn mình vẫn hên chán bạn à,,1
4234,[NAME] biết ai không đại ca =)),,1
4235,Vũ [NAME] con bé Thiện này mình mà biết chắc mình là thánh r =))),,1
4236,"[NAME] vui tính nhưng mà hay quên nha, bay 1m1 🥲",,0
4238,[NAME] anh chỉ cho qua mà không nghe anh,,1
4239,Cho mấy bay qua môn sau đó cầm cái bằng đại học rồi 1 chữ bẻ đổi như a.. ra trg xin việc khó càng thêm khó,,1
4240,[NAME] khó đau thấy kỹ sư Toản oke phết. Học trường mình auto có việc kkk,,2
4241,Tiện thể cho xin inf4 mấy thầy cô tiếng anh nào vui vẻ dc khum ạ,,1
4242,Học đại học t cứ nghĩ bọn nó đang học cấp 3 hay cấp 2 ấy :)) Minh Phan,,1
4243,[NAME] còn tranh thứ hạng nữa mà haha,,1
4244,[NAME] toàn các tấm chiếu mới kkk,,1
4245,Ai có thể tốt bụng ib cho e biết [NAME] nào đc ko ạ😊,,1
4246,[NAME] ib riêng mình nói cho bạn nhé😉,,1
4248,[NAME] mày học ngu lắm thi còn rớt thì xin làm gì,,0
4249,[NAME] nếu đoán ko nhầm thì đó là…thầy [NAME] à,,1
4250,[NAME] Không học sao đoán hay v,,1
4251,[NAME] 2 cô hạnh tiếng anh dạy lớp mk ko có gì để bàn =))),,1
4253,[NAME] cẩn thận dki học phàn sau 🥹,,1
4254,[NAME] đki thầy cô mà mình học quen với thấy học ổn thuiii🥹,,1
4255,[NAME] đọc cmt mà drama quá điii,,1
4256,Ngọc Diễm t cg đ dg mún píc gv đó là ai 🥹,,1
4257,Cũng không xa lạ gì mấy😒,,1
4258,[NAME] nghe quen hok pà =)),,1
4259,Quảng Bình nghe phát biết ai luôn :)),,1
4260,[NAME] =)) ác ghê,,1
4262,thoi điểm cao mà :’((,,1
4263,"Khó làm gì ta, bằng trường mình ra ngta còn chả thèm ngó ấy 😗",,1
4264,Thúy [NAME] nghe quen hummm :)),,1
4265,[NAME] quen quá quen luôn,,1
4266,"[NAME]
xin tên giáo viên đi, biết đường còn né :)))",,1
4267,Ta Hoai Linh nhắn hỏi tên nhá =)))))),,1
4268,[NAME] LinhNguyễn Ngọc Thuỳ TrangQuỳnh Trâm nghe quen quen hong,,1
4269,[NAME] chớt thặt🤣,,1
4270,Hình như là thầy [NAME] đấy :)),,1
4271,Đen thôi đỏ là red nha 😂 do không giỏi chứ giỏi là thấy ông nào cũng như bà nào thôi 😂,,1
4272,[NAME] ê quen quen :)))) hk phải dị khun,,1
4273,"[NAME] t học cả 4,5 thầy cô r số t cũng hên toàn gặp trúng dễ kk à có mụt người khum dễ lắm:))",,1
4275,[NAME] đoán xem 😃,,1
4276,"[NAME] kkk mà chắc k phải đâu, t hiểu ý m gòi nhưng mà chắc cũng k khó tới nổi dị đâu",,1
4277,[NAME] hmm thoai ns j thì ns cô Trâm mãi keo,,1
4278,[NAME] về dạy tiếng anh đi :))),,1
4279,[NAME] thanh like r kìa,,1
4280,[NAME] cbi cod giấy mời về dạy các bé đấy :))),,1
4281,[NAME] mình vẫn còn may mắn nhắm,,1
4282,[NAME] xin ké đi kìa,,1
4283,[NAME] ay da để tao kêu gọi ae xã đoàn ra. triệu hồi sư Trung Thành [NAME],,1
4285,[NAME] Thiên mong không phải là người đó,,1
4286,[NAME] quá mệt mỏi ròi,,1
4287,[NAME] Thiên tự nhiên thấy rén ngang,,1
4288,"[NAME] đừng m ơi, đừng nói j hết",,1
4289,[NAME] điểm cao chót vót lun á 😅,,1
4290,[NAME] rất là mến thầy 🤣,,1
4291,Thanh Thúy chị thí có bị hông =))),,1
4292,Đạt Trần ko có biết nữa :(((,,0
4293,[NAME] có sai chỗ nào k,,1
4294,[NAME] idol m hay sao đó,,1
4295,[NAME] cô mình zui chán :)))),,1
4296,[NAME] t còn kh biết cô mình là ai =)))))),,1
4297,[NAME] mé cô bik cô bùn đó :)))),,1
4298,[NAME] cô có buồn thì t cx có biết cô là ai đâu mà lo =)))))),,1
4299,[NAME] iu cô lắm luôn 😂,,1
4300,[NAME] mãi keo nhaaa :))))),,1
4302,Nguyen Thuong BảoAnh Nguyễn Nhung Trần sao t thấy có vài điểm giống z tar,,0
4303,[NAME] Vũ t hình dung ra được rồi đó,,1
4304,Ngọc Ninh Ngô Vũ chắc chắn là ổng,,1
4305,[NAME] z roi đó :)),,1
4306,Ngọc Ninh Ngô Vũ mình hiểu ý bạn,,1
4307,[NAME] chính xác la người ấy,,1
4308,[NAME] [NAME] khom bt lè ai teeee,,1
4309,[NAME] kì sau đki thử cho biết nhể🤣,,1
4310,[NAME] xin là xinnn quá đủ òiiiii chỉ muốn mãi bên thầy khoa thoiii,,1
4311,[NAME] ai vào đay nửa,,1
4312,[NAME] cho em xin rì viu với hai đại ca kkk,,1
4313,[NAME] nên học thầy khó vậy thôi chứ thầy [NAME],,1
4314,[NAME] có người nói lên nỗi lòng dùm rồi,,1
4315,[NAME] biết sao rớt môn r đó,,0
4316,[NAME] ai vậy anh dự,,1
4318,[NAME] [NAME] ét o éttt,,1
4319,[NAME] Thuỳ Trang [NAME] ủa ai z,,1
4320,[NAME]  t chưa thấy gv đó hâhh,,1
4321,[NAME] liệu có phải...??? CB4...🙄,,1
4322,[NAME] m đừng có làm t sợ🥹,,1
4323,[NAME] đừng hiếu kì như ngta,,1
4324,[NAME] an phận thôi b ơi 😇,,1
4325,[NAME] ụa GV nào dị,,1
4326,Kiều My thầy t cho điểm cao lắm 😅,,1
4327,[NAME] t thấy thấy t cho điểm cao mà cũng dễ thương 😞,,0
4328,[NAME] tui dới My học cho đỉm kao lắm,,1
4333,[NAME] thấy có điềm ông ơi,,1
4334,"[NAME] Khoa [NAME] yêu quý của ae mình bị phốt hay sao ấy, thấy quen quá 😢",,2
4335,Duy Hí Nguyễn Hữu Hiệp Khải Nguyễn Thụy Trần Trần Quốc Cường MaiMinh Hiếu 🙏,,0
4336,[NAME] t học gv nào lạ lắm 🥲,,0
4337,[NAME] ai cứu t chén này,,1
4338,[NAME] ks mà cố lên m có lap mà lo j 🥲,,0
4339,[NAME] kì sau ae học lại cb4 là đẹp =)),,1
4340,[NAME] ko biết phát âm như người bản xứ =)),,1
4341,[NAME] có cái đíp,,1
4342,[NAME] cố lên aii eo 9. Mà,,1
4343,[NAME] hiếu chưa đk tacb 4 mà =)) có ng học chung r,,1
4344,[NAME] tuyệt vời [NAME],,1
4345,[NAME] thua :)),,1
4346,[NAME] ai cứu nổi chén này,,1
4348,[NAME] hmmm 🤔,,1
4349,[NAME] chuyện này t kh biết,,1
4351,[NAME] hoiz hoiz🥹,,1
4352,[NAME] ủa bây học ông này r à:)),,1
4353,[NAME] tag cho dui chứ chưa học mà gặp trường hợp nv,,1
4354,"[NAME] t vs Nhung học ngay ổng:)) dậy thì cho có, còn để gv khác dậy thay nữa mà:)) học xong đúng 1 lần tởn tới già",,1
4356,Thuỷ Tiên vô gruop t nói cho nghe,,1
4359,[NAME] học cho vui thôi chứ bằng cấp cao cỡ nào t cũng về vác gỗ à 😞,,0
4360,[NAME] Trinh thầy này nghe quen quen,,1
4361,[NAME] quen lắm lun á nha :))6,,1
4362,Ngọc Hân nghe quen quen,,1
4363,"Dậy đi ông cháu ơi, mốt đi làm rồi xin doanh nghiệp đỡ khó khăn với em nhé !!!! Xem người ta trả lời thế nào ...",,1
4364,[NAME] bạn im mẹ đi kkk,,1
4365,Cho em xin in4 2 bạn bữa che ô cho em từ nhà xe vào khu G ạ🥲,,0
4367,[NAME] nín để t làm ăn,,1
