id,content_anonymized,label,GPT5.5_Medium
420,"1. Quyền tự chủ học tập của sinh viên bị hạn chế rõ rệt
• Hệ thống đăng ký môn học hiện nay bị “ép cứng”, sinh viên không được chọn giảng viên, thời gian học hoặc lớp học như trước đây.
• Việc phân lớp không phù hợp với lịch trình cá nhân, đặc biệt gây khó khăn cho sinh viên vừa học vừa làm.
• Gây trở ngại trong việc đăng ký học lại, học cải thiện điểm hoặc học vượt để rút ngắn thời gian đào tạo.
• Nhà trường không tiến hành khảo sát ý kiến sinh viên trước khi áp dụng thay đổi, gây thiếu minh bạch và phản ứng trái chiều.
2. Học phí tăng nhưng không tương xứng với chất lượng đầu tư
• Mức học phí tăng trên 10% so với năm trước mà không có thông báo cụ thể trước kỳ đăng ký học phần, gây bị động về tài chính cho sinh viên và gia đình.
• Mặc dù tăng học phí, cơ sở vật chất và dịch vụ hỗ trợ không có cải thiện rõ rệt.
• Thiếu minh bạch trong cách tính học phí, đặc biệt là phần phân bổ chi phí cho lý thuyết – thực hành – thiết bị – tài nguyên học tập.
3. Trang thiết bị đào tạo chưa được tận dụng hiệu quả
• Các phòng thực hành, thí nghiệm hiện đại nhưng ít được sử dụng đúng công năng, đôi khi chỉ để ""trưng bày"".
• Thiết bị trong lớp học thiếu đồng bộ: micro không có, bảng mờ, thiếu dây cáp, thiếu màn chiếu hoặc phụ kiện cần thiết phục vụ giảng dạy.
4. Cơ sở vật chất không đáp ứng nhu cầu học tập
• Wi-Fi yếu, chập chờn ở nhiều khu vực như thư viện, hội trường, khu D, ảnh hưởng đến học tập trực tuyến và tra cứu tài liệu.
• Thiếu ổ cắm điện trong nhiều phòng học, gây khó khăn cho sinh viên khi sử dụng laptop trong các tiết học kéo dài.
• Quạt và máy lạnh không hoạt động đồng thời, khiến phòng học lúc thì quá nóng, lúc thì ngột ngạt, ảnh hưởng đến sức khỏe và khả năng tập trung.
• Nhiều phòng thiếu rèm che nắng, gây chói và nóng bức vào buổi sáng hoặc chiều.
• Không có khu tự học cho sinh viên.
5. Chất lượng dịch vụ hỗ trợ sinh viên chưa được cải thiện
• Phản ánh và góp ý của sinh viên hiếm khi được tiếp thu hoặc phản hồi có kết quả rõ ràng.
• Bộ phận tư vấn học tập xử lý chậm, nhiều sinh viên bị yêu cầu chuyển nhiều lần nhưng không được giải quyết dứt điểm.
• Ảnh tốt nghiệp thiếu chất lượng: ảnh mờ, ánh sáng kém, không được hậu kỳ chỉn chu – ảnh hưởng đến hình ảnh lưu niệm và giá trị sử dụng sau này.
• Các kênh tiếp nhận ý kiến sinh viên hoạt động kém hiệu quả, phản hồi chậm hoặc không phản hồi.
• Cảm giác rằng ý kiến sinh viên bị phớt lờ, không tạo ra thay đổi thực chất.
• Các buổi đối thoại sinh viên – nhà trường mang tính hình thức, không giải quyết những vấn đề cốt lõi.
6. Hoạt động học thuật và định hướng nghề nghiệp còn hình thức
• Các buổi hội thảo, workshop thường tổ chức lấy lệ, nội dung không đi sâu vào kỹ năng thực tế mà sinh viên cần.
• Hệ thống hướng nghiệp yếu, sinh viên thiếu thông tin thực tế về thị trường lao động, kỹ năng xin việc hoặc lộ trình nghề nghiệp sau tốt nghiệp.
7. Truyền thông nội bộ chưa phản ánh đúng thực tế sinh viên đang trải qua
• Các bài viết, thông báo từ nhà trường mang tính xoa dịu dư luận, chưa thẳng thắn nhìn nhận và giải quyết vấn đề tồn tại.
• Thông tin truyền thông mang tính một chiều, thiếu khảo sát, phản ánh từ phía sinh viên – đối tượng chính của mọi chính sách.
8. Việc triển khai các thay đổi thiếu minh bạch
• Các chính sách mới áp dụng đột ngột, không có khảo sát hay thông báo trước, sinh viên không kịp chuẩn bị.
• Thiếu bảng so sánh giữa chính sách cũ và mới, gây mơ hồ trong tiếp nhận thông tin.
• Thông tin về tiến độ hỗ trợ, học bổng, chương trình ưu đãi không được cập nhật rõ ràng, sinh viên khó theo dõi và đăng ký.
9. Chính sách học bổng chưa hợp lý và thiếu công khai
• Học bổng hiện tại quá thấp: chỉ khoảng 1.300.000đ, trong khi một môn học 2 tín chỉ đã có thể lên đến 1.500.000 – 2.000.000đ → không đủ hỗ trợ thiết thực cho sinh viên.
• Năm 2023, nhiều sinh viên không nhận được giấy khen dù có thành tích tốt vì lý do ""không đủ kinh phí"" – không có giấy khen, gây hụt hẫng và ảnh hưởng tinh thần.
• So sánh với các trường khác, học bổng thường tương đương học phí của cả học kỳ dành cho sinh viên giỏi, trong khi chính sách trường ta thiếu hấp dẫn và công bằng.
• Khi sinh viên thắc mắc, được trả lời rằng do không biết tương tác với doanh nghiệp (cài app, mở tài khoản...) – tuy nhiên, không có hướng dẫn rõ ràng, không có quy trình xác nhận, cũng không có sao kê minh bạch để đối chiếu.
10. Chi phí học phần thực tập cao nhưng thiếu rõ ràng
• Mức học phí môn thực tập cao tương đương hoặc cao hơn các môn học lý thuyết, gây áp lực tài chính cho sinh viên.
• Trong bảng học phí có mục chi trả cho người hướng dẫn doanh nghiệp, nhưng với những sinh viên tự xin nơi thực tập, không được nhà trường phân công hướng dẫn thì khoản phí này đi đâu? Có hoàn lại không?
• Không công bố cụ thể các khoản phí, cũng như không có minh chứng chi tiêu cho từng mục, làm giảm niềm tin của sinh viên vào sự công bằng và minh bạch.",,2
421,"Mở bài
Trường ko sai.
Thân bài
Em là người sai.
Kết bài
Em sai vì em chọn trường.",,1
422,"Bạn nào viết bài này hay quá, rất đúng trọng tâm vấn đề xảy ra từ bữa giờ, ib mình gửi 3k cf nhé",,1
423,[NAME] xin ạ,,1
424,[NAME] condioi tóm tắt giúp bạn nha chứ dài quá bạn bị rối hahhahaah,,1
425,"[NAME] đang dạy, tí quay lại đ",,1
427,[NAME] voice dùm b di chứ dài quá><,,1
428,[NAME] nay có môn hiểu biết về trường kìa m kkkk,,1
429,"À tóm tắt ngắn ngắn gọn gọn cho em thì nếu em cần tấm bằng để có vé ứng tuyển các vị trí dân VP thì còn đựơc hơn mấy bạn không có
Ra trường dù có bằng hay không thì các công việc culi lặt vặt trái nghành trái nghề  luôn chờ em sẵn để em có thể phát huy năng lực em nhé.
Chúc em thành công 🤣🤣🤣",,2
430,[NAME] là s nữa dọ chời 🥲,,1
431,"[NAME], nhưng mà gửi thư này vào trang chủ của trường chưa, kính gửi quá trời mà trang Confession",,1
432,[NAME] cựu sv cho hay😂,,1
433,Có ai tóm tắt dùm em được kh. Em năm nay nhập học lo quá m.n ơi,,1
434,[NAME] chạy ngay đi trươc khi mọi chiện tồi tệ hơn =)))),,1
435,Tôi đồng tình với bạn này. “ đồng tình đại đi chứ dài bm ai đọc cho nổi “,,1
436,[NAME] anh hay z quá. Bảo bạn là muốn ý kiến thì lên gặp hiệu trưởng á chứ giải bày ở đây ko có tác dụng gì đâu,,1
437,"[NAME] bây giờ ra trường ai hỏi t là sao vô đây t chỉ nói đúng một lý do, là do trường gần nhà, chỉ vì đúng lý do đó không lý do nào hơn m ạ:))))",,2
438,[NAME] quá trời rồi,,1
439,[NAME] đề tài muôn thuở ra trường 5 năm rồi mà vẫn cứ còn được đọc cfs như này hoài hoài 😁,,1
440,[NAME] chuyện quá quen 😂,,1
441,"Đầy đủ [NAME] lun ah chời, được +1 đ cho cái bố cục đầy đủ 3 phần 😂",,1
442,"CFS chất lượng, đúng ý với nhiều sinh viên trong trường",,1
443,"viết chi cho dài z, có ai đọc đâu bro :)))",,1
444,Trường đã đọc và không quan tâm 🤣,,1
445,Bạn nghĩ nhà trường có quan tâm hay đọc bài văn của bạn ko 😌,,1
446,[NAME] là sao z a trai🤣,,1
448,"[NAME] tận thu, may quá tốt nghiệp mấy năm r",,2
449,[NAME] nói chung nghỉ học là xong 😂,,1
451,buồn vì hốc trưởng chắc chắn không đọc 😔,,0
452,"Năm nào cũng có mấy bài như vầy hết, chịu không chịu cũng phải chịu",,1
453,[NAME] gì vậy hào 🤣🤣,,1
454,"Gia Hoàng hành văn khá tốt, may là chúng ta ra trường, xui là do chúng ta chọn phải trường :))",,2
455,Cương Nguyễn giờ còn học là hơi đau đầu nhỉ,,1
456,[NAME] nãy t tính táng m r...mà thoát ra vô lại nó mất tiu😂,,1
457,[NAME] đọc nhiều đau mắt lắm đại loại là vài vấn đề đó thôi kkk,,1
458,[NAME] 1 vấn đề từ năm đó đến năm nay chưa có câu trả lời,,1
459,"[NAME] cái môn ""hiểu biết về dntu "" là nó dạy cái j mậy",,1
460,Huy Khoa ê có môn đó luôn hả chắc là giới thiệu trường nè trường có gì nè,,1
461,[NAME] dị là mất 600k đó hả,,1
462,[NAME] trường lúc rài biết làm tiền ghê ta,,1
464,[NAME] tìm hiểu về tiểu sử trường,,1
465,"[NAME] tiểu sử của trường là khi đki học phần thì lỗi mạng, tiền thì ngày càng tăng hp thì như...cơ sở vật chất như...",,1
466,[NAME] đọc chưa kể nghe coi,,1
467,Nghia Hoang  Minh [NAME] Phú Vũ quay lại học môn Hiểu biết về dntu k,,1
468,[NAME] t lười đọc quá tóm tắt cho t hiểu cái m,,1
469,[NAME] thấy có thêm môn hiểu biết về dntu mới mới á bạn,,1
470,[NAME] kkk thoi t sợ quá rồi,,1
471,Chiêu Anh hên m đi sớm đỡ phí tiền. Tao 1 môn nữa là cook 🙂,,1
472,Vân nào rảnh đọc r tóm tắt nhẹ cho c đuy 😂😂😂😂,,1
473,Có đc lên phím 36 ko 😂😂,,1
474,Còn có môn hiểu biết về Dntu??? [NAME],,1
475,Chả thầy cô nào đọc đâu. [NAME],,1
476,[NAME] [NAME] h có cả môn “[NAME]” luôn😂,,1
478,[NAME] chắc phải đi học lại để học môn đó quá,,1
479,[NAME] bố cục rõ ràng đủ mở bài thân bài kết bài luôn 🤣🤣,,1
480,[NAME] đọc ròi tóm tắt lại dùm nha bạn,,1
481,Thu Thoa ngắn gọn xúc tích: chạy ngay đi trước khi bị lùa gà kkk,,1
482,[NAME] đang ra tín hiệu cảnh báo cho những lớp sau hậ,,1
483,Thu Thoa 🧐 đã tóm tắt xong,,1
485,[NAME] tiền thư viện 4 năm của chúng te vào chưa đc 4 lần🥲,,1
486,Chúc Linh thư viện chứ có phải cái nhà đâu mà đi đi về về,,1
487,Chịu ko chịu cũng phải chịu,,1
488,Quốc Đô t thấy thưa mà dài dài là nghi rồi,,1
491,chắc ko phải người quen 😅,,1
492,Nghiệp Trần mắc tag tên quá,,1
493,"[NAME] truyền từ đời trước quá đời sau, mãi mãi trường tồn 😂😂😂",,1
495,Như cái sớ Trần Minh Tài,,1
496,[NAME] ek đọc r tóm tắt dùm với,,1
497,[NAME] này á hẻe,,1
499,Bài viết so [NAME],,1
500,Phí thư viện 250.000 k đóng là hong cho ra trường nha :))) mặc dù cả năm k vào lần nào,,1
501,[NAME] trường đạt chuẩn j j ấy...chịu thì chịu ko chịu thì khỏi ra trường,,1
502,"[NAME] 2 năm covid có đi học đếch đâu, vẫn thu đều🤣",,1
503,[NAME] nộp 200k dô để đợi họp tiếp lên kỹ sư và thế là mất luốn 200k :))),,1
504,[NAME] ủa thế ko dc học tiếp luôn hả kk,,1
505,Đình Chí ko thu trường lấy j mà sống mảy🤣,,1
506,"Để đúng với xu hướng thời đại thì mình tóm tắt lại bằng Chat GPT cho bạn nào lười đọc hết:
Dưới đây là bản tóm tắt đoạn #Cfs2334:
⸻
Tóm tắt:
Một sinh viên [NAME] Đại học Công nghệ Đồng Nai gửi tâm thư đến Ban Giám hiệu và giảng viên, phản ánh một số vấn đề đang tồn tại tại trường:
1. Thay đổi website quá gấp khiến sinh viên và giảng viên không kịp thích nghi, gây rối loạn trong học tập và quản lý thông tin.
2. Quy trình đăng ký học phần mới rườm rà, mất thời gian và kém hiệu quả so với cách cũ. Nhiều sinh viên gặp khó khăn trong việc đăng ký và điều chỉnh kế hoạch học tập.
3. Thông báo học phí quá trễ, trong khi thời hạn đóng học phí lại ngắn, gây áp lực tài chính lớn cho sinh viên, đặc biệt là những gia đình có thu nhập trung bình – thấp.
4. Phí các môn học và dịch vụ không rõ ràng, như môn “Hiểu biết về DNTU” (600.000đ) và phí thư viện (250.000đ/năm), bị cho là không hợp lý khi ít sinh viên sử dụng dịch vụ tương ứng.
Sinh viên đề xuất:
• Thay đổi hệ thống công nghệ cần có lộ trình rõ ràng hơn.
• Nên cho sinh viên tự đăng ký môn học hoặc có cơ chế đơn giản hơn.
• Linh hoạt trong thời hạn đóng học phí.
• Xem xét lại các khoản thu không minh bạch.
Kết luận: Người viết cảm thấy thất vọng với công tác quản lý của nhà trường dù trường đã có gần 20 năm thành lập, và mong nhà trường cải thiện để sinh viên có môi trường học tập tốt hơn.",,1
507,[NAME] Thảo Nguyên Xanh Nguyễn Hùng 6 năm ăn học tại trường phát biểm cảm nghĩ đi,,1
508,[NAME] có tag lộn [NAME] nào k dị :)),,1
509,[NAME] nhầm [NAME] thiệt :)))),,1
510,[NAME] cho nêu ý kiến ẩn danh được khong? Chứ nêu ý kiến xong sợ bị -1 bằng Ths :))),,1
511,[NAME] trừ 4 bằng Ths :)))),,1
512,"Ths gì cơ, ai biết gì đâu",,1
513,Ngọc Tùng dài quá lười đọc 🙂‍↔️,,1
514,[NAME] nghỉ dịch covid học onl cả năm mà cũng phại đóng tìn thư ziện =)))) 😍,,1
515,"Mà trường có coi bài này ko ta,mà coi thì sao á,tui nghĩ vẫn vậy thôi chứ đúng không 🤡.",,1
516,[NAME] ko coi đâu e tự coi,,1
517,[NAME] có a Ti coi đc r,,1
518,[NAME] chuyện thường ngày mà :)),,1
520,Trường mkt đỉnh vải ò😚 vậy thôi,,1
521,[NAME] làm chấn động mới chịu hay sao ta ơi,,1
522,[NAME] Do dài quá chưa đọc nữa🤦‍♀️,,1
523,Cái j thu đc thì tận thu chớ 🤣,,1
524,"Từng nói với các bạn rồi, nhà nhiều tiền thì cứ đâm đầu vô đây mà chill. Thế mà…haizz, thôi chả thèm nói nữa 😌",,1
525,Ngoc [NAME] vô đọc rồi tóm tắt cho t cái dài quá🤣,,1
526,"Ngoc Lan [NAME] xin tl câu hỏi b Lan.
thứ nhất: đổi website
thứ 2: dki học phần rườm rà
thứ 3: gia hạn học phí
thứ4 : tiền môn tiền thư viện vô lí
kl: qli yếu kém
ý chủ thớt là v á",,1
527,Nhà trường đã xem và ngó lơ kkk,,1
528,"[NAME] rất hối hận khi đã thốt ra hai chữ ""uy tín"" của nhà trường về việc hứa không tăng học phí trong 4 năm [NAME] 🫣",,1
529,[NAME] chị đã bảo rồi tụi e không tin chị 😂😂😂,,1
530,[NAME] đó là bài học đầu tiên trường tặng cho sv khi bước vào trường 🤣🤣🤣,,1
531,"[NAME] em tỉnh ngộ rùi chị kkk, cũng may là ra trường rùiiii",,1
532,"Cái phí thư viện có từ lâu rồi và 1 cựu sinh viên trường như mình từng thấy các bạn cùng lứa lên cfs vấn đề này rất nhiều lần, kết quả là không có ai ngó xuống đáp cho các bạn sinh viên đâu 🌚",,1
533,[NAME] viết dài v bạn,,1
534,[NAME]  đọc xog thấy thấm ko,,1
535,Dài quá k đọc nhma chắc lại bảo trường loz nhỉ :))),,1
536,[NAME] đọc ròi tóm tắt dùm tui đi bạn,,1
537,"[NAME] đọc làm gì bạn , bạn có thấy cái cfs nào là em yêu trường em k hay là chúng nó chỉ có chửi thôi",,1
538,[NAME] để tao đăng i love DNTU VERY MỚT 😏,,1
539,[NAME] love mạnh lên k mấy thằng áo xanh ngu học nó đập m chết,,1
540,Trung Sơn ra trường r thì bỏ qua đi b,,1
541,"[NAME] bỏ là bỏ sao bạn , tui thích var để tui var tí",,1
542,[NAME] nổi lòng bức súc lúc đi học ha s kkk,,1
543,"Hay, nếu được bầu bạn lên làm hiệu trưởng luôn kkkk",,1
544,Đọc mà lác mắt ai tóm tắt hộ với 😞.,,1
545,"[NAME] “quản lý, điều hành còn kém hơn cao đẳng (nghề nào) đó” nha chị",,1
546,Mạnh [NAME] ae phốt trường à? :))...,,0
547,Mấy khứa này cứ tưởng là đang phot trường ko á :))(,,1
548,[NAME] ns bé thui chỗ này đông ng,,1
549,"[NAME] phốt mà có đầu bài, thân bài kết bài là thấy uy tín rồi:v",,0
550,[NAME] Bảo thằng [NAME] Nguyễn chứ ai nữa,,1
551,"Bảo Huy suỵt suỵt, nói to v ngta biết thì sao🫣",,1
552,Viết v th chứ ý trường quyết như vậy rồi :))) học k học là quyền của em 🤣🤣 chịu thôiiiiii em êyyy,,1
553,Trọng Nhân đâu zô đây nữa,,1
554,[NAME] 🤣🤣🤣 lâu lâu lướt nó trúng á chớ,,1
555,[NAME] Vũ trường mày nè🤣🤣,,1
556,[NAME] cái drama dài qá tóm tắt lại cho bạn với 😋😋,,1
557,[NAME] Vũ nói chung không nên học cái trường này🤣,,1
558,[NAME] ơi có ng nói lên nỗi lòng của t 😇,,1
559,"[NAME] có cái môn mới nữa hả 🙂. ""Hiểu biết về dntu"" là cái gi nụa zay m",,1
560,[NAME] 😇 chắc của khoá các em m à chứ khoá mình thì khả năng bị lên bài dài hơn,,1
561,Ly Ly khoá mình chắc phải làm hẳn quyển xanh xanh như kiểu sau mỗi đợt thực tập xong í thì may ra mới nói hết được nỗi lòng nhở😞,,1
562,[NAME] bào tới xương:)),,1
563,[NAME] thẻ đỏ bây giờ,,1
564,[NAME] [NAME] tọi mấy em quá kkkkk,,1
565,[NAME] tập dẫn cho quen lỗi là tại em vì chọn sai trường thôi. Có kêu tới chết cũng thế haha,,1
566,[NAME] chỉ có sống trong cam chịu thoi kkkk,,1
568,Hưng Đăng ra chậm mấy năm mới đỡ tối cổ fen,,1
569,[NAME] lâu lắm mới thấy bài phốt,,0
570,[NAME] trộm vía còn 2 ngày ctxh nữa là mình cook ròi,,1
571,"[NAME] Phong vía nặng quá, h kiếm đâu ra 2 3 ngày ctxh đây kkkk",,1
572,[NAME] không bíc đi cửa sau có đc khong :))),,1
573,"[NAME],Nhật Trường,Vũ Hiệp,Thanh Tran,[NAME],Liêu Nguyên,Đào Trúc dô thả tuym đi",,1
574,may quá t ra trường r 🤡,,2
575,"Hehe sanh diên năm 6 chỉ biết cừi 🤣🤣🤣, thôi cố lên em.",,2
576,[NAME] năm 6 mà tự hào thế anh,,1
577,"Thu Trang Vux chứ seooo :))), yêu trường nó thế :)).",,1
578,Phải dùng AI tóm gọn ý chính rồi mới hiểu được vấn đề cốt lõi 😂😂😂,,1
579,[NAME] anh cứ vậy thôi,,1
580,[NAME] đóng phí thư viện để k vô thư viện💁‍♀️,,1
581,Ju Uyn năm nào chả đóng,,1
582,[NAME] đọc đi mấy em,,1
583,Thôi cựu sinh viên dặn lòng ko nói xấu trường nữa 😂 mất công bị mời lên uống trà như đợt năm 4 😂,,1
584,[NAME] nếu được chọn lại thì seo 🤣,,1
585,[NAME] tân kêu vẫn tiếp tục chọn [NAME],,1
586,Tuyết Nhi nhộn nhịp nhuỷ,,1
587,Ra đời phải có xíu bất công mới trưởng thành được bạn ơi🤡,,2
588,[NAME] đại đại đi,,1
589,[NAME] Uyen cố lết đc tới đâu thig hay tới đó,,1
590,Nói chung là tài năng thì có hạn mà thủ đoạn thì vô biên😂,,1
591,[NAME] m nói đúng còn nói to vậy,,1
592,Đúng 1 lần mà tởn tới già,,1
593,[NAME] m viết đúng k,,1
595,Huy Vux [NAME] thật hả mấy đứa,,1
596,Cũng mừng là mấy đứa năm 3 chứ k phải năm 1 🥺,,1
597,[NAME] bào số 1 Đồng Nai mà anh :))),,1
598,Tấn Đạt [NAME] dntu:)) máy bào,,1
599,Tấn Đạt tin này chuẩn anh,,1
600,"[NAME] ráng lên sắp tới rồi sắp tới rồi, còn môn hiểu biết về trường 600k thì chịu, đúng là trường ĐỒNG TIỀN ĐI [NAME]",,1
601,Tấn Đạt đại học công nghệ đồng tiền mà anh =))),,1
602,[NAME] nữa hả,,1
603,[NAME] đọc cmt hay hơn :)))),,1
604,[NAME] chắc cũng sẽ trôi vào gĩ vãng thui 😔,,1
605,[NAME] quá khộ,,1
606,[NAME] tóm tắt giùm tui đi mấy bạn ê,,1
607,[NAME] Ngo tui lười đọc quá b ơi,,1
608,[NAME] có thể tóm gọn cho t nghe dc ko 🥹,,1
609,"[NAME] thay đổi web đột ngột, đăng kí học rườm rà mất tgian kh kịp để chuẩn bị tiền đóng, phát sinh môn học kh rõ ràng, phí thư viện kh cần thiết, làm riết mốt không ai học luôn",,1
611,Thúy [NAME] gõ chat gpt cho lẹ,,1
612,đọc tới điều cuối đi .-.,,1
614,[NAME] ( nghề ) nào đó nghi lắm 🤧,,1
615,[NAME] Phuong lan Lê Văn An mình h có dc coi là cựu sinh ziên dntu k nhỉ 🤣🤣🤣,,1
616,Truong [NAME] đọc r tóm tắt cho tao,,1
617,[NAME] chịu :)),,1
619,[NAME] Huế ngồi lót dép hóng 😀,,1
620,Quang Dang mày đăng bài à,,1
621,[NAME] để mà t nói về cái trường này thì nhiêu đây quá ngắn kh đủ :))),,1
622,Van [NAME] đọc ròi tóm tắt hộ tao nha😇,,1
623,[NAME] b này hỏi dài mà hỏi khó quá sợ trường hong trả lời kịp 😞,,0
624,[NAME] t mệt quá thôi rán học r ra trg h c mệt r,,0
625,"À vâng người thầy nào đó nói với mình
Mức học phí tăng các em hưởng được gì nè:
+ Máy Lạnh ( 2022 - 2023 bắt Sinh Viên mở 1 là quạt 2 là máy lạnh )
+ Sân cầu lông
+ Sân Pickaball
+ Sân bóng
+ Ngôi Trường Khang Trang
===> Quay Trở lại 2021 xíu
DNTU NÓI RIÊNG VÀ CẢ TOÀN THẾ GIỚI NÓI CHUNG BỊ VƯỚNG VÀO 1 [NAME] - 19 [NAME] LÀ 1 GIẢNG VIÊN TRƯỜNG MÀ [NAME], [NAME]!
CHO MÌNH HỎI BẠN [NAME] NHÀ TRƯỜNG HỖ TRỢ HẬU COVID Ạ?",,1
626,Quang Anh học môn hiểu biết về dntu chưa,,1
627,"[NAME] mới dc bổ túc hôm qua, ki biết thiếu trang nào",,1
629,Trường đã đọc và vẫn tăng học phí và bạn mất 1 mớ tg để ghi những dòng vô nghĩa,,1
630,[NAME] uizzzz chuẩn thế nhòoooo 😆,,1
631,độ dài bài tâm thư tỉ lệ thuận với số lượng cán bộ nhà trường không quan tâm tới Phương Thanh,,1
632,Như [NAME] chời ơi chời,,1
633,[NAME] cho xin con beat số3,,1
634,Khánh Linh tiếng lòngggg,,1
635,Dài dòng quá lười đọc !,,1
636,[NAME] tóm tắt dùm e,,1
637,Toan Phuc Vu Le ô nghĩ sao?,,1
638,[NAME] ôi ôi,,1
639,[NAME] hay quá đi thôi,,1
640,[NAME] toi ra,,1
643,Tran [NAME],,1
645,"Rồi lại đâu vào đấy thôi, ròi cũng chỉ sv và cựu sv đọc, may may đâu có vài đứa sv sắp vào đọc xong cook nhanh còn kịp",,2
647,Lan Phong Nguyễn Thị Yến Nhi Nguyen Huệ Đinh Tâm Như,,1
648,Hương Xuân ai tóm tắt vs nhiều quá,,1
649,"[NAME] êy cùng ý kiến, dài quá lười đọc, tóm tắt dùm ik",,1
650,[NAME] hay tuyệt đỉnh,,1
652,Hương Xuân nhma trường có đọc hả :)),,1
653,[NAME] chắc không,,1
654,Hương Xuân tui nghĩ trg ko đọc đou :)),,1
655,Võ [NAME],,1
656,[NAME]  làm cái đơn chuyển điểm chung đợt mà đứa đc đứa ko tới nay học đc 1 năm r vẫn chưa có 🙃🫠,,1
657,"[NAME] vâng làm cái đơn để dki học từ trc tết tới nay vẫn chưa đc học. Mà làm hơn 4,5 cái đơn rùi🙃",,1
659,[NAME],,1
661,Đào Giang rõ ràng thuyết phục,,1
662,[NAME],,1
663,Pt Thu kêu meta tóm tắt vội,,1
665,[NAME] cho hỏi bạn là ai mà tag mình vậy ạ?,,1
666,"[NAME] quên, bạn chưa tốt nghiệp",,1
667,[NAME],,1
668,Mộng Tuyền dài quá điii,,1
670,Bài viết khá lan man. [NAME] gọn đi hai bạn,,1
671,[NAME] thui. Ai tóm tắt cho thì đọc,,1
672,[NAME] tóm tắt xong sợ -1 bằng ths,,1
674,[NAME] ê có môn hiểu biết về DNTU kìa :)))),,1
677,Hạnh Văn Trần Hoàng Kiên Nguyễn Bùi Vương Nhi +1 :))),,1
678,Vy Mai Thùy Trang Kieu Oanh Thanh Nhi,,1
679,[NAME] viết hay đúng trọng tâm nma trường có đọc đâu ☺️,,2
680,Kieu Oanh trường “hốc” ít thôi,,1
681,"Kieu [NAME] tóm tắt cho t với, dài qá huhuu😭😭",,1
682,[NAME] có phản kháng nhưng không có tác dụng,,1
683,[NAME] trường lỗ tai cây,,1
685,[NAME]  thấm nhưng hơi dài nha 🤣,,1
686,[NAME],,1
687,[NAME] tắt đc ko chứ dài quá đọc ko nổi🤣,,1
688,"[NAME] , Võ Văn Sương",,1
689,[NAME] nay tao thấy có bộ môn hiểu biết về DNTU tao cười k nhặt dc mồm. 🤣🤣🤣,,1
690,[NAME]  thì cũng phải cho các em nó biết SV ra trường sẽ đi đâu về đâu chư,,1
691,[NAME] ý là tìm hiểu cho kĩ nên tiếp hay dừng á ha,,1
692,[NAME] nhậu đê tao sắp thất nghịp nữa m ơi,,1
693,[NAME],,1
694,[NAME] trường đọc đi cho tụi em ý kiến,,1
695,"[NAME] có hẳn mở - thân - kết luôn, đã qué he",,1
697,Nguyen [NAME],,1
698,@người theo dõi @nêu bật,,1
700,"Minh Khánh tóm tắt lại dùm ii, nói dài nói dai quá",,1
701,[NAME],,1
703,[NAME] [NAME],,1
704,[NAME],,1
706,[NAME] trường hok có đọc đâu bà ơi 🥲🥲🥲,,1
708,[NAME] em đi làm kk,,1
710,[NAME] môn hiểu biết về DNTU:)))???,,1
711,[NAME] bào nào mục xương thì thôi,,1
712,"[NAME] chia sẻ với em là cô vẫn còn dc nghe “huấn từ thân phụ” đều đều từ 5 tuổi đến giờ. Nói đúng là giận  và có phần trách ông lắm. Vì làm tinh thần mình mệt mỏi. Nhưng ông dạy kĩ lưỡng từ chuyện ăn, mặc, lời ăn tiếng nói, chuyện công việc nói chung chắc là tất cả chuyện đời ông đã trải qua. Lúc chưa hiểu chuyện thì ghét lắm nhưng đâu đó tầm u40 thì c dần thấm dc từng từ ông nói. Và thầm cảm ơn ông đã rèn mình đủ để hứng chịu mưa sa bão tố cả nghĩa đen- bóng của cuộc sống này. [NAME]ũng có mặt ưu- khuyết nhưng đó là gia đình mà. Luôn yêu thương he. C tin sau này e cũng dạy con 1 phần như vậy đó. 1 phần nền tảng của con cái dc duy trì từ thói quen của cha mẹ.",,2
713,Con trai 22 tuổi rồi vẫn bị mẹ cho ăn đòn như thường,,1
714,"giống tui 22 tuổi đầu r, mới đòi mua chiếc xa chia để bằng bạn bằng bè mà quánh quá tr :((",,1
715,[NAME] là t thì t quánh từ đoạn đòi ròii tới chiếc xa chia quánh thêm đợt 2 á :)),,1
717,[NAME] hay giống quá,,1
718,[NAME] ráiiii đơ,,1
719,[NAME] thứ này nên cắt hộ khẩu luôn ☺️,,1
720,[NAME] có chiếc xa chia có cần phải chia xa v ko trr :((,,1
721,"Con trai đầu 3 năm cấp 3 vẫn ăn đòn 😆
Nhưng lên đại học thì có làm gì sai đâu mà ăn đòn 😆",,1
722,"ba mẹ phạt thì than, rồi mốt trai phạt lại kêu thích lắm",,1
724,:))) vẫn bị ăn roi vào mông đều,,1
725,Cũng tuỳ nhà ấy e quan trọng là cách bame và môi trường ở nhà mình sinh hoạt như nào nữa á,,1
726,"Châu Lê mình cũng dậy, ba mình ho 1 phát là không thấy bóng mình đâu nữa rồi. Được cái mình dọt rất lẹ",,1
727,[NAME] đúng là con gái báo của ba,,1
728,Châu Lê  tại t sợ ba t đấm t đau tay nên t trốn đi thôi.,,0
729,[NAME] ダン フユ phụ huynh châu á giảng dạy con nè :)),,1
730,[NAME] giúp bạn đi em,,1
